locus_tag	ftype	length_bp	gene	EC_number	COG	product
CGDCBLPC_00001	CDS	1170				hypothetical protein
CGDCBLPC_00002	CDS	2700				hypothetical protein
CGDCBLPC_00003	CDS	831		1.8.3.7	COG1262	Formylglycine-generating enzyme
CGDCBLPC_00004	CDS	108				hypothetical protein
CGDCBLPC_00005	CDS	834				hypothetical protein
CGDCBLPC_00006	CDS	2760				hypothetical protein
CGDCBLPC_00007	CDS	996	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
CGDCBLPC_00008	CDS	810				hypothetical protein
CGDCBLPC_00009	CDS	702	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
CGDCBLPC_00010	CDS	450				hypothetical protein
CGDCBLPC_00011	CDS	249				hypothetical protein
CGDCBLPC_00012	CDS	987				hypothetical protein
CGDCBLPC_00013	CDS	1056				hypothetical protein
CGDCBLPC_00014	CDS	2364				hypothetical protein
CGDCBLPC_00015	CDS	1149				hypothetical protein
CGDCBLPC_00016	CDS	2820	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CGDCBLPC_00017	CDS	786				hypothetical protein
CGDCBLPC_00018	CDS	1086				hypothetical protein
CGDCBLPC_00019	CDS	927				hypothetical protein
CGDCBLPC_00020	CDS	2154				hypothetical protein
CGDCBLPC_00021	CDS	3525				hypothetical protein
CGDCBLPC_00022	CDS	852				hypothetical protein
CGDCBLPC_00023	CDS	3051	argD_1	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
CGDCBLPC_00024	CDS	2313	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
CGDCBLPC_00025	CDS	402				hypothetical protein
CGDCBLPC_00026	CDS	2739	btuB_1			Vitamin B12 transporter BtuB
CGDCBLPC_00027	CDS	756				hypothetical protein
CGDCBLPC_00028	CDS	597				hypothetical protein
CGDCBLPC_00029	CDS	906				hypothetical protein
CGDCBLPC_00030	CDS	1824				hypothetical protein
CGDCBLPC_00031	CDS	900				hypothetical protein
CGDCBLPC_00032	CDS	1005				hypothetical protein
CGDCBLPC_00033	CDS	990				hypothetical protein
CGDCBLPC_00034	CDS	1170				hypothetical protein
CGDCBLPC_00035	CDS	885			COG1721	putative protein
CGDCBLPC_00036	CDS	1002				hypothetical protein
CGDCBLPC_00037	CDS	1422				hypothetical protein
CGDCBLPC_00038	CDS	837				hypothetical protein
CGDCBLPC_00039	CDS	3042				hypothetical protein
CGDCBLPC_00040	CDS	384				hypothetical protein
CGDCBLPC_00041	CDS	498				hypothetical protein
CGDCBLPC_00042	CDS	720				hypothetical protein
CGDCBLPC_00043	CDS	480				hypothetical protein
CGDCBLPC_00044	CDS	540				hypothetical protein
CGDCBLPC_00045	CDS	351				hypothetical protein
CGDCBLPC_00046	CDS	195				hypothetical protein
CGDCBLPC_00047	CDS	1218	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
CGDCBLPC_00048	CDS	927				hypothetical protein
CGDCBLPC_00049	CDS	1500	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
CGDCBLPC_00050	CDS	300				hypothetical protein
CGDCBLPC_00051	CDS	210	cspA		COG1278	Cold shock protein CspA
CGDCBLPC_00052	CDS	351				hypothetical protein
CGDCBLPC_00053	CDS	573	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
CGDCBLPC_00054	CDS	510				hypothetical protein
CGDCBLPC_00055	CDS	1392				hypothetical protein
CGDCBLPC_00056	CDS	1428				hypothetical protein
CGDCBLPC_00057	CDS	150				hypothetical protein
CGDCBLPC_00058	CDS	1311	nrgA			Ammonium transporter
CGDCBLPC_00059	tRNA	76				tRNA-Arg(cct)
CGDCBLPC_00060	CDS	1101				hypothetical protein
CGDCBLPC_00061	CDS	336	btrV		COG1366	Putative anti-sigma factor antagonist BtrV
CGDCBLPC_00062	CDS	1152	rssB			Regulator of RpoS
CGDCBLPC_00063	CDS	1236				hypothetical protein
CGDCBLPC_00064	CDS	2310	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
CGDCBLPC_00065	CDS	1311				hypothetical protein
CGDCBLPC_00066	CDS	189				hypothetical protein
CGDCBLPC_00067	CDS	318				hypothetical protein
CGDCBLPC_00068	CDS	1857	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
CGDCBLPC_00069	CDS	492				hypothetical protein
CGDCBLPC_00070	CDS	2301	ftsP_1			Cell division protein FtsP
CGDCBLPC_00071	CDS	1443	hutI_1	3.5.2.7		Imidazolonepropionase
CGDCBLPC_00072	CDS	1368	sufB		COG0719	FeS cluster assembly protein SufB
CGDCBLPC_00073	CDS	759	sufC_1		COG0396	putative ATP-dependent transporter SufC
CGDCBLPC_00074	CDS	1338	sufD		COG0719	FeS cluster assembly protein SufD
CGDCBLPC_00075	CDS	1236	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
CGDCBLPC_00076	CDS	450	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
CGDCBLPC_00077	CDS	327				hypothetical protein
CGDCBLPC_00078	CDS	1218				hypothetical protein
CGDCBLPC_00079	CDS	1257				hypothetical protein
CGDCBLPC_00080	CDS	129				hypothetical protein
CGDCBLPC_00081	CDS	939	bcrA			Bacitracin transport ATP-binding protein BcrA
CGDCBLPC_00082	CDS	825				hypothetical protein
CGDCBLPC_00083	CDS	798	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
