locus_tag	ftype	length_bp	gene	EC_number	COG	product
IEANLFDF_00001	CDS	321	rpsJ		COG0051	30S ribosomal protein S10
IEANLFDF_00002	CDS	624	rplC		COG0087	50S ribosomal protein L3
IEANLFDF_00003	CDS	645	rplD		COG0088	50S ribosomal protein L4
IEANLFDF_00004	CDS	294	rplW		COG0089	50S ribosomal protein L23
IEANLFDF_00005	CDS	831	rplB			50S ribosomal protein L2
IEANLFDF_00006	CDS	300	rpsS			30S ribosomal protein S19
IEANLFDF_00007	CDS	369	rplV			50S ribosomal protein L22
IEANLFDF_00008	CDS	1044				hypothetical protein
IEANLFDF_00009	CDS	417	rplP		COG0197	50S ribosomal protein L16
IEANLFDF_00010	CDS	318				hypothetical protein
IEANLFDF_00011	CDS	255	rpsQ			30S ribosomal protein S17
IEANLFDF_00012	CDS	369	rplN			50S ribosomal protein L14
IEANLFDF_00013	CDS	312	rplX		COG0198	50S ribosomal protein L24
IEANLFDF_00014	CDS	543	rplE			50S ribosomal protein L5
IEANLFDF_00015	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
IEANLFDF_00016	CDS	405	rpsH		COG0096	30S ribosomal protein S8
IEANLFDF_00017	CDS	561	rplF			50S ribosomal protein L6
IEANLFDF_00018	CDS	363	rplR		COG0256	50S ribosomal protein L18
IEANLFDF_00019	CDS	480	rpsE		COG0098	30S ribosomal protein S5
IEANLFDF_00020	CDS	441	rplO		COG0200	50S ribosomal protein L15
IEANLFDF_00021	CDS	1263	secY		COG0201	Protein translocase subunit SecY
IEANLFDF_00022	CDS	630	adk	2.7.4.3		Adenylate kinase
IEANLFDF_00023	CDS	765	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
IEANLFDF_00024	CDS	378	rpsM		COG0099	30S ribosomal protein S13
IEANLFDF_00025	CDS	399	rpsK		COG0100	30S ribosomal protein S11
IEANLFDF_00026	CDS	627	rpsD		COG0522	30S ribosomal protein S4
IEANLFDF_00027	CDS	939	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
IEANLFDF_00028	CDS	687	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
IEANLFDF_00029	CDS	129				hypothetical protein
IEANLFDF_00030	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
IEANLFDF_00031	CDS	324				hypothetical protein
IEANLFDF_00032	CDS	429		2.5.1.10		Farnesyl diphosphate synthase
IEANLFDF_00033	CDS	825	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
IEANLFDF_00034	CDS	870	nadK	2.7.1.23	COG0061	NAD kinase
IEANLFDF_00035	CDS	1365				hypothetical protein
IEANLFDF_00036	CDS	126				hypothetical protein
IEANLFDF_00037	CDS	378				hypothetical protein
IEANLFDF_00038	CDS	1338	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
IEANLFDF_00039	CDS	192	rpmB		COG0227	50S ribosomal protein L28
IEANLFDF_00040	CDS	1731				putative protein
IEANLFDF_00041	CDS	495	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
IEANLFDF_00042	CDS	495	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
IEANLFDF_00043	CDS	2991	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
IEANLFDF_00044	CDS	792	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
IEANLFDF_00045	CDS	969	pyrD	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
IEANLFDF_00046	CDS	732	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
IEANLFDF_00047	CDS	474	smpB		COG0691	SsrA-binding protein
IEANLFDF_00048	CDS	1263				hypothetical protein
IEANLFDF_00049	CDS	1176				hypothetical protein
