locus_tag	ftype	length_bp	gene	EC_number	COG	product
GIEIPMGP_00001	CDS	417				hypothetical protein
GIEIPMGP_00002	CDS	3099	ccsA			Cytochrome c biogenesis protein CcsA
GIEIPMGP_00003	CDS	1119	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
GIEIPMGP_00004	CDS	1920				hypothetical protein
GIEIPMGP_00005	CDS	498				hypothetical protein
GIEIPMGP_00006	CDS	609				hypothetical protein
GIEIPMGP_00007	CDS	1674				hypothetical protein
GIEIPMGP_00008	CDS	621				hypothetical protein
GIEIPMGP_00009	CDS	642	yebS		COG2995	Intermembrane transport protein YebS
GIEIPMGP_00010	CDS	588	pqiA		COG2995	Intermembrane transport protein PqiA
GIEIPMGP_00011	CDS	1704	pqiB		COG3008	Intermembrane transport protein PqiB
GIEIPMGP_00012	CDS	555				hypothetical protein
GIEIPMGP_00013	CDS	951	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
GIEIPMGP_00014	CDS	1383				hypothetical protein
GIEIPMGP_00015	CDS	786				hypothetical protein
GIEIPMGP_00016	CDS	513				hypothetical protein
GIEIPMGP_00017	CDS	1008				hypothetical protein
GIEIPMGP_00018	CDS	687	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GIEIPMGP_00019	CDS	585				hypothetical protein
GIEIPMGP_00020	CDS	1560	comM		COG0606	Competence protein ComM
GIEIPMGP_00021	CDS	1215	epsF_1		COG1459	Type II secretion system protein F
GIEIPMGP_00022	CDS	750				hypothetical protein
GIEIPMGP_00023	CDS	504				hypothetical protein
GIEIPMGP_00024	CDS	1086	hcaT			putative 3-phenylpropionic acid transporter
GIEIPMGP_00025	CDS	471	lspA	3.4.23.36		Lipoprotein signal peptidase
GIEIPMGP_00026	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
GIEIPMGP_00027	CDS	150				hypothetical protein
GIEIPMGP_00028	CDS	1374	hycE		COG3261	Formate hydrogenlyase subunit 5
GIEIPMGP_00029	CDS	378				hypothetical protein
GIEIPMGP_00030	CDS	1416	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
GIEIPMGP_00031	CDS	594				hypothetical protein
GIEIPMGP_00032	CDS	921	hycD		COG0650	Formate hydrogenlyase subunit 4
GIEIPMGP_00033	CDS	1884	hyfB	1.-.-.-	COG0651	Hydrogenase-4 component B
GIEIPMGP_00034	CDS	813	htpX_1	3.4.24.-	COG0501	Protease HtpX 
GIEIPMGP_00035	CDS	852				hypothetical protein
GIEIPMGP_00036	CDS	351				hypothetical protein
GIEIPMGP_00037	CDS	354	panC	6.3.2.1	COG0414	Pantothenate synthetase
GIEIPMGP_00038	CDS	891				hypothetical protein
GIEIPMGP_00039	CDS	711				hypothetical protein
GIEIPMGP_00040	CDS	138				hypothetical protein
GIEIPMGP_00041	CDS	648	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GIEIPMGP_00042	CDS	150				hypothetical protein
GIEIPMGP_00043	CDS	1161			COG2081	putative protein
GIEIPMGP_00044	CDS	549				hypothetical protein
GIEIPMGP_00045	CDS	1122				hypothetical protein
GIEIPMGP_00046	CDS	195	nadA	2.5.1.72		Quinolinate synthase A
GIEIPMGP_00047	CDS	774	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
GIEIPMGP_00048	CDS	321				hypothetical protein
GIEIPMGP_00049	CDS	1620	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GIEIPMGP_00050	CDS	486				hypothetical protein
GIEIPMGP_00051	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GIEIPMGP_00052	CDS	579				hypothetical protein
GIEIPMGP_00053	CDS	540				hypothetical protein
GIEIPMGP_00054	CDS	513	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
GIEIPMGP_00055	CDS	354	rsfS			Ribosomal silencing factor RsfS
GIEIPMGP_00056	CDS	282				hypothetical protein
GIEIPMGP_00057	CDS	993	moaA_1			GTP 3',8-cyclase
GIEIPMGP_00058	CDS	1668				hypothetical protein
GIEIPMGP_00059	CDS	321				hypothetical protein
GIEIPMGP_00060	CDS	654	wecA_1	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
GIEIPMGP_00061	CDS	1500				hypothetical protein
GIEIPMGP_00062	CDS	1335				hypothetical protein
GIEIPMGP_00063	CDS	1149		2.4.1.11	COG0438	Glycogen synthase
GIEIPMGP_00064	CDS	1035				hypothetical protein
GIEIPMGP_00065	CDS	1263				hypothetical protein
GIEIPMGP_00066	CDS	1188	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GIEIPMGP_00067	CDS	522	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
GIEIPMGP_00068	CDS	1002	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
GIEIPMGP_00069	CDS	1320				hypothetical protein
GIEIPMGP_00070	CDS	765	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
GIEIPMGP_00071	CDS	1119				hypothetical protein
GIEIPMGP_00072	CDS	729	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
GIEIPMGP_00073	CDS	777				hypothetical protein
GIEIPMGP_00074	CDS	831				hypothetical protein
GIEIPMGP_00075	CDS	1260	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
GIEIPMGP_00076	CDS	489				hypothetical protein
