locus_tag	ftype	length_bp	gene	EC_number	COG	product
JCHEJOJK_00001	CDS	1224	gudP			putative glucarate transporter
JCHEJOJK_00002	CDS	273				hypothetical protein
JCHEJOJK_00003	CDS	807				hypothetical protein
JCHEJOJK_00004	CDS	759	ttuC	2.7.7.80	COG0476	Sulfur carrier protein adenylyltransferase
JCHEJOJK_00005	CDS	420	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
JCHEJOJK_00006	CDS	975				hypothetical protein
JCHEJOJK_00007	CDS	1182	folP		COG0294	Bifunctional dihydropteroate synthase/dihydropteroate reductase
JCHEJOJK_00008	CDS	480	sulD		COG0801	Bifunctional folate synthesis protein
JCHEJOJK_00009	CDS	561	srpC		COG2059	putative chromate transport protein
JCHEJOJK_00010	CDS	525				hypothetical protein
JCHEJOJK_00011	CDS	885				hypothetical protein
JCHEJOJK_00012	CDS	354	mmsF			Magnetosome protein MmsF
JCHEJOJK_00013	CDS	708	msrP	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
JCHEJOJK_00014	CDS	585				hypothetical protein
JCHEJOJK_00015	CDS	399				hypothetical protein
JCHEJOJK_00016	CDS	1650	hutU	4.2.1.49	COG2987	Urocanate hydratase
JCHEJOJK_00017	CDS	306				hypothetical protein
JCHEJOJK_00018	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JCHEJOJK_00019	CDS	2709				hypothetical protein
JCHEJOJK_00020	CDS	1464	glpK	2.7.1.30		Glycerol kinase
JCHEJOJK_00021	CDS	744		3.1.1.23		Thermostable monoacylglycerol lipase
JCHEJOJK_00022	CDS	447				hypothetical protein
JCHEJOJK_00023	CDS	984				hypothetical protein
JCHEJOJK_00024	CDS	798	cysW		COG4208	Sulfate transport system permease protein CysW
JCHEJOJK_00025	CDS	1080	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JCHEJOJK_00026	CDS	297				hypothetical protein
JCHEJOJK_00027	CDS	918				hypothetical protein
JCHEJOJK_00028	CDS	741	nagR		COG2188	HTH-type transcriptional repressor NagR
JCHEJOJK_00029	CDS	1320				hypothetical protein
JCHEJOJK_00030	CDS	1848	acoR		COG3284	Acetoin dehydrogenase operon transcriptional activator AcoR
JCHEJOJK_00031	CDS	2322				hypothetical protein
JCHEJOJK_00032	CDS	924				hypothetical protein
JCHEJOJK_00033	CDS	723	fdhD		COG1526	Sulfur carrier protein FdhD
JCHEJOJK_00034	CDS	510				hypothetical protein
JCHEJOJK_00035	CDS	1743	hndD	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
JCHEJOJK_00036	CDS	1950	rsxC_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit C
JCHEJOJK_00037	CDS	492	hndA_1	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
JCHEJOJK_00038	CDS	201				hypothetical protein
JCHEJOJK_00039	CDS	228				hypothetical protein
JCHEJOJK_00040	CDS	156				hypothetical protein
JCHEJOJK_00041	CDS	1302				hypothetical protein
JCHEJOJK_00042	CDS	186	rpmB		COG0227	50S ribosomal protein L28
JCHEJOJK_00043	CDS	333				hypothetical protein
JCHEJOJK_00044	CDS	1617				putative protein
JCHEJOJK_00045	CDS	789	punA	2.4.2.1		Purine nucleoside phosphorylase 1
JCHEJOJK_00046	CDS	1329	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
JCHEJOJK_00047	CDS	951	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
JCHEJOJK_00048	CDS	1029	truB	5.4.99.25		tRNA pseudouridine synthase B
JCHEJOJK_00049	CDS	480	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
JCHEJOJK_00050	CDS	1209	cdaR		COG4856	CdaA regulatory protein CdaR
