locus_tag	ftype	length_bp	gene	EC_number	COG	product
MALIPBNH_00001	CDS	2679	pacL	7.2.2.10	COG0474	Calcium-transporting ATPase
MALIPBNH_00002	CDS	228				hypothetical protein
MALIPBNH_00003	CDS	762				hypothetical protein
MALIPBNH_00004	CDS	1044	uxuA_1	4.2.1.8		Mannonate dehydratase
MALIPBNH_00005	CDS	1365				hypothetical protein
MALIPBNH_00006	CDS	1137	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
MALIPBNH_00007	CDS	2952				hypothetical protein
MALIPBNH_00008	CDS	1323				hypothetical protein
MALIPBNH_00009	CDS	285				hypothetical protein
MALIPBNH_00010	CDS	288				hypothetical protein
MALIPBNH_00011	CDS	639				hypothetical protein
MALIPBNH_00012	CDS	318				hypothetical protein
MALIPBNH_00013	CDS	348				hypothetical protein
MALIPBNH_00014	CDS	1098	iolG_1	1.1.1.18	COG0673	Inositol 2-dehydrogenase
MALIPBNH_00015	CDS	246				hypothetical protein
MALIPBNH_00016	CDS	1218	tarD	4.2.1.81	COG4948	D(-)-tartrate dehydratase
MALIPBNH_00017	CDS	1998				hypothetical protein
MALIPBNH_00018	CDS	1089	inlA_1		COG4886	Internalin A
MALIPBNH_00019	CDS	486				hypothetical protein
MALIPBNH_00020	CDS	1290	rnd	3.1.13.5		Ribonuclease D
MALIPBNH_00021	CDS	945	fdh	1.1.1.122		D-threo-aldose 1-dehydrogenase
MALIPBNH_00022	CDS	1239	csd_1	2.8.1.7		putative cysteine desulfurase
MALIPBNH_00023	CDS	1005				hypothetical protein
MALIPBNH_00024	CDS	960	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
MALIPBNH_00025	CDS	1053				hypothetical protein
MALIPBNH_00026	CDS	1101				hypothetical protein
MALIPBNH_00027	CDS	1500				hypothetical protein
MALIPBNH_00028	CDS	1179				hypothetical protein
MALIPBNH_00029	CDS	375				hypothetical protein
MALIPBNH_00030	CDS	675		1.8.3.7	COG1262	Formylglycine-generating enzyme
MALIPBNH_00031	CDS	4104	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MALIPBNH_00032	CDS	312				hypothetical protein
MALIPBNH_00033	CDS	270				hypothetical protein
MALIPBNH_00034	CDS	1578	novN_1	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
MALIPBNH_00035	CDS	1461	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
MALIPBNH_00036	CDS	1419				hypothetical protein
MALIPBNH_00037	CDS	1347	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
MALIPBNH_00038	CDS	1110				hypothetical protein
MALIPBNH_00039	CDS	648	nreC_1		COG2197	Oxygen regulatory protein NreC
MALIPBNH_00040	CDS	2661				hypothetical protein
MALIPBNH_00041	CDS	156				hypothetical protein
MALIPBNH_00042	CDS	882				hypothetical protein
MALIPBNH_00043	CDS	1653	mpdB_1	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
MALIPBNH_00044	CDS	213				hypothetical protein
MALIPBNH_00045	CDS	846				hypothetical protein
MALIPBNH_00046	CDS	414				hypothetical protein
MALIPBNH_00047	CDS	696				hypothetical protein
MALIPBNH_00048	CDS	1359				hypothetical protein
MALIPBNH_00049	CDS	240				hypothetical protein
MALIPBNH_00050	CDS	240				hypothetical protein
MALIPBNH_00051	CDS	1335	cca	2.7.7.72		CCA-adding enzyme
MALIPBNH_00052	CDS	1257	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
MALIPBNH_00053	CDS	564		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
MALIPBNH_00054	CDS	1074	ychF		COG0012	Ribosome-binding ATPase YchF
MALIPBNH_00055	CDS	315				hypothetical protein
MALIPBNH_00056	CDS	642	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
MALIPBNH_00057	CDS	690				hypothetical protein
MALIPBNH_00058	CDS	870	amiF_1	3.5.1.49		Formamidase
MALIPBNH_00059	CDS	1497				hypothetical protein
MALIPBNH_00060	CDS	2037				hypothetical protein
MALIPBNH_00061	CDS	762				hypothetical protein
MALIPBNH_00062	CDS	1389				hypothetical protein
MALIPBNH_00063	CDS	2433				hypothetical protein
MALIPBNH_00064	CDS	105				hypothetical protein
MALIPBNH_00065	CDS	1728	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
MALIPBNH_00066	CDS	555	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
MALIPBNH_00067	CDS	1017	ilvC	1.1.1.382		Ketol-acid reductoisomerase (NAD(+))
MALIPBNH_00068	CDS	1605	cimA	2.3.1.182	COG0119	(R)-citramalate synthase
MALIPBNH_00069	CDS	411	vsr	3.1.-.-	COG3727	Very short patch repair protein
MALIPBNH_00070	CDS	1068				hypothetical protein
MALIPBNH_00071	CDS	846				hypothetical protein
MALIPBNH_00072	CDS	1257	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MALIPBNH_00073	CDS	1230	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MALIPBNH_00074	CDS	1068		3.4.11.-	COG3191	putative aminopeptidase
MALIPBNH_00075	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
MALIPBNH_00076	CDS	729	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
MALIPBNH_00077	CDS	1071				hypothetical protein
MALIPBNH_00078	CDS	783	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
MALIPBNH_00079	CDS	492	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
MALIPBNH_00080	CDS	459	nusB		COG0781	Transcription antitermination protein NusB
MALIPBNH_00081	CDS	663				hypothetical protein
MALIPBNH_00082	CDS	1359	bamB_1			Outer membrane protein assembly factor BamB
MALIPBNH_00083	CDS	231				hypothetical protein
MALIPBNH_00084	tRNA	94				tRNA-Ser(gct)
MALIPBNH_00085	CDS	375				hypothetical protein
MALIPBNH_00086	CDS	849				hypothetical protein
MALIPBNH_00087	CDS	957				hypothetical protein
MALIPBNH_00088	CDS	393				hypothetical protein
MALIPBNH_00089	CDS	1212	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MALIPBNH_00090	CDS	1497				hypothetical protein
MALIPBNH_00091	CDS	774				hypothetical protein
MALIPBNH_00092	CDS	438				hypothetical protein
MALIPBNH_00093	CDS	693				hypothetical protein
MALIPBNH_00094	CDS	456				hypothetical protein
MALIPBNH_00095	CDS	1227	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
MALIPBNH_00096	CDS	1605				hypothetical protein
MALIPBNH_00097	CDS	882				hypothetical protein
MALIPBNH_00098	CDS	1134	pqsH	1.14.13.182		2-heptyl-3-hydroxy-4(1H)-quinolone synthase
MALIPBNH_00099	CDS	1026				hypothetical protein
MALIPBNH_00100	CDS	516	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
MALIPBNH_00101	CDS	1023	aziB2	2.1.1.302		3-hydroxy-5-methyl-1-naphthoate 3-O-methyltransferase
MALIPBNH_00102	CDS	564	efp			Elongation factor P
MALIPBNH_00103	CDS	951				hypothetical protein
MALIPBNH_00104	CDS	822	crnA_1	3.5.2.10		Creatinine amidohydrolase
MALIPBNH_00105	CDS	1776				hypothetical protein
MALIPBNH_00106	CDS	1233	sauU_1			putative sulfoacetate transporter SauU
MALIPBNH_00107	CDS	1443		3.1.6.-	COG3119	N-acetylglucosamine-6-O-sulfatase
MALIPBNH_00108	CDS	1623	ggt_1	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MALIPBNH_00109	CDS	1128				hypothetical protein
MALIPBNH_00110	CDS	969				hypothetical protein
MALIPBNH_00111	CDS	1506		3.1.6.-		Ulvan-active sulfatase
MALIPBNH_00112	CDS	228				hypothetical protein
MALIPBNH_00113	CDS	1020	moaA_1			GTP 3',8-cyclase
MALIPBNH_00114	CDS	777				hypothetical protein
MALIPBNH_00115	CDS	1353	alsT_1		COG1115	Amino-acid carrier protein AlsT
MALIPBNH_00116	CDS	603	algU_1		COG1595	RNA polymerase sigma-H factor
MALIPBNH_00117	CDS	561				hypothetical protein
MALIPBNH_00118	CDS	1470	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MALIPBNH_00119	CDS	837	gph_1	3.1.3.18		Phosphoglycolate phosphatase
MALIPBNH_00120	CDS	417	mscL		COG1970	Large-conductance mechanosensitive channel
MALIPBNH_00121	CDS	1626	ywrD_1	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
MALIPBNH_00122	CDS	594				hypothetical protein
MALIPBNH_00123	CDS	912	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MALIPBNH_00124	CDS	333				hypothetical protein
MALIPBNH_00125	CDS	642				hypothetical protein
MALIPBNH_00126	CDS	2160	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
MALIPBNH_00127	CDS	990	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
MALIPBNH_00128	CDS	222				hypothetical protein
MALIPBNH_00129	CDS	684				hypothetical protein
MALIPBNH_00130	CDS	633				hypothetical protein
MALIPBNH_00131	CDS	375	rpsL		COG0048	30S ribosomal protein S12
MALIPBNH_00132	CDS	471	rpsG			30S ribosomal protein S7
MALIPBNH_00133	CDS	2100	fusA		COG0480	Elongation factor G
MALIPBNH_00134	CDS	558	mutL_1			DNA mismatch repair protein MutL
MALIPBNH_00135	CDS	282				hypothetical protein
MALIPBNH_00136	CDS	1269	algD	1.1.1.132	COG1004	GDP-mannose 6-dehydrogenase
MALIPBNH_00137	CDS	1056				hypothetical protein
MALIPBNH_00138	CDS	522	carQ		COG1595	RNA polymerase sigma factor CarQ
MALIPBNH_00139	CDS	429				hypothetical protein
MALIPBNH_00140	CDS	411				hypothetical protein
MALIPBNH_00141	CDS	636				hypothetical protein
MALIPBNH_00142	CDS	240				hypothetical protein
MALIPBNH_00143	CDS	96				hypothetical protein
MALIPBNH_00144	CDS	999				hypothetical protein
MALIPBNH_00145	CDS	1296				hypothetical protein
MALIPBNH_00146	CDS	2955				hypothetical protein
MALIPBNH_00147	CDS	993	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
MALIPBNH_00148	CDS	378				hypothetical protein
MALIPBNH_00149	CDS	1047				hypothetical protein
MALIPBNH_00150	CDS	1017	PSD2	4.1.1.65		Phosphatidylserine decarboxylase proenzyme 2
MALIPBNH_00151	CDS	2376				hypothetical protein
MALIPBNH_00152	CDS	783		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
MALIPBNH_00153	CDS	567				hypothetical protein
MALIPBNH_00154	CDS	624				hypothetical protein
MALIPBNH_00155	CDS	2463	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
