locus_tag	ftype	length_bp	gene	EC_number	COG	product
LFKJBEFM_00001	CDS	273				hypothetical protein
LFKJBEFM_00002	CDS	231				hypothetical protein
LFKJBEFM_00003	CDS	357				hypothetical protein
LFKJBEFM_00004	CDS	255				hypothetical protein
LFKJBEFM_00005	CDS	1107				hypothetical protein
LFKJBEFM_00006	CDS	336				hypothetical protein
LFKJBEFM_00007	CDS	897				hypothetical protein
LFKJBEFM_00008	CDS	1230				hypothetical protein
LFKJBEFM_00009	tRNA	73				tRNA-Thr(cgt)
LFKJBEFM_00010	CDS	765	ycf3_1			Photosystem I assembly protein Ycf3
LFKJBEFM_00011	tRNA	75				tRNA-Phe(gaa)
LFKJBEFM_00012	CDS	1383	eriC		COG0038	Chloride/fluoride channel protein
LFKJBEFM_00013	CDS	702				hypothetical protein
LFKJBEFM_00014	CDS	1560				hypothetical protein
LFKJBEFM_00015	CDS	852	gpgP	3.1.3.70	COG3769	Glucosyl-3-phosphoglycerate/mannosyl-3-phosphoglycerate phosphatase
LFKJBEFM_00016	CDS	699				hypothetical protein
LFKJBEFM_00017	CDS	1275	ggs	2.4.1.268	COG0463	Glucosylglycerate synthase
LFKJBEFM_00018	CDS	1218		2.7.1.165	COG2379	D-glycerate 2-kinase
LFKJBEFM_00019	CDS	1209	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
LFKJBEFM_00020	CDS	888	asnS_1	6.1.1.22	COG0017	Asparagine--tRNA ligase
LFKJBEFM_00021	CDS	1314	pyrC	3.5.2.3	COG0044	Dihydroorotase
LFKJBEFM_00022	CDS	933	pyrB	2.1.3.2		Aspartate carbamoyltransferase
LFKJBEFM_00023	CDS	546	pyrR			Bifunctional protein PyrR
LFKJBEFM_00024	CDS	618	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
LFKJBEFM_00025	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
LFKJBEFM_00026	CDS	1491	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
LFKJBEFM_00027	CDS	681	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LFKJBEFM_00028	CDS	762	tpiA	5.3.1.1		Triosephosphate isomerase
LFKJBEFM_00029	CDS	1182				hypothetical protein
LFKJBEFM_00030	CDS	504				hypothetical protein
LFKJBEFM_00031	CDS	702				hypothetical protein
LFKJBEFM_00032	CDS	555				hypothetical protein
LFKJBEFM_00033	CDS	396	ndk	2.7.4.6		Nucleoside diphosphate kinase
LFKJBEFM_00034	CDS	582				hypothetical protein
LFKJBEFM_00035	CDS	855				hypothetical protein
LFKJBEFM_00036	CDS	1143	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
LFKJBEFM_00037	CDS	282	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LFKJBEFM_00038	CDS	468				hypothetical protein
LFKJBEFM_00039	CDS	879	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
LFKJBEFM_00040	CDS	1431				hypothetical protein
LFKJBEFM_00041	CDS	1221				hypothetical protein
LFKJBEFM_00042	CDS	582				hypothetical protein
LFKJBEFM_00043	CDS	1137				hypothetical protein
LFKJBEFM_00044	CDS	2319				hypothetical protein
LFKJBEFM_00045	CDS	420				hypothetical protein
LFKJBEFM_00046	CDS	441				hypothetical protein
LFKJBEFM_00047	CDS	1065	mtnA_1	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
LFKJBEFM_00048	CDS	558	hisB	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
LFKJBEFM_00049	CDS	903				hypothetical protein
LFKJBEFM_00050	CDS	513				hypothetical protein
LFKJBEFM_00051	CDS	303				hypothetical protein
LFKJBEFM_00052	CDS	999				hypothetical protein
LFKJBEFM_00053	CDS	567	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
LFKJBEFM_00054	CDS	1365	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
LFKJBEFM_00055	CDS	1584	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
LFKJBEFM_00056	CDS	333				hypothetical protein
LFKJBEFM_00057	CDS	1878	ettA		COG0488	Energy-dependent translational throttle protein EttA
LFKJBEFM_00058	CDS	1569				hypothetical protein
LFKJBEFM_00059	CDS	756				hypothetical protein
LFKJBEFM_00060	CDS	969				hypothetical protein
LFKJBEFM_00061	CDS	396				hypothetical protein
LFKJBEFM_00062	CDS	1515	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
LFKJBEFM_00063	CDS	864	atpG		COG0224	ATP synthase gamma chain
LFKJBEFM_00064	CDS	447				hypothetical protein
LFKJBEFM_00065	CDS	1608				hypothetical protein
LFKJBEFM_00066	CDS	801	arsM	2.1.1.137		Arsenite methyltransferase
LFKJBEFM_00067	tRNA	91				tRNA-Ser(gct)
LFKJBEFM_00068	CDS	306				hypothetical protein
LFKJBEFM_00069	CDS	1878	ycf3_2			Photosystem I assembly protein Ycf3
LFKJBEFM_00070	CDS	453				hypothetical protein
LFKJBEFM_00071	CDS	570				hypothetical protein
LFKJBEFM_00072	CDS	1587	yhdG		COG0531	putative amino acid permease YhdG
LFKJBEFM_00073	CDS	261				hypothetical protein
LFKJBEFM_00074	CDS	558				hypothetical protein
LFKJBEFM_00075	CDS	420	trkA_1		COG0569	Trk system potassium uptake protein TrkA
LFKJBEFM_00076	CDS	663	trkA_2		COG0569	Trk system potassium uptake protein TrkA
LFKJBEFM_00077	CDS	471				hypothetical protein
LFKJBEFM_00078	CDS	327	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
LFKJBEFM_00079	CDS	1047	recA			Protein RecA
LFKJBEFM_00080	CDS	228				hypothetical protein
LFKJBEFM_00081	CDS	984	rgtE_1	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
LFKJBEFM_00082	CDS	1200				hypothetical protein
LFKJBEFM_00083	CDS	582				hypothetical protein
LFKJBEFM_00084	CDS	1677	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
LFKJBEFM_00085	CDS	180				hypothetical protein
LFKJBEFM_00086	CDS	588	engB		COG0218	putative GTP-binding protein EngB
LFKJBEFM_00087	CDS	1257	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
LFKJBEFM_00088	CDS	285	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
LFKJBEFM_00089	CDS	894	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
LFKJBEFM_00090	CDS	1167	dnaJ		COG0484	Chaperone protein DnaJ
LFKJBEFM_00091	CDS	906				hypothetical protein
LFKJBEFM_00092	CDS	1134				hypothetical protein
LFKJBEFM_00093	CDS	222				hypothetical protein
LFKJBEFM_00094	CDS	909	yeeO		COG0534	putative FMN/FAD exporter YeeO
LFKJBEFM_00095	CDS	738	gph	3.1.3.18		Phosphoglycolate phosphatase
