locus_tag	ftype	length_bp	gene	EC_number	COG	product
ODMNADDG_00001	CDS	1293	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
ODMNADDG_00002	CDS	708	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
ODMNADDG_00003	CDS	1005	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
ODMNADDG_00004	CDS	1287	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
ODMNADDG_00005	CDS	504	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
ODMNADDG_00006	CDS	621	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
ODMNADDG_00007	CDS	429	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
ODMNADDG_00008	CDS	483	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
ODMNADDG_00009	CDS	1296	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
ODMNADDG_00010	CDS	558				hypothetical protein
ODMNADDG_00011	CDS	462	nrdR		COG1327	Transcriptional repressor NrdR
ODMNADDG_00012	CDS	852	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
ODMNADDG_00013	CDS	798				hypothetical protein
ODMNADDG_00014	CDS	3384				hypothetical protein
ODMNADDG_00015	CDS	2613				hypothetical protein
ODMNADDG_00016	CDS	2247				hypothetical protein
ODMNADDG_00017	CDS	1101				hypothetical protein
ODMNADDG_00018	CDS	1374				hypothetical protein
ODMNADDG_00019	CDS	2898				hypothetical protein
ODMNADDG_00020	CDS	348				hypothetical protein
ODMNADDG_00021	CDS	1782				hypothetical protein
ODMNADDG_00022	CDS	420				hypothetical protein
ODMNADDG_00023	CDS	579				hypothetical protein
ODMNADDG_00024	CDS	10269				hypothetical protein
ODMNADDG_00025	CDS	213				hypothetical protein
ODMNADDG_00026	CDS	951	trxB	1.8.1.9	COG0492	Thioredoxin reductase
ODMNADDG_00027	CDS	672				hypothetical protein
ODMNADDG_00028	CDS	483				hypothetical protein
ODMNADDG_00029	CDS	927				hypothetical protein
ODMNADDG_00030	CDS	447				hypothetical protein
ODMNADDG_00031	CDS	579				hypothetical protein
ODMNADDG_00032	CDS	1236	htpX_1	3.4.24.-		Protease HtpX
ODMNADDG_00033	CDS	768	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
ODMNADDG_00034	CDS	813	polC	2.7.7.7		DNA polymerase III PolC-type
ODMNADDG_00035	CDS	393	ligD		COG1793	Multifunctional non-homologous end joining DNA repair protein LigD
ODMNADDG_00036	CDS	507	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
ODMNADDG_00037	CDS	432	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
ODMNADDG_00038	CDS	537				hypothetical protein
ODMNADDG_00039	CDS	570				hypothetical protein
ODMNADDG_00040	tRNA	77				tRNA-Arg(tcg)
ODMNADDG_00041	CDS	780				hypothetical protein
ODMNADDG_00042	CDS	564				hypothetical protein
ODMNADDG_00043	CDS	198				hypothetical protein
ODMNADDG_00044	CDS	1137	xerC_1			Tyrosine recombinase XerC
ODMNADDG_00045	tRNA	87				tRNA-Leu(cag)
ODMNADDG_00046	CDS	756				hypothetical protein
ODMNADDG_00047	CDS	1950				hypothetical protein
ODMNADDG_00048	CDS	831				IS481 family transposase ISChy3
ODMNADDG_00049	CDS	1170				hypothetical protein
ODMNADDG_00050	CDS	1392				hypothetical protein
ODMNADDG_00051	CDS	1587				hypothetical protein
ODMNADDG_00052	CDS	1251				hypothetical protein
ODMNADDG_00053	CDS	1611	murJ_1			lipid II flippase MurJ
ODMNADDG_00054	CDS	2595	moaA_1			GTP 3',8-cyclase
ODMNADDG_00055	CDS	1359	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ODMNADDG_00056	CDS	1452	bchE_1	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
ODMNADDG_00057	CDS	1908	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ODMNADDG_00058	CDS	1140	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ODMNADDG_00059	CDS	1134				hypothetical protein
ODMNADDG_00060	CDS	1062	rfaF_1	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
ODMNADDG_00061	CDS	681	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
ODMNADDG_00062	CDS	1188	rfbE	2.6.1.102	COG0399	GDP-perosamine synthase
ODMNADDG_00063	CDS	1155	albA_1	1.21.98.-	COG0535	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
ODMNADDG_00064	CDS	1152	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ODMNADDG_00065	CDS	705				putative protein
ODMNADDG_00066	CDS	633	bshB1_1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
ODMNADDG_00067	CDS	1041	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
