locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPAMCHDN_00001	CDS	438	spt5		COG0250	Transcription elongation factor Spt5
OPAMCHDN_00002	CDS	510	carS	2.7.7.67	COG0575	CDP-archaeol synthase
OPAMCHDN_00003	CDS	159				hypothetical protein
OPAMCHDN_00004	CDS	1620	ade	3.5.4.2		Adenine deaminase
OPAMCHDN_00005	CDS	2256				hypothetical protein
OPAMCHDN_00006	CDS	1791		3.6.4.12	COG1199	ATP-dependent DNA helicase
OPAMCHDN_00007	CDS	951	tfb			Transcription initiation factor IIB
OPAMCHDN_00008	CDS	807				hypothetical protein
OPAMCHDN_00009	CDS	537				hypothetical protein
OPAMCHDN_00010	CDS	318				hypothetical protein
OPAMCHDN_00011	CDS	693	rpl2		COG0090	50S ribosomal protein L2
OPAMCHDN_00012	CDS	1599				hypothetical protein
OPAMCHDN_00013	CDS	1107	dnaG	2.7.7.-	COG0358	DNA primase DnaG
OPAMCHDN_00014	CDS	1161	kefB			Glutathione-regulated potassium-efflux system protein KefB
OPAMCHDN_00015	CDS	297				hypothetical protein
OPAMCHDN_00016	CDS	1245	rnj_1	3.1.-.-		Ribonuclease J
OPAMCHDN_00017	CDS	753				hypothetical protein
OPAMCHDN_00018	CDS	1488	herA	3.6.4.12	COG0433	DNA double-strand break repair helicase HerA
OPAMCHDN_00019	CDS	282				hypothetical protein
OPAMCHDN_00020	CDS	126				hypothetical protein
OPAMCHDN_00021	CDS	750	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
OPAMCHDN_00022	CDS	477				hypothetical protein
OPAMCHDN_00023	CDS	642				hypothetical protein
OPAMCHDN_00024	CDS	1290				hypothetical protein
OPAMCHDN_00025	CDS	435				hypothetical protein
OPAMCHDN_00026	CDS	849				hypothetical protein
OPAMCHDN_00027	CDS	1152	hmgA	1.1.1.34	COG1257	3-hydroxy-3-methylglutaryl-coenzyme A reductase
OPAMCHDN_00028	CDS	429	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
OPAMCHDN_00029	CDS	624		2.1.1.-	COG0144	tRNA (cytosine(49)-C(5))-methyltransferase
OPAMCHDN_00030	CDS	906	mwoIM	2.1.1.113		Modification methylase MwoI
OPAMCHDN_00031	CDS	1038				hypothetical protein
OPAMCHDN_00032	CDS	873				hypothetical protein
OPAMCHDN_00033	CDS	1002	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
OPAMCHDN_00034	CDS	801				hypothetical protein
OPAMCHDN_00035	CDS	90				hypothetical protein
OPAMCHDN_00036	CDS	147				hypothetical protein
OPAMCHDN_00037	CDS	339				hypothetical protein
OPAMCHDN_00038	CDS	279				hypothetical protein
OPAMCHDN_00039	CDS	489				hypothetical protein
OPAMCHDN_00040	CDS	930	kae1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
OPAMCHDN_00041	CDS	660	aglK	2.4.1.153		UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminyltransferase
OPAMCHDN_00042	CDS	981	hldD_1	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
OPAMCHDN_00043	CDS	816				hypothetical protein
OPAMCHDN_00044	CDS	828				hypothetical protein
