locus_tag	ftype	length_bp	gene	EC_number	COG	product
FDKFCLNN_00001	CDS	273			COG1534	RNA-binding protein
FDKFCLNN_00002	CDS	474				hypothetical protein
FDKFCLNN_00003	CDS	480	greA		COG0782	Transcription elongation factor GreA
FDKFCLNN_00004	CDS	1308	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
FDKFCLNN_00005	CDS	1518	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
FDKFCLNN_00006	CDS	486	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
FDKFCLNN_00007	CDS	267	acyP	3.6.1.7	COG1254	Acylphosphatase
FDKFCLNN_00008	CDS	1635	nadB	1.4.3.16	COG0029	L-aspartate oxidase
FDKFCLNN_00009	CDS	576	algU		COG1595	RNA polymerase sigma-H factor
FDKFCLNN_00010	CDS	567				hypothetical protein
FDKFCLNN_00011	CDS	1005	mucB		COG3026	Sigma factor AlgU regulatory protein MucB
FDKFCLNN_00012	CDS	558	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FDKFCLNN_00013	CDS	537				hypothetical protein
FDKFCLNN_00014	CDS	2241	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
FDKFCLNN_00015	CDS	1365	atoC_1		COG2204	Regulatory protein AtoC
FDKFCLNN_00016	CDS	1374	trkA		COG0569	Trk system potassium uptake protein TrkA
FDKFCLNN_00017	CDS	576	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
FDKFCLNN_00018	CDS	435				hypothetical protein
FDKFCLNN_00019	tRNA	75				tRNA-Glu(ctc)
FDKFCLNN_00020	CDS	1227	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
FDKFCLNN_00021	CDS	495	folK_1	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
FDKFCLNN_00022	CDS	657	tmk	2.7.4.9		Thymidylate kinase
FDKFCLNN_00023	CDS	588				hypothetical protein
FDKFCLNN_00024	CDS	1140	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
FDKFCLNN_00025	CDS	474				hypothetical protein
FDKFCLNN_00026	CDS	1383	yidK		COG4146	putative symporter YidK
FDKFCLNN_00027	CDS	1020				hypothetical protein
FDKFCLNN_00028	CDS	771				hypothetical protein
FDKFCLNN_00029	CDS	1194	sat	2.7.7.4	COG2046	Sulfate adenylyltransferase
FDKFCLNN_00030	CDS	672				hypothetical protein
FDKFCLNN_00031	CDS	282				hypothetical protein
FDKFCLNN_00032	CDS	222				hypothetical protein
FDKFCLNN_00033	CDS	708	baeB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
FDKFCLNN_00034	CDS	1140	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
