locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEDJLDAL_00001	CDS	627		1.11.1.15	COG0450	Peroxiredoxin
BEDJLDAL_00002	CDS	558				hypothetical protein
BEDJLDAL_00003	CDS	912				hypothetical protein
BEDJLDAL_00004	CDS	255	fdx		COG1145	Ferredoxin
BEDJLDAL_00005	CDS	480	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
BEDJLDAL_00006	CDS	591	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BEDJLDAL_00007	CDS	1305				hypothetical protein
BEDJLDAL_00008	CDS	1374		3.4.24.-	COG0612	putative zinc protease
BEDJLDAL_00009	CDS	1038	ftsY_1		COG0552	Signal recognition particle receptor FtsY
BEDJLDAL_00010	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
BEDJLDAL_00011	CDS	939	ftsX		COG2177	Cell division protein FtsX
BEDJLDAL_00012	CDS	861	rpoH		COG0568	RNA polymerase sigma factor RpoH
BEDJLDAL_00013	CDS	1068	acr3		COG0798	Arsenical-resistance protein Acr3
BEDJLDAL_00014	CDS	738	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
BEDJLDAL_00015	CDS	729	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BEDJLDAL_00016	CDS	309				hypothetical protein
BEDJLDAL_00017	CDS	1071	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
BEDJLDAL_00018	CDS	831	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
BEDJLDAL_00019	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
BEDJLDAL_00020	CDS	1329	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
BEDJLDAL_00021	CDS	2223				hypothetical protein
BEDJLDAL_00022	CDS	273				hypothetical protein
BEDJLDAL_00023	CDS	300	yciI		COG2350	Protein YciI
BEDJLDAL_00024	CDS	597	yciB		COG2917	Intracellular septation protein
BEDJLDAL_00025	CDS	828	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
BEDJLDAL_00026	CDS	624	yciO		COG0009	putative protein YciO
BEDJLDAL_00027	CDS	675	aas_1	6.2.1.20		Bifunctional protein Aas
BEDJLDAL_00028	CDS	2574	clpB		COG0542	Chaperone protein ClpB
BEDJLDAL_00029	CDS	2157				hypothetical protein
BEDJLDAL_00030	CDS	831				hypothetical protein
BEDJLDAL_00031	CDS	285	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
BEDJLDAL_00032	CDS	666				hypothetical protein
BEDJLDAL_00033	CDS	780			COG0327	GTP cyclohydrolase 1 type 2 
BEDJLDAL_00034	CDS	1326				hypothetical protein
BEDJLDAL_00035	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
BEDJLDAL_00036	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
BEDJLDAL_00037	CDS	2529	glmM_1			Phosphoglucosamine mutase
BEDJLDAL_00038	CDS	906	argB	2.7.2.8	COG0548	Acetylglutamate kinase
BEDJLDAL_00039	CDS	618	slmA		COG1309	Nucleoid occlusion factor SlmA
BEDJLDAL_00040	CDS	399	flgB		COG1815	Flagellar basal body rod protein FlgB
BEDJLDAL_00041	CDS	414	flgC		COG1558	Flagellar basal-body rod protein FlgC
BEDJLDAL_00042	CDS	678	flgD		COG1843	Basal-body rod modification protein FlgD
BEDJLDAL_00043	CDS	1278	flgE		COG1749	Flagellar hook protein FlgE
BEDJLDAL_00044	CDS	744	flgF		COG4787	Flagellar basal-body rod protein FlgF
BEDJLDAL_00045	CDS	786	flgG		COG4786	Flagellar basal-body rod protein FlgG
BEDJLDAL_00046	CDS	708	flgH			Flagellar L-ring protein
BEDJLDAL_00047	CDS	1095	flgI			Flagellar P-ring protein
BEDJLDAL_00048	CDS	978	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
BEDJLDAL_00049	CDS	1680	flgK		COG1256	Flagellar hook-associated protein 1
BEDJLDAL_00050	CDS	1185				hypothetical protein
BEDJLDAL_00051	CDS	1428	fliC		COG1344	B-type flagellin
BEDJLDAL_00052	CDS	384				hypothetical protein
BEDJLDAL_00053	CDS	1371	fliD		COG1345	B-type flagellar hook-associated protein 2
BEDJLDAL_00054	CDS	402	fliS		COG1516	Flagellar secretion chaperone FliS
BEDJLDAL_00055	CDS	309				hypothetical protein
BEDJLDAL_00056	CDS	1449	norR			Anaerobic nitric oxide reductase transcription regulator NorR
BEDJLDAL_00057	CDS	1203	atoS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
BEDJLDAL_00058	CDS	1362	atoC_1		COG2204	Regulatory protein AtoC
BEDJLDAL_00059	CDS	336	fliE			Flagellar hook-basal body complex protein FliE
BEDJLDAL_00060	CDS	1647				hypothetical protein
BEDJLDAL_00061	CDS	1011	fliG		COG1536	Flagellar motor switch protein FliG
BEDJLDAL_00062	CDS	690				hypothetical protein
BEDJLDAL_00063	CDS	1428	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
BEDJLDAL_00064	CDS	444				hypothetical protein
BEDJLDAL_00065	CDS	294				hypothetical protein
BEDJLDAL_00066	CDS	1887				hypothetical protein
BEDJLDAL_00067	CDS	486	cheW		COG0835	Chemotaxis protein CheW
BEDJLDAL_00068	CDS	729	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BEDJLDAL_00069	CDS	1983	hmp_1	1.14.12.17		Flavohemoprotein
BEDJLDAL_00070	CDS	1371				hypothetical protein
BEDJLDAL_00071	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BEDJLDAL_00072	CDS	1092	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
BEDJLDAL_00073	CDS	330	yajC		COG1862	Sec translocon accessory complex subunit YajC
BEDJLDAL_00074	CDS	1854	secD		COG0342	Protein translocase subunit SecD
BEDJLDAL_00075	CDS	951	secF		COG0341	Protein translocase subunit SecF
BEDJLDAL_00076	CDS	213				hypothetical protein
BEDJLDAL_00077	CDS	1359	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
BEDJLDAL_00078	CDS	609	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
BEDJLDAL_00079	CDS	1671	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
BEDJLDAL_00080	CDS	267	ybiI		COG1734	putative protein YbiI
BEDJLDAL_00081	CDS	138				hypothetical protein
BEDJLDAL_00082	CDS	417				hypothetical protein
BEDJLDAL_00083	CDS	279				hypothetical protein
BEDJLDAL_00084	CDS	246	hmp_2	1.14.12.17	COG1017	Flavohemoprotein
BEDJLDAL_00085	CDS	189	hmp_3	1.14.12.17		Flavohemoprotein
BEDJLDAL_00086	CDS	165				hypothetical protein
BEDJLDAL_00087	CDS	363				hypothetical protein
BEDJLDAL_00088	CDS	771	djlA		COG1076	Co-chaperone protein DjlA
BEDJLDAL_00089	CDS	1665	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
BEDJLDAL_00090	CDS	594	ubiJ			Ubiquinone biosynthesis accessory factor UbiJ
BEDJLDAL_00091	CDS	747	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BEDJLDAL_00092	CDS	360				hypothetical protein
BEDJLDAL_00093	CDS	1326	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BEDJLDAL_00094	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BEDJLDAL_00095	tRNA	85				tRNA-Tyr(gta)
BEDJLDAL_00096	tRNA	74				tRNA-Gly(tcc)
BEDJLDAL_00097	tRNA	76				tRNA-Thr(ggt)
BEDJLDAL_00098	CDS	1116	ald	1.4.1.1	COG0686	Alanine dehydrogenase
BEDJLDAL_00099	CDS	1647	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
BEDJLDAL_00100	CDS	1110	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
BEDJLDAL_00101	CDS	468	greB		COG0782	Transcription elongation factor GreB
BEDJLDAL_00102	CDS	1338	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
BEDJLDAL_00103	CDS	1554				hypothetical protein
BEDJLDAL_00104	CDS	2004				hypothetical protein
BEDJLDAL_00105	CDS	2049	btuB_1			Vitamin B12 transporter BtuB
BEDJLDAL_00106	CDS	606	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
BEDJLDAL_00107	CDS	2256	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
BEDJLDAL_00108	CDS	327	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
BEDJLDAL_00109	CDS	318	grxD		COG0278	Glutaredoxin 4
BEDJLDAL_00110	CDS	834				hypothetical protein
BEDJLDAL_00111	CDS	540	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
BEDJLDAL_00112	CDS	168	rubA2		COG1773	Rubredoxin-2
BEDJLDAL_00113	CDS	648				hypothetical protein
BEDJLDAL_00114	CDS	2013	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
BEDJLDAL_00115	CDS	1323	dinF		COG0534	DNA damage-inducible protein F
BEDJLDAL_00116	CDS	234				hypothetical protein
BEDJLDAL_00117	CDS	1788	feoB		COG0370	Fe(2+) transporter FeoB
BEDJLDAL_00118	CDS	201				hypothetical protein
BEDJLDAL_00119	CDS	840				hypothetical protein
BEDJLDAL_00120	CDS	459				hypothetical protein
BEDJLDAL_00121	CDS	336				hypothetical protein
BEDJLDAL_00122	CDS	1713	proS	6.1.1.15	COG0442	Proline--tRNA ligase
BEDJLDAL_00123	CDS	1530	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
BEDJLDAL_00124	CDS	450				hypothetical protein
BEDJLDAL_00125	CDS	684	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
BEDJLDAL_00126	CDS	273				hypothetical protein
BEDJLDAL_00127	CDS	711				hypothetical protein
BEDJLDAL_00128	CDS	660				hypothetical protein
BEDJLDAL_00129	CDS	1302	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
BEDJLDAL_00130	CDS	327	iscA		COG0316	Iron-binding protein IscA
BEDJLDAL_00131	CDS	456	iscR_1		COG1959	HTH-type transcriptional regulator IscR
BEDJLDAL_00132	CDS	798	cysE	2.3.1.30	COG1045	Serine acetyltransferase
BEDJLDAL_00133	CDS	732	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
BEDJLDAL_00134	CDS	1032	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BEDJLDAL_00135	tRNA	85				tRNA-Leu(caa)
BEDJLDAL_00136	CDS	1212	pilT_1		COG2805	Twitching mobility protein
BEDJLDAL_00137	CDS	1431				hypothetical protein
BEDJLDAL_00138	CDS	2412	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
BEDJLDAL_00139	CDS	882				hypothetical protein
BEDJLDAL_00140	CDS	282	rlmD_1	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
BEDJLDAL_00141	CDS	1368				hypothetical protein
BEDJLDAL_00142	CDS	810				hypothetical protein
BEDJLDAL_00143	CDS	1200		1.-.-.-	COG0578	putative FAD-dependent oxidoreductase
BEDJLDAL_00144	CDS	564	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
BEDJLDAL_00145	CDS	2226	kdkA	2.7.1.166		3-deoxy-D-manno-octulosonic acid kinase
BEDJLDAL_00146	CDS	864	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
BEDJLDAL_00147	CDS	1260	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
BEDJLDAL_00148	CDS	1116	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
BEDJLDAL_00149	CDS	243				hypothetical protein
BEDJLDAL_00150	CDS	165				hypothetical protein
