locus_tag	ftype	length_bp	gene	EC_number	COG	product
OHMJFDAJ_00001	CDS	120				hypothetical protein
OHMJFDAJ_00002	CDS	333				hypothetical protein
OHMJFDAJ_00003	CDS	438				hypothetical protein
OHMJFDAJ_00004	CDS	222				hypothetical protein
OHMJFDAJ_00005	CDS	1374		5.4.2.7	COG1109	Phosphopentomutase
OHMJFDAJ_00006	CDS	408				hypothetical protein
OHMJFDAJ_00007	CDS	822	ureG			Urease accessory protein UreG
OHMJFDAJ_00008	CDS	234				hypothetical protein
OHMJFDAJ_00009	CDS	228				hypothetical protein
OHMJFDAJ_00010	CDS	351				hypothetical protein
OHMJFDAJ_00011	CDS	1122				hypothetical protein
OHMJFDAJ_00012	CDS	426				hypothetical protein
OHMJFDAJ_00013	CDS	666				hypothetical protein
OHMJFDAJ_00014	CDS	183				hypothetical protein
OHMJFDAJ_00015	CDS	1071				hypothetical protein
OHMJFDAJ_00016	CDS	1119				hypothetical protein
OHMJFDAJ_00017	CDS	3135				hypothetical protein
OHMJFDAJ_00018	CDS	1047				hypothetical protein
OHMJFDAJ_00019	CDS	432				hypothetical protein
OHMJFDAJ_00020	CDS	558				hypothetical protein
OHMJFDAJ_00021	CDS	270				hypothetical protein
OHMJFDAJ_00022	CDS	2079		3.6.4.12	COG1204	ATP-dependent DNA helicase Hel308
OHMJFDAJ_00023	CDS	783				hypothetical protein
OHMJFDAJ_00024	CDS	1434	cca	2.7.7.72	COG1746	CCA-adding enzyme
OHMJFDAJ_00025	CDS	1194				hypothetical protein
OHMJFDAJ_00026	CDS	801				hypothetical protein
OHMJFDAJ_00027	CDS	195				hypothetical protein
OHMJFDAJ_00028	CDS	3324				hypothetical protein
OHMJFDAJ_00029	CDS	234				hypothetical protein
OHMJFDAJ_00030	CDS	243				hypothetical protein
OHMJFDAJ_00031	CDS	1131				hypothetical protein
OHMJFDAJ_00032	CDS	1164				hypothetical protein
OHMJFDAJ_00033	CDS	366				hypothetical protein
OHMJFDAJ_00034	CDS	237				hypothetical protein
OHMJFDAJ_00035	CDS	429				hypothetical protein
OHMJFDAJ_00036	CDS	468	moaE	2.8.1.-	COG0314	putative molybdopterin synthase
OHMJFDAJ_00037	CDS	348	rkd-1			Arcadin-1
OHMJFDAJ_00038	CDS	891		3.1.3.-	COG1578	Damage-control phosphatase
OHMJFDAJ_00039	CDS	249				hypothetical protein
OHMJFDAJ_00040	CDS	1176				hypothetical protein
OHMJFDAJ_00041	CDS	720				hypothetical protein
OHMJFDAJ_00042	CDS	816			COG0668	Small-conductance mechanosensitive channel MscMJ
OHMJFDAJ_00043	CDS	207				hypothetical protein
OHMJFDAJ_00044	CDS	1254				hypothetical protein
OHMJFDAJ_00045	CDS	192	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OHMJFDAJ_00046	CDS	1068	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
OHMJFDAJ_00047	CDS	1167	dnaG	2.7.7.-	COG0358	DNA primase DnaG
OHMJFDAJ_00048	CDS	1299				hypothetical protein
OHMJFDAJ_00049	CDS	1059	pol	2.7.7.7		DNA polymerase
OHMJFDAJ_00050	CDS	363	pth	3.1.1.29	COG1990	Peptidyl-tRNA hydrolase
OHMJFDAJ_00051	CDS	1194		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
OHMJFDAJ_00052	CDS	285	ef1b		COG2092	Elongation factor 1-beta
OHMJFDAJ_00053	CDS	207				hypothetical protein
OHMJFDAJ_00054	CDS	714				hypothetical protein
OHMJFDAJ_00055	CDS	765				hypothetical protein
OHMJFDAJ_00056	CDS	372				hypothetical protein
OHMJFDAJ_00057	CDS	339				hypothetical protein
OHMJFDAJ_00058	CDS	768		2.1.1.256	COG0116	tRNA (guanine(6)-N2)-methyltransferase
OHMJFDAJ_00059	CDS	165				hypothetical protein
OHMJFDAJ_00060	CDS	372				hypothetical protein
OHMJFDAJ_00061	CDS	516	hisS_1	6.1.1.21	COG0124	Histidine--tRNA ligase
OHMJFDAJ_00062	CDS	621	truD	5.4.99.27	COG0585	putative tRNA pseudouridine synthase D
OHMJFDAJ_00063	CDS	615	tmk	2.7.4.9	COG0125	putative thymidylate kinase
OHMJFDAJ_00064	CDS	1122				hypothetical protein
OHMJFDAJ_00065	CDS	471				hypothetical protein
OHMJFDAJ_00066	CDS	951	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
OHMJFDAJ_00067	CDS	798	purQ	3.5.1.2		Phosphoribosylformylglycinamidine synthase subunit PurQ
OHMJFDAJ_00068	CDS	798	nadE	6.3.5.1		Glutamine-dependent NAD(+) synthetase
