locus_tag	ftype	length_bp	gene	EC_number	COG	product
ODPOFPEF_00001	CDS	681				hypothetical protein
ODPOFPEF_00002	CDS	714				hypothetical protein
ODPOFPEF_00003	CDS	174				hypothetical protein
ODPOFPEF_00004	CDS	285				hypothetical protein
ODPOFPEF_00005	CDS	801				hypothetical protein
ODPOFPEF_00006	CDS	162				hypothetical protein
ODPOFPEF_00007	CDS	318	zfx1		COG1146	Zinc-containing ferredoxin-1
ODPOFPEF_00008	CDS	510				hypothetical protein
ODPOFPEF_00009	CDS	372				hypothetical protein
ODPOFPEF_00010	CDS	690				hypothetical protein
ODPOFPEF_00011	CDS	1050	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
ODPOFPEF_00012	CDS	381				hypothetical protein
ODPOFPEF_00013	CDS	285				hypothetical protein
ODPOFPEF_00014	CDS	339				hypothetical protein
ODPOFPEF_00015	CDS	132				hypothetical protein
ODPOFPEF_00016	CDS	1293		1.6.3.5		Renalase
ODPOFPEF_00017	CDS	696				hypothetical protein
ODPOFPEF_00018	CDS	756				hypothetical protein
ODPOFPEF_00019	CDS	183				hypothetical protein
ODPOFPEF_00020	CDS	801	eif2a		COG1093	Translation initiation factor 2 subunit alpha
ODPOFPEF_00021	CDS	174			COG2051	30S ribosomal protein S27e
ODPOFPEF_00022	CDS	282			COG1631	50S ribosomal protein L44e
ODPOFPEF_00023	CDS	1287				hypothetical protein
ODPOFPEF_00024	CDS	267				hypothetical protein
ODPOFPEF_00025	CDS	2388				hypothetical protein
ODPOFPEF_00026	CDS	825				hypothetical protein
ODPOFPEF_00027	CDS	1197				hypothetical protein
ODPOFPEF_00028	CDS	1119	trm1	2.1.1.216	COG1867	tRNA (guanine(26)-N(2))-dimethyltransferase
ODPOFPEF_00029	CDS	1305	aceB	3.1.2.30	COG2301	Apparent malate synthase
ODPOFPEF_00030	CDS	564	aceA	4.1.3.1	COG2513	Isocitrate lyase
ODPOFPEF_00031	CDS	2532	carB			Carbamoyl-phosphate synthase large chain
ODPOFPEF_00032	CDS	267				hypothetical protein
ODPOFPEF_00033	CDS	1059	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
ODPOFPEF_00034	CDS	414	lysM		COG1522	HTH-type transcriptional regulator LysM
ODPOFPEF_00035	CDS	624	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
ODPOFPEF_00036	CDS	417		3.4.19.15	COG1310	Desampylase
ODPOFPEF_00037	CDS	237				hypothetical protein
ODPOFPEF_00038	CDS	1041		1.3.1.84	COG1064	Acryloyl-coenzyme A reductase
ODPOFPEF_00039	CDS	633				hypothetical protein
ODPOFPEF_00040	CDS	798				hypothetical protein
ODPOFPEF_00041	CDS	1080	adh_1	1.1.1.1	COG1064	NAD-dependent alcohol dehydrogenase
ODPOFPEF_00042	CDS	705				hypothetical protein
ODPOFPEF_00043	CDS	231				hypothetical protein
ODPOFPEF_00044	CDS	315				hypothetical protein
ODPOFPEF_00045	CDS	327				hypothetical protein
ODPOFPEF_00046	CDS	918	guaAB	6.3.5.2	COG0519	GMP synthase [glutamine-hydrolyzing] subunit B
ODPOFPEF_00047	CDS	1641	pyrG	6.3.4.2	COG0504	CTP synthase
ODPOFPEF_00048	CDS	963				hypothetical protein
ODPOFPEF_00049	CDS	603				hypothetical protein
ODPOFPEF_00050	CDS	147				hypothetical protein
ODPOFPEF_00051	CDS	1227				hypothetical protein
ODPOFPEF_00052	CDS	777				hypothetical protein
ODPOFPEF_00053	CDS	930	thi4_1	2.4.2.59	COG1635	Thiamine thiazole synthase
ODPOFPEF_00054	CDS	1389	thiDN		COG0351	Bifunctional thiamine biosynthesis protein ThiDN
ODPOFPEF_00055	CDS	669	fno	1.5.1.40	COG2085	F420-dependent NADP reductase
ODPOFPEF_00056	CDS	3276				hypothetical protein
ODPOFPEF_00057	CDS	882	gph_1	3.1.3.18		Phosphoglycolate phosphatase
ODPOFPEF_00058	CDS	402				hypothetical protein
ODPOFPEF_00059	CDS	522				hypothetical protein
ODPOFPEF_00060	CDS	957				hypothetical protein
ODPOFPEF_00061	CDS	765	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ODPOFPEF_00062	CDS	1200				hypothetical protein
ODPOFPEF_00063	CDS	1875				hypothetical protein
ODPOFPEF_00064	CDS	660	gph_2	3.1.3.18		Phosphoglycolate phosphatase
ODPOFPEF_00065	CDS	369				hypothetical protein
ODPOFPEF_00066	CDS	276		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
ODPOFPEF_00067	CDS	177				hypothetical protein
ODPOFPEF_00068	CDS	366	hemA	1.2.1.70		Glutamyl-tRNA reductase
ODPOFPEF_00069	CDS	747				hypothetical protein
ODPOFPEF_00070	CDS	1491		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
ODPOFPEF_00071	CDS	1437				hypothetical protein
ODPOFPEF_00072	CDS	1371	lutA_1			Lactate utilization protein A
