locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHOFDCAI_00001	CDS	1038	recA			Protein RecA
EHOFDCAI_00002	CDS	2649	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
EHOFDCAI_00003	CDS	1068	citA	2.3.3.16	COG0372	Citrate synthase 1
EHOFDCAI_00004	CDS	1131				hypothetical protein
EHOFDCAI_00005	CDS	672				hypothetical protein
EHOFDCAI_00006	CDS	957				hypothetical protein
EHOFDCAI_00007	CDS	753				hypothetical protein
EHOFDCAI_00008	CDS	1176	frc	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
EHOFDCAI_00009	CDS	2820	ppc	4.1.1.31		Phosphoenolpyruvate carboxylase
EHOFDCAI_00010	CDS	411				hypothetical protein
EHOFDCAI_00011	CDS	528				hypothetical protein
EHOFDCAI_00012	CDS	1515				hypothetical protein
EHOFDCAI_00013	CDS	744	cypM_1	2.1.1.301		Cypemycin N-terminal methyltransferase
EHOFDCAI_00014	CDS	630	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
EHOFDCAI_00015	CDS	153				hypothetical protein
EHOFDCAI_00016	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
EHOFDCAI_00017	CDS	696				hypothetical protein
EHOFDCAI_00018	CDS	726				hypothetical protein
EHOFDCAI_00019	CDS	507				hypothetical protein
EHOFDCAI_00020	CDS	858	azoB_1	1.7.-.-		NAD(P)H azoreductase
EHOFDCAI_00021	CDS	1002				hypothetical protein
EHOFDCAI_00022	CDS	720	ypeA	2.3.1.-		Acetyltransferase YpeA
EHOFDCAI_00023	CDS	1638	groL5			60 kDa chaperonin 5
EHOFDCAI_00024	CDS	291	groS			10 kDa chaperonin
EHOFDCAI_00025	CDS	273				hypothetical protein
EHOFDCAI_00026	CDS	612				hypothetical protein
EHOFDCAI_00027	CDS	1182				hypothetical protein
EHOFDCAI_00028	CDS	1437	entS			Enterobactin exporter EntS
EHOFDCAI_00029	CDS	453				hypothetical protein
EHOFDCAI_00030	CDS	1206				hypothetical protein
EHOFDCAI_00031	CDS	492				hypothetical protein
EHOFDCAI_00032	CDS	288				hypothetical protein
EHOFDCAI_00033	CDS	354	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
EHOFDCAI_00034	CDS	621				hypothetical protein
EHOFDCAI_00035	CDS	453				hypothetical protein
EHOFDCAI_00036	CDS	534				hypothetical protein
EHOFDCAI_00037	CDS	1533	mrpD_1		COG0651	Na(+)/H(+) antiporter subunit D
EHOFDCAI_00038	CDS	1512	mrpD_2		COG0651	Na(+)/H(+) antiporter subunit D
EHOFDCAI_00039	CDS	381				hypothetical protein
EHOFDCAI_00040	CDS	1779	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
EHOFDCAI_00041	CDS	417	ros_1		COG4957	Transcriptional regulatory protein ros
EHOFDCAI_00042	CDS	501				hypothetical protein
EHOFDCAI_00043	CDS	336	dnaA			Chromosomal replication initiator protein DnaA
EHOFDCAI_00044	CDS	690				hypothetical protein
EHOFDCAI_00045	CDS	414	sufE		COG2166	Cysteine desulfuration protein SufE
EHOFDCAI_00046	CDS	1011				hypothetical protein
EHOFDCAI_00047	CDS	1239	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EHOFDCAI_00048	CDS	312				hypothetical protein
EHOFDCAI_00049	CDS	354				hypothetical protein
EHOFDCAI_00050	CDS	1596	prfC		COG4108	Peptide chain release factor 3
EHOFDCAI_00051	CDS	747				hypothetical protein
EHOFDCAI_00052	CDS	1632	oppA		COG4166	Periplasmic oligopeptide-binding protein
EHOFDCAI_00053	CDS	951				hypothetical protein
EHOFDCAI_00054	CDS	702	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
EHOFDCAI_00055	CDS	1617	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
EHOFDCAI_00056	CDS	567	lemA_1		COG1704	Protein LemA
EHOFDCAI_00057	CDS	1725				hypothetical protein
EHOFDCAI_00058	CDS	414	ros_2		COG4957	Transcriptional regulatory protein ros
EHOFDCAI_00059	CDS	201				hypothetical protein
EHOFDCAI_00060	CDS	993	dmlR_1			HTH-type transcriptional regulator DmlR
EHOFDCAI_00061	CDS	321	divK_1			Polar-differentiation response regulator DivK
