locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCEACNGB_00001	CDS	114				hypothetical protein
FCEACNGB_00002	CDS	720	cutC_1		COG3142	Copper homeostasis protein CutC
FCEACNGB_00003	CDS	2265				hypothetical protein
FCEACNGB_00004	CDS	651				hypothetical protein
FCEACNGB_00005	CDS	537				hypothetical protein
FCEACNGB_00006	CDS	738	lipB_1	2.3.1.181	COG0321	Octanoyltransferase
FCEACNGB_00007	CDS	189				hypothetical protein
FCEACNGB_00008	CDS	1158	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FCEACNGB_00009	CDS	561				hypothetical protein
FCEACNGB_00010	CDS	786				hypothetical protein
FCEACNGB_00011	CDS	537				hypothetical protein
FCEACNGB_00012	CDS	2475	thrA_1		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
FCEACNGB_00013	CDS	819	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
FCEACNGB_00014	CDS	1446		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FCEACNGB_00015	CDS	1986				hypothetical protein
FCEACNGB_00016	CDS	408				hypothetical protein
FCEACNGB_00017	CDS	426				hypothetical protein
FCEACNGB_00018	CDS	396				hypothetical protein
FCEACNGB_00019	CDS	438				hypothetical protein
FCEACNGB_00020	CDS	795				hypothetical protein
FCEACNGB_00021	CDS	693	ffh		COG0541	Signal recognition particle protein
FCEACNGB_00022	CDS	897	folD			Bifunctional protein FolD protein
FCEACNGB_00023	CDS	1125	ribD		COG0117	Riboflavin biosynthesis protein RibD
FCEACNGB_00024	CDS	897				hypothetical protein
FCEACNGB_00025	CDS	642				hypothetical protein
FCEACNGB_00026	CDS	261				hypothetical protein
FCEACNGB_00027	CDS	330				hypothetical protein
FCEACNGB_00028	CDS	177				hypothetical protein
FCEACNGB_00029	CDS	93				hypothetical protein
FCEACNGB_00030	CDS	654				hypothetical protein
FCEACNGB_00031	CDS	186				hypothetical protein
FCEACNGB_00032	CDS	732	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
FCEACNGB_00033	CDS	1233				hypothetical protein
FCEACNGB_00034	CDS	435				hypothetical protein
FCEACNGB_00035	CDS	540				hypothetical protein
FCEACNGB_00036	CDS	534	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
FCEACNGB_00037	CDS	2241	uvrA		COG0178	UvrABC system protein A
FCEACNGB_00038	CDS	648				hypothetical protein
FCEACNGB_00039	CDS	273				hypothetical protein
FCEACNGB_00040	CDS	1011				hypothetical protein
FCEACNGB_00041	CDS	876				hypothetical protein
FCEACNGB_00042	CDS	1146	hemW		COG0635	Heme chaperone HemW
