locus_tag	ftype	length_bp	gene	EC_number	COG	product
IOJCGEIL_00001	CDS	1266	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
IOJCGEIL_00002	CDS	630	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
IOJCGEIL_00003	CDS	1299	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
IOJCGEIL_00004	CDS	1086	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
IOJCGEIL_00005	CDS	585	petA	7.1.1.8	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
IOJCGEIL_00006	CDS	1227	fbcH		COG1290	Cytochrome b/c1
IOJCGEIL_00007	CDS	735	petC		COG2857	Ammonia monooxygenase gamma subunit
IOJCGEIL_00008	CDS	618	sspA		COG0625	Stringent starvation protein A
IOJCGEIL_00009	CDS	1710	proS	6.1.1.15	COG0442	Proline--tRNA ligase
IOJCGEIL_00010	CDS	1338	oprP		COG3746	Porin P
IOJCGEIL_00011	CDS	804	tupA_1			Tungstate-binding protein TupA
IOJCGEIL_00012	CDS	552	panS_1		COG0385	Pantothenate precursors transporter PanS
IOJCGEIL_00013	CDS	351	panS_2		COG0385	Pantothenate precursors transporter PanS
IOJCGEIL_00014	CDS	2841	uvrA		COG0178	UvrABC system protein A
IOJCGEIL_00015	CDS	1380	yajR		COG0477	Inner membrane transport protein YajR
IOJCGEIL_00016	CDS	453	ssb			Single-stranded DNA-binding protein
IOJCGEIL_00017	CDS	495				hypothetical protein
IOJCGEIL_00018	CDS	342				hypothetical protein
IOJCGEIL_00019	CDS	621				hypothetical protein
IOJCGEIL_00020	CDS	1968				hypothetical protein
IOJCGEIL_00021	CDS	1143	rnd	3.1.13.5	COG0349	Ribonuclease D
IOJCGEIL_00022	CDS	309				hypothetical protein
IOJCGEIL_00023	CDS	189				hypothetical protein
IOJCGEIL_00024	CDS	1398				hypothetical protein
IOJCGEIL_00025	CDS	510				hypothetical protein
IOJCGEIL_00026	CDS	468	yhfA		COG1765	Protein YhfA
IOJCGEIL_00027	CDS	681	vfr		COG0664	Cyclic AMP receptor-like protein
IOJCGEIL_00028	CDS	798	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
IOJCGEIL_00029	CDS	201	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
IOJCGEIL_00030	CDS	1632	btuB_1			Vitamin B12 transporter BtuB
IOJCGEIL_00031	CDS	549				hypothetical protein
IOJCGEIL_00032	CDS	858				hypothetical protein
IOJCGEIL_00033	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
IOJCGEIL_00034	CDS	735	umpA			Na(+), Li(+), K(+)/H(+) antiporter subunit A
IOJCGEIL_00035	CDS	795	umpB			Na(+), Li(+), K(+)/H(+) antiporter subunit B
IOJCGEIL_00036	CDS	351				hypothetical protein
IOJCGEIL_00037	CDS	414				hypothetical protein
IOJCGEIL_00038	CDS	1683	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
IOJCGEIL_00039	CDS	252	fdx		COG1145	Ferredoxin
IOJCGEIL_00040	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
IOJCGEIL_00041	CDS	579	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
IOJCGEIL_00042	CDS	690				hypothetical protein
IOJCGEIL_00043	CDS	1413	sthA_1	1.6.1.1	COG1249	Soluble pyridine nucleotide transhydrogenase
IOJCGEIL_00044	CDS	816				hypothetical protein
IOJCGEIL_00045	CDS	726	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
IOJCGEIL_00046	CDS	873	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
IOJCGEIL_00047	CDS	885				hypothetical protein
IOJCGEIL_00048	CDS	540	regA		COG4567	Photosynthetic apparatus regulatory protein RegA
IOJCGEIL_00049	CDS	1356	regB	2.7.13.3		Sensor histidine kinase RegB
IOJCGEIL_00050	CDS	1623				hypothetical protein
IOJCGEIL_00051	CDS	2217	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
IOJCGEIL_00052	CDS	636	vdcA	2.7.7.65		Diguanylate cyclase VdcA
IOJCGEIL_00053	CDS	240				hypothetical protein
IOJCGEIL_00054	CDS	783	yadH_1		COG0842	Inner membrane transport permease YadH
IOJCGEIL_00055	CDS	933	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
IOJCGEIL_00056	CDS	1077	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
IOJCGEIL_00057	CDS	981	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
IOJCGEIL_00058	CDS	1098	bkdC	2.3.1.168	COG0508	Dihydrolipoyllysine-residue acyltransferase component of branched-chain alpha-ketoacid dehydrogenase complex
IOJCGEIL_00059	CDS	405				hypothetical protein
IOJCGEIL_00060	CDS	654				hypothetical protein
IOJCGEIL_00061	CDS	1197	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
IOJCGEIL_00062	CDS	819	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
IOJCGEIL_00063	CDS	351	yffB		COG1393	Protein YffB
IOJCGEIL_00064	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
IOJCGEIL_00065	CDS	939	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
IOJCGEIL_00066	CDS	570	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
IOJCGEIL_00067	CDS	480		4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
IOJCGEIL_00068	CDS	813				hypothetical protein
IOJCGEIL_00069	CDS	369				hypothetical protein
IOJCGEIL_00070	CDS	306				hypothetical protein
IOJCGEIL_00071	CDS	1260				hypothetical protein
IOJCGEIL_00072	CDS	396	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
IOJCGEIL_00073	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
IOJCGEIL_00074	CDS	1338	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
IOJCGEIL_00075	CDS	1641	pyrG	6.3.4.2	COG0504	CTP synthase
IOJCGEIL_00076	CDS	834	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
IOJCGEIL_00077	CDS	1281	eno	4.2.1.11		Enolase
IOJCGEIL_00078	CDS	285	ftsB			Cell division protein FtsB
IOJCGEIL_00079	CDS	522				hypothetical protein
IOJCGEIL_00080	CDS	1047				hypothetical protein
IOJCGEIL_00081	CDS	183				hypothetical protein
IOJCGEIL_00082	CDS	726				hypothetical protein
IOJCGEIL_00083	CDS	1002	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IOJCGEIL_00084	CDS	1398	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
IOJCGEIL_00085	CDS	447	rplI		COG0359	50S ribosomal protein L9
IOJCGEIL_00086	CDS	471				hypothetical protein
IOJCGEIL_00087	CDS	849	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
IOJCGEIL_00088	CDS	1287	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
IOJCGEIL_00089	CDS	813				hypothetical protein
IOJCGEIL_00090	CDS	1272				hypothetical protein
IOJCGEIL_00091	CDS	525	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
IOJCGEIL_00092	CDS	1218	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
IOJCGEIL_00093	CDS	849	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IOJCGEIL_00094	CDS	633	rplY			50S ribosomal protein L25
IOJCGEIL_00095	CDS	570	pth	3.1.1.29		Peptidyl-tRNA hydrolase
IOJCGEIL_00096	CDS	1422	tktA	2.2.1.1	COG0021	Transketolase 1
IOJCGEIL_00097	CDS	1176	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
IOJCGEIL_00098	CDS	1449	rpsA		COG0539	30S ribosomal protein S1
IOJCGEIL_00099	CDS	303	ihfB		COG0776	Integration host factor subunit beta
IOJCGEIL_00100	CDS	291	lapA			Lipopolysaccharide assembly protein A
IOJCGEIL_00101	CDS	1143	lapB		COG2956	Lipopolysaccharide assembly protein B
IOJCGEIL_00102	CDS	1785	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
IOJCGEIL_00103	CDS	2325	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
IOJCGEIL_00104	CDS	1137	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
IOJCGEIL_00105	CDS	387	merR			Mercuric resistance operon regulatory protein
IOJCGEIL_00106	CDS	1662	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IOJCGEIL_00107	CDS	1647	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
IOJCGEIL_00108	CDS	453				hypothetical protein
IOJCGEIL_00109	CDS	90				hypothetical protein
IOJCGEIL_00110	CDS	708			COG2861	putative protein
IOJCGEIL_00111	CDS	1293		3.4.21.-		putative CtpA-like serine protease
