locus_tag	ftype	length_bp	gene	EC_number	COG	product
JGMADFKC_00001	CDS	216				hypothetical protein
JGMADFKC_00002	tRNA	93				tRNA-Ser(gga)
JGMADFKC_00003	CDS	528				hypothetical protein
JGMADFKC_00004	CDS	234				hypothetical protein
JGMADFKC_00005	CDS	792				hypothetical protein
JGMADFKC_00006	CDS	183				hypothetical protein
JGMADFKC_00007	CDS	1503				hypothetical protein
JGMADFKC_00008	CDS	726	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
JGMADFKC_00009	CDS	1218		2.7.2.4	COG0527	Aspartate kinase
JGMADFKC_00010	CDS	789	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JGMADFKC_00011	CDS	900	dmlR_1			HTH-type transcriptional regulator DmlR
JGMADFKC_00012	CDS	1980				hypothetical protein
JGMADFKC_00013	CDS	879	gcvA_1			Glycine cleavage system transcriptional activator
JGMADFKC_00014	CDS	246	lipA	2.8.1.8		Lipoyl synthase
JGMADFKC_00015	CDS	483	ratA		COG2867	Ribosome association toxin RatA
JGMADFKC_00016	CDS	525	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
JGMADFKC_00017	CDS	537				hypothetical protein
JGMADFKC_00018	CDS	1161	ispDF		COG0245	Bifunctional enzyme IspD/IspF
JGMADFKC_00019	CDS	999	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JGMADFKC_00020	CDS	1068	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
JGMADFKC_00021	CDS	1416	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
JGMADFKC_00022	CDS	2220	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JGMADFKC_00023	CDS	1383	atoC_1		COG2204	Regulatory protein AtoC
JGMADFKC_00024	CDS	483	hfq			RNA-binding protein Hfq
JGMADFKC_00025	CDS	1290	hflX		COG2262	GTPase HflX
JGMADFKC_00026	CDS	1437	yidK		COG4146	putative symporter YidK
JGMADFKC_00027	CDS	603	fixJ_1			Transcriptional regulatory protein FixJ
JGMADFKC_00028	CDS	3018	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
JGMADFKC_00029	CDS	603				hypothetical protein
JGMADFKC_00030	CDS	300				hypothetical protein
JGMADFKC_00031	CDS	915	fieF_1		COG0053	Ferrous-iron efflux pump FieF
JGMADFKC_00032	CDS	813				hypothetical protein
JGMADFKC_00033	CDS	2148				hypothetical protein
JGMADFKC_00034	CDS	999	dhaAF	3.8.1.5		Haloalkane dehalogenase
JGMADFKC_00035	CDS	543				hypothetical protein
JGMADFKC_00036	CDS	894	dmlR_2			HTH-type transcriptional regulator DmlR
JGMADFKC_00037	CDS	480				hypothetical protein
JGMADFKC_00038	CDS	588				hypothetical protein
JGMADFKC_00039	CDS	627				hypothetical protein
JGMADFKC_00040	CDS	876	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
JGMADFKC_00041	CDS	408				hypothetical protein
JGMADFKC_00042	CDS	1068	rhaR_1			HTH-type transcriptional activator RhaR
JGMADFKC_00043	CDS	735	ptlF_1	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
JGMADFKC_00044	CDS	567				hypothetical protein
JGMADFKC_00045	CDS	1107	emrA_1			Colistin resistance protein EmrA
JGMADFKC_00046	CDS	444				hypothetical protein
JGMADFKC_00047	CDS	591				hypothetical protein
JGMADFKC_00048	CDS	1578	emrB_1			Colistin resistance protein EmrB
JGMADFKC_00049	CDS	1002	auaH_1	1.1.1.394		Aurachin B dehydrogenase
JGMADFKC_00050	CDS	558				hypothetical protein
JGMADFKC_00051	CDS	891	pgrR_1			HTH-type transcriptional regulator PgrR
JGMADFKC_00052	CDS	1089		1.1.1.1		Alcohol dehydrogenase
JGMADFKC_00053	CDS	147				hypothetical protein
JGMADFKC_00054	CDS	2979				hypothetical protein
JGMADFKC_00055	CDS	1014			COG0630	Type IV secretion system protein VirB11
JGMADFKC_00056	CDS	1065				hypothetical protein
JGMADFKC_00057	CDS	681	ptlF_2		COG3504	Type IV secretion system protein PtlF
JGMADFKC_00058	CDS	879				hypothetical protein
JGMADFKC_00059	CDS	1278				hypothetical protein
JGMADFKC_00060	CDS	2391	virB4		COG3451	Type IV secretion system protein virB4
JGMADFKC_00061	CDS	285				hypothetical protein
JGMADFKC_00062	CDS	330				hypothetical protein
JGMADFKC_00063	CDS	2034				hypothetical protein
