locus_tag	ftype	length_bp	gene	EC_number	COG	product
IEHKKPKD_00001	CDS	1152	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
IEHKKPKD_00002	CDS	495				hypothetical protein
IEHKKPKD_00003	CDS	153				hypothetical protein
IEHKKPKD_00004	CDS	546				hypothetical protein
IEHKKPKD_00005	CDS	321				hypothetical protein
IEHKKPKD_00006	CDS	303	tfs			Transcription factor S
IEHKKPKD_00007	CDS	747	pcn		COG0592	DNA polymerase sliding clamp
IEHKKPKD_00008	CDS	1398		2.7.2.4	COG0527	putative aspartokinase
IEHKKPKD_00009	CDS	786		2.1.1.107	COG0007	S-adenosyl-L-methionine-dependent uroporphyrinogen III methyltransferase
IEHKKPKD_00010	CDS	1032	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
IEHKKPKD_00011	CDS	558				hypothetical protein
IEHKKPKD_00012	CDS	357				hypothetical protein
IEHKKPKD_00013	CDS	897	RBKS	2.7.1.15		Ribokinase
IEHKKPKD_00014	CDS	183				hypothetical protein
IEHKKPKD_00015	CDS	153				hypothetical protein
IEHKKPKD_00016	CDS	219				hypothetical protein
IEHKKPKD_00017	CDS	537				hypothetical protein
IEHKKPKD_00018	tRNA	75				tRNA-Val(gac)
IEHKKPKD_00019	CDS	498				hypothetical protein
IEHKKPKD_00020	CDS	480				hypothetical protein
IEHKKPKD_00021	tRNA	90				tRNA-Ile(gat)
IEHKKPKD_00022	CDS	555	resA_1			Thiol-disulfide oxidoreductase ResA
IEHKKPKD_00023	tRNA	76				tRNA-Ala(tgc)
IEHKKPKD_00024	CDS	105				hypothetical protein
IEHKKPKD_00025	CDS	477	coaD	2.7.7.3	COG1019	Phosphopantetheine adenylyltransferase
IEHKKPKD_00026	CDS	321				hypothetical protein
IEHKKPKD_00027	CDS	282				hypothetical protein
IEHKKPKD_00028	CDS	1107	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
IEHKKPKD_00029	CDS	1413	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IEHKKPKD_00030	CDS	765	uvrC_1			UvrABC system protein C
IEHKKPKD_00031	CDS	240				hypothetical protein
IEHKKPKD_00032	CDS	465	uvrC_2			UvrABC system protein C
IEHKKPKD_00033	CDS	1092	mer	1.5.98.2	COG2141	5,10-methylenetetrahydromethanopterin reductase
IEHKKPKD_00034	CDS	897				hypothetical protein
IEHKKPKD_00035	CDS	2853	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
IEHKKPKD_00036	CDS	324				hypothetical protein
IEHKKPKD_00037	CDS	2016				hypothetical protein
IEHKKPKD_00038	CDS	1044	adh_1	1.1.1.1	COG1064	NAD-dependent alcohol dehydrogenase
IEHKKPKD_00039	CDS	240				hypothetical protein
IEHKKPKD_00040	CDS	180				hypothetical protein
IEHKKPKD_00041	CDS	258				hypothetical protein
IEHKKPKD_00042	CDS	408				hypothetical protein
IEHKKPKD_00043	CDS	795				hypothetical protein
IEHKKPKD_00044	CDS	882	cyoE_1	2.5.1.141		Protoheme IX farnesyltransferase
IEHKKPKD_00045	CDS	159				hypothetical protein
IEHKKPKD_00046	CDS	864				hypothetical protein
IEHKKPKD_00047	CDS	348				hypothetical protein
IEHKKPKD_00048	CDS	390				hypothetical protein
IEHKKPKD_00049	CDS	231				hypothetical protein
IEHKKPKD_00050	CDS	972		1.18.1.2		Ferredoxin--NADP reductase
IEHKKPKD_00051	CDS	150				hypothetical protein
IEHKKPKD_00052	CDS	423	icmF_1	5.4.99.13		Fused isobutyryl-CoA mutase
IEHKKPKD_00053	CDS	1011	ilvC	1.1.1.383	COG0059	Ketol-acid reductoisomerase (NAD(P)(+))
IEHKKPKD_00054	CDS	912	ilvE_1	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
IEHKKPKD_00055	CDS	618				hypothetical protein
IEHKKPKD_00056	tRNA	76				tRNA-Pro(cgg)
IEHKKPKD_00057	CDS	843	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
IEHKKPKD_00058	tRNA	76				tRNA-Ala(ggc)
IEHKKPKD_00059	CDS	288	albA		COG1581	DNA/RNA-binding protein Alba
IEHKKPKD_00060	CDS	504				hypothetical protein
IEHKKPKD_00061	CDS	1713	tfrA	1.3.4.1	COG1053	Fumarate reductase (CoM/CoB) subunit A
IEHKKPKD_00062	CDS	435				hypothetical protein
IEHKKPKD_00063	CDS	348				hypothetical protein
IEHKKPKD_00064	CDS	783	tfrB	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
IEHKKPKD_00065	CDS	336				hypothetical protein
IEHKKPKD_00066	tRNA	76				tRNA-Lys(ttt)
IEHKKPKD_00067	tRNA	77				tRNA-Asp(gtc)
IEHKKPKD_00068	CDS	525				hypothetical protein
IEHKKPKD_00069	CDS	1770				hypothetical protein
IEHKKPKD_00070	CDS	396				hypothetical protein
IEHKKPKD_00071	CDS	270				hypothetical protein
IEHKKPKD_00072	CDS	2130	MCM	3.6.4.12	COG1241	Minichromosome maintenance protein MCM
IEHKKPKD_00073	CDS	510				hypothetical protein
IEHKKPKD_00074	tRNA	88				tRNA-Ser(tga)
IEHKKPKD_00075	CDS	537	napF			Ferredoxin-type protein NapF
IEHKKPKD_00076	CDS	684	eif6		COG1976	Translation initiation factor 6
IEHKKPKD_00077	CDS	1272	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
IEHKKPKD_00078	CDS	423			COG1371	Protein archease
IEHKKPKD_00079	CDS	1785	infB		COG0532	putative translation initiation factor IF-2
IEHKKPKD_00080	CDS	396	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
IEHKKPKD_00081	CDS	192			COG2075	50S ribosomal protein L24e
IEHKKPKD_00082	CDS	210			COG2053	30S ribosomal protein S28e
IEHKKPKD_00083	CDS	384	rpl7ae		COG1358	50S ribosomal protein L7Ae
IEHKKPKD_00084	CDS	1395		5.4.2.10	COG1109	Phosphoglucosamine/phosphogalactosamine mutase
IEHKKPKD_00085	tRNA	86				tRNA-Leu(tag)
IEHKKPKD_00086	CDS	843	purU	3.5.1.10		Formyltetrahydrofolate deformylase
IEHKKPKD_00087	CDS	732				hypothetical protein
IEHKKPKD_00088	CDS	228			COG1958	Putative snRNP Sm-like protein
IEHKKPKD_00089	CDS	1380	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IEHKKPKD_00090	CDS	384				hypothetical protein
IEHKKPKD_00091	CDS	669		1.3.1.76	COG1648	Precorrin-2 dehydrogenase
IEHKKPKD_00092	CDS	1242	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
IEHKKPKD_00093	CDS	216				hypothetical protein
IEHKKPKD_00094	CDS	1326			COG0541	Signal recognition particle 54 kDa protein
IEHKKPKD_00095	CDS	693				hypothetical protein
IEHKKPKD_00096	CDS	411	eif5a		COG0231	Translation initiation factor 5A
IEHKKPKD_00097	CDS	1077	adh_2	1.1.1.1	COG1064	NAD-dependent alcohol dehydrogenase
IEHKKPKD_00098	CDS	669				hypothetical protein
IEHKKPKD_00099	CDS	528	scpB			Segregation and condensation protein B
IEHKKPKD_00100	CDS	381	rps8e		COG2007	30S ribosomal protein S8e
IEHKKPKD_00101	CDS	303				hypothetical protein
IEHKKPKD_00102	CDS	243				hypothetical protein
IEHKKPKD_00103	CDS	948	tfb_1			Transcription initiation factor IIB
IEHKKPKD_00104	CDS	765			COG1136	putative ABC transporter ATP-binding protein
IEHKKPKD_00105	CDS	123				hypothetical protein
IEHKKPKD_00106	CDS	132				hypothetical protein
IEHKKPKD_00107	CDS	1386				hypothetical protein
IEHKKPKD_00108	CDS	2724	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
IEHKKPKD_00109	CDS	639				hypothetical protein
IEHKKPKD_00110	CDS	243			COG1958	Putative snRNP Sm-like protein
IEHKKPKD_00111	CDS	1176	metK	2.5.1.6		S-adenosylmethionine synthase
IEHKKPKD_00112	CDS	885				hypothetical protein
IEHKKPKD_00113	CDS	402	dnaJ_1			Chaperone protein DnaJ
IEHKKPKD_00114	CDS	1077	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
IEHKKPKD_00115	CDS	1059				hypothetical protein
IEHKKPKD_00116	CDS	753				hypothetical protein
IEHKKPKD_00117	CDS	630				hypothetical protein
IEHKKPKD_00118	CDS	1356	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
IEHKKPKD_00119	CDS	531				hypothetical protein
IEHKKPKD_00120	CDS	798	eif2a		COG1093	Translation initiation factor 2 subunit alpha
IEHKKPKD_00121	CDS	657				hypothetical protein
IEHKKPKD_00122	CDS	390				hypothetical protein
IEHKKPKD_00123	CDS	1266	eif2g		COG5257	Translation initiation factor 2 subunit gamma
IEHKKPKD_00124	CDS	363	rps6e		COG2125	30S ribosomal protein S6e
IEHKKPKD_00125	CDS	171				hypothetical protein
IEHKKPKD_00126	tRNA	75				tRNA-Gly(ccc)
IEHKKPKD_00127	CDS	945				hypothetical protein
IEHKKPKD_00128	CDS	543	guaAA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing] subunit A
IEHKKPKD_00129	CDS	2844				hypothetical protein
IEHKKPKD_00130	CDS	1107	priS	2.7.7.-	COG1467	DNA primase small subunit PriS
IEHKKPKD_00131	CDS	1071				hypothetical protein
IEHKKPKD_00132	CDS	1488				hypothetical protein
IEHKKPKD_00133	CDS	840	nfo	3.1.21.2		endonuclease 4
IEHKKPKD_00134	CDS	582				hypothetical protein
IEHKKPKD_00135	CDS	234				hypothetical protein
IEHKKPKD_00136	CDS	648				hypothetical protein
IEHKKPKD_00137	CDS	1029		5.3.1.23	COG0182	Putative methylthioribose-1-phosphate isomerase
IEHKKPKD_00138	CDS	1668		2.1.1.-	COG1964	7,8-dihydro-6-hydroxymethylpterin dimethyltransferase
IEHKKPKD_00139	CDS	780				hypothetical protein
IEHKKPKD_00140	CDS	453	mntR			HTH-type transcriptional regulator MntR
