locus_tag	ftype	length_bp	gene	EC_number	COG	product
OHJKJOEL_00001	CDS	1119	rho	3.6.4.-	COG1158	Transcription termination factor Rho
OHJKJOEL_00002	CDS	591	tetC			Transposon Tn10 TetC protein
OHJKJOEL_00003	CDS	426				hypothetical protein
OHJKJOEL_00004	CDS	219	infA			Translation initiation factor IF-1
OHJKJOEL_00005	CDS	570	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
OHJKJOEL_00006	CDS	1053	rng	3.1.26.-	COG1530	Ribonuclease G
OHJKJOEL_00007	CDS	465				hypothetical protein
OHJKJOEL_00008	CDS	414	zntR_1		COG0789	HTH-type transcriptional regulator ZntR
OHJKJOEL_00009	CDS	1158				hypothetical protein
OHJKJOEL_00010	CDS	624	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
OHJKJOEL_00011	CDS	630	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
OHJKJOEL_00012	CDS	789	atpB		COG0356	ATP synthase subunit a
OHJKJOEL_00013	CDS	249	atpE			ATP synthase subunit c
OHJKJOEL_00014	CDS	537	atpG_1			ATP synthase subunit b'
OHJKJOEL_00015	CDS	579	atpF		COG0711	ATP synthase subunit b
OHJKJOEL_00016	CDS	786	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
OHJKJOEL_00017	CDS	531				hypothetical protein
OHJKJOEL_00018	CDS	420	soxA	1.5.3.1		Sarcosine oxidase subunit alpha
OHJKJOEL_00019	CDS	636				hypothetical protein
OHJKJOEL_00020	CDS	744				hypothetical protein
OHJKJOEL_00021	CDS	351	iscA		COG0316	Iron-binding protein IscA
OHJKJOEL_00022	CDS	717	rph	2.7.7.56	COG0689	Ribonuclease PH
OHJKJOEL_00023	CDS	615		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OHJKJOEL_00024	CDS	387	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
OHJKJOEL_00025	CDS	1158	hemW		COG0635	Heme chaperone HemW
OHJKJOEL_00026	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
OHJKJOEL_00027	CDS	879	parB			Chromosome-partitioning protein ParB
OHJKJOEL_00028	CDS	819	parA			Chromosome partitioning protein ParA
OHJKJOEL_00029	CDS	474	apt	2.4.2.7		Adenine phosphoribosyltransferase
OHJKJOEL_00030	CDS	186				hypothetical protein
OHJKJOEL_00031	CDS	1446		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
OHJKJOEL_00032	CDS	1440	cysG		COG0007	Siroheme synthase
OHJKJOEL_00033	CDS	213				hypothetical protein
OHJKJOEL_00034	CDS	201				hypothetical protein
OHJKJOEL_00035	CDS	360				hypothetical protein
OHJKJOEL_00036	CDS	159				hypothetical protein
OHJKJOEL_00037	CDS	813				hypothetical protein
OHJKJOEL_00038	CDS	240				hypothetical protein
OHJKJOEL_00039	CDS	336				hypothetical protein
OHJKJOEL_00040	CDS	414				hypothetical protein
OHJKJOEL_00041	CDS	276				hypothetical protein
OHJKJOEL_00042	CDS	693	gph_1	3.1.3.18		Phosphoglycolate phosphatase
OHJKJOEL_00043	CDS	384		3.4.24.40		Serralysin
OHJKJOEL_00044	CDS	1341		3.4.24.-	COG0612	putative zinc protease
OHJKJOEL_00045	CDS	1311				hypothetical protein
OHJKJOEL_00046	CDS	1653	prfC		COG4108	Peptide chain release factor 3
OHJKJOEL_00047	CDS	780	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OHJKJOEL_00048	CDS	372				hypothetical protein
OHJKJOEL_00049	CDS	1110	yhaZ		COG4335	putative protein YhaZ
OHJKJOEL_00050	CDS	1044	arsM	2.1.1.137		Arsenite methyltransferase
OHJKJOEL_00051	CDS	942				hypothetical protein
OHJKJOEL_00052	CDS	927				hypothetical protein
OHJKJOEL_00053	CDS	1167	ppk	2.7.4.1		Polyphosphate kinase
OHJKJOEL_00054	CDS	1449	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
OHJKJOEL_00055	CDS	189				hypothetical protein
OHJKJOEL_00056	CDS	819				hypothetical protein
OHJKJOEL_00057	CDS	447				hypothetical protein
OHJKJOEL_00058	CDS	726	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
OHJKJOEL_00059	CDS	387				hypothetical protein
OHJKJOEL_00060	CDS	639	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
OHJKJOEL_00061	CDS	594	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
OHJKJOEL_00062	CDS	387				hypothetical protein
OHJKJOEL_00063	CDS	780				hypothetical protein
OHJKJOEL_00064	CDS	192				hypothetical protein
OHJKJOEL_00065	CDS	690				hypothetical protein
OHJKJOEL_00066	CDS	1110				hypothetical protein
OHJKJOEL_00067	CDS	3459	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
OHJKJOEL_00068	CDS	924	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
OHJKJOEL_00069	CDS	102				hypothetical protein
OHJKJOEL_00070	CDS	441				hypothetical protein
OHJKJOEL_00071	CDS	1128				hypothetical protein
OHJKJOEL_00072	CDS	237				hypothetical protein
OHJKJOEL_00073	CDS	402	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
OHJKJOEL_00074	CDS	1440	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
OHJKJOEL_00075	CDS	1818	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
OHJKJOEL_00076	CDS	2730				hypothetical protein
OHJKJOEL_00077	CDS	879				hypothetical protein
OHJKJOEL_00078	CDS	1005				hypothetical protein
OHJKJOEL_00079	CDS	579				hypothetical protein
OHJKJOEL_00080	CDS	726				hypothetical protein
OHJKJOEL_00081	CDS	495	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
OHJKJOEL_00082	CDS	1326				hypothetical protein
OHJKJOEL_00083	CDS	573				hypothetical protein
OHJKJOEL_00084	CDS	1689	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OHJKJOEL_00085	CDS	1371	atoC		COG2204	Regulatory protein AtoC
OHJKJOEL_00086	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
OHJKJOEL_00087	CDS	1497	trkH		COG0168	Trk system potassium uptake protein TrkH
OHJKJOEL_00088	CDS	240	hfq		COG1923	RNA-binding protein Hfq
OHJKJOEL_00089	CDS	897				hypothetical protein
OHJKJOEL_00090	CDS	678	ftsE		COG2884	Cell division ATP-binding protein FtsE
OHJKJOEL_00091	CDS	258		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
OHJKJOEL_00092	CDS	231	tusA_1		COG0425	Sulfur carrier protein TusA
OHJKJOEL_00093	CDS	747	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
OHJKJOEL_00094	CDS	1260				hypothetical protein
OHJKJOEL_00095	CDS	1356	ptlI	1.14.15.32	COG2124	Pentalenene oxygenase
OHJKJOEL_00096	CDS	1704	gsiB		COG0747	Glutathione-binding protein GsiB
OHJKJOEL_00097	CDS	1029	gsiC		COG0601	Glutathione transport system permease protein GsiC
OHJKJOEL_00098	CDS	1017	oppC		COG1173	Oligopeptide transport system permease protein OppC
OHJKJOEL_00099	CDS	1557	fliF		COG1766	Flagellar M-ring protein
OHJKJOEL_00100	CDS	591				hypothetical protein
OHJKJOEL_00101	CDS	273	fliN		COG1886	Flagellar motor switch protein FliN
OHJKJOEL_00102	CDS	726	fliP		COG1338	Flagellar biosynthetic protein FliP
OHJKJOEL_00103	CDS	318				hypothetical protein
OHJKJOEL_00104	CDS	684				hypothetical protein
OHJKJOEL_00105	CDS	300				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
OHJKJOEL_00106	CDS	1908	argS	6.1.1.19		Arginine--tRNA ligase
OHJKJOEL_00107	CDS	282				hypothetical protein
OHJKJOEL_00108	CDS	1593	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
OHJKJOEL_00109	CDS	219				hypothetical protein
OHJKJOEL_00110	CDS	417				hypothetical protein
OHJKJOEL_00111	CDS	846	argP			HTH-type transcriptional regulator ArgP
OHJKJOEL_00112	CDS	408				hypothetical protein
OHJKJOEL_00113	CDS	2295				hypothetical protein
OHJKJOEL_00114	CDS	189				hypothetical protein
OHJKJOEL_00115	tRNA	77				tRNA-His(gtg)
OHJKJOEL_00116	CDS	156				hypothetical protein
OHJKJOEL_00117	CDS	1011	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
OHJKJOEL_00118	CDS	822	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
OHJKJOEL_00119	CDS	318				hypothetical protein
OHJKJOEL_00120	CDS	1965		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
OHJKJOEL_00121	CDS	543	cnrH			RNA polymerase sigma factor CnrH
OHJKJOEL_00122	CDS	2001				hypothetical protein
OHJKJOEL_00123	CDS	879				hypothetical protein
OHJKJOEL_00124	CDS	1032			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
OHJKJOEL_00125	CDS	567	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
OHJKJOEL_00126	CDS	297				hypothetical protein
OHJKJOEL_00127	CDS	1062	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
OHJKJOEL_00128	CDS	1251	tyrS	6.1.1.1		Tyrosine--tRNA ligase
OHJKJOEL_00129	CDS	960				hypothetical protein
OHJKJOEL_00130	CDS	603		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
OHJKJOEL_00131	CDS	402	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
OHJKJOEL_00132	CDS	969	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
OHJKJOEL_00133	CDS	756	puuD	3.5.1.94	COG2071	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
OHJKJOEL_00134	CDS	234				hypothetical protein
OHJKJOEL_00135	CDS	885	glcB	2.3.3.9	COG2225	Malate synthase G
OHJKJOEL_00136	CDS	1413	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OHJKJOEL_00137	CDS	1245	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
OHJKJOEL_00138	CDS	306				hypothetical protein
OHJKJOEL_00139	CDS	960		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
OHJKJOEL_00140	CDS	237	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
OHJKJOEL_00141	CDS	861	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
OHJKJOEL_00142	CDS	1917	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
OHJKJOEL_00143	CDS	696				hypothetical protein
OHJKJOEL_00144	CDS	207	rpsU		COG0828	30S ribosomal protein S21
OHJKJOEL_00145	CDS	753	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
OHJKJOEL_00146	CDS	612				hypothetical protein
OHJKJOEL_00147	CDS	2766	uvrA		COG0178	UvrABC system protein A
OHJKJOEL_00148	CDS	2067	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
OHJKJOEL_00149	CDS	501	dsrE2		COG2210	Sulfur carrier protein DsrE2
OHJKJOEL_00150	CDS	225	tusA_2		COG0425	Sulfur carrier protein TusA
OHJKJOEL_00151	CDS	1389	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
OHJKJOEL_00152	CDS	252				hypothetical protein
OHJKJOEL_00153	CDS	2505	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
OHJKJOEL_00154	CDS	1467	ffh		COG0541	Signal recognition particle protein
OHJKJOEL_00155	CDS	558				hypothetical protein
OHJKJOEL_00156	CDS	306				hypothetical protein
OHJKJOEL_00157	CDS	1311	bauA	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
OHJKJOEL_00158	CDS	201				hypothetical protein
OHJKJOEL_00159	CDS	801				hypothetical protein
