locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOLDMHHG_00001	CDS	189	typA		COG1217	GTP-binding protein TypA/BipA
BOLDMHHG_00002	CDS	378				hypothetical protein
BOLDMHHG_00003	CDS	1152				hypothetical protein
BOLDMHHG_00004	CDS	858	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
BOLDMHHG_00005	CDS	1287	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BOLDMHHG_00006	CDS	1047	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
BOLDMHHG_00007	CDS	1110	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
BOLDMHHG_00008	CDS	594	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
BOLDMHHG_00009	CDS	729	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BOLDMHHG_00010	CDS	861	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BOLDMHHG_00011	CDS	597	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
BOLDMHHG_00012	CDS	2124	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
BOLDMHHG_00013	CDS	810				hypothetical protein
BOLDMHHG_00014	CDS	750				hypothetical protein
BOLDMHHG_00015	CDS	432				hypothetical protein
BOLDMHHG_00016	CDS	1140	crhR	3.6.4.13		RNA helicase CrhR
BOLDMHHG_00017	CDS	627				hypothetical protein
BOLDMHHG_00018	CDS	432				hypothetical protein
BOLDMHHG_00019	CDS	1557				hypothetical protein
BOLDMHHG_00020	CDS	1221	msrP	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
BOLDMHHG_00021	CDS	468				hypothetical protein
BOLDMHHG_00022	CDS	888				hypothetical protein
BOLDMHHG_00023	CDS	2805				hypothetical protein
BOLDMHHG_00024	CDS	1200				hypothetical protein
BOLDMHHG_00025	CDS	456				hypothetical protein
BOLDMHHG_00026	CDS	2010	pepO_1	3.4.24.-	COG3590	Neutral endopeptidase
BOLDMHHG_00027	CDS	1311	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
BOLDMHHG_00028	CDS	1335	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
BOLDMHHG_00029	CDS	192	cspC_1			Cold shock-like protein CspC
BOLDMHHG_00030	CDS	1536				hypothetical protein
BOLDMHHG_00031	CDS	102				hypothetical protein
BOLDMHHG_00032	CDS	966				hypothetical protein
BOLDMHHG_00033	CDS	642	thiE	2.5.1.3		Thiamine-phosphate synthase
