locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOAIGGEH_00001	CDS	705				hypothetical protein
HOAIGGEH_00002	CDS	2919				hypothetical protein
HOAIGGEH_00003	CDS	363	ahcY	3.3.1.1		Adenosylhomocysteinase
HOAIGGEH_00004	CDS	849	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
HOAIGGEH_00005	CDS	336	estB	3.1.1.1	COG0400	Carboxylesterase 2
HOAIGGEH_00006	CDS	453				hypothetical protein
HOAIGGEH_00007	CDS	252				hypothetical protein
HOAIGGEH_00008	CDS	126				hypothetical protein
HOAIGGEH_00009	CDS	441	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
HOAIGGEH_00010	CDS	195				hypothetical protein
HOAIGGEH_00011	CDS	1800				hypothetical protein
HOAIGGEH_00012	CDS	219				hypothetical protein
HOAIGGEH_00013	CDS	1314	mdtA_1			Multidrug resistance protein MdtA
HOAIGGEH_00014	CDS	363				hypothetical protein
HOAIGGEH_00015	CDS	939	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
HOAIGGEH_00016	tRNA	75				tRNA-Gln(ttg)
HOAIGGEH_00017	CDS	633	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
HOAIGGEH_00018	CDS	1989	tktA	2.2.1.1	COG0021	Transketolase 1
HOAIGGEH_00019	CDS	999	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
HOAIGGEH_00020	CDS	1179	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
HOAIGGEH_00021	CDS	1446	pykA	2.7.1.40	COG0469	Pyruvate kinase II
HOAIGGEH_00022	CDS	1074				hypothetical protein
HOAIGGEH_00023	CDS	207				hypothetical protein
HOAIGGEH_00024	CDS	1464				hypothetical protein
HOAIGGEH_00025	CDS	450				hypothetical protein
HOAIGGEH_00026	CDS	552				hypothetical protein
HOAIGGEH_00027	CDS	702	tupB		COG4662	Tungstate uptake system permease protein TupB
HOAIGGEH_00028	CDS	285	tupA			Tungstate-binding protein TupA
HOAIGGEH_00029	CDS	456				hypothetical protein
HOAIGGEH_00030	CDS	1083	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
HOAIGGEH_00031	CDS	783				hypothetical protein
HOAIGGEH_00032	CDS	219	slyX			Protein SlyX
HOAIGGEH_00033	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
HOAIGGEH_00034	CDS	594				hypothetical protein
HOAIGGEH_00035	CDS	501	resA_1			Thiol-disulfide oxidoreductase ResA
HOAIGGEH_00036	CDS	1179				hypothetical protein
HOAIGGEH_00037	CDS	2511	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
