locus_tag	ftype	length_bp	gene	EC_number	COG	product
IALHMIDA_00001	CDS	2529	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
IALHMIDA_00002	CDS	1164	mdlB_1	1.1.99.31		(S)-mandelate dehydrogenase
IALHMIDA_00003	CDS	1272				hypothetical protein
IALHMIDA_00004	CDS	1362				hypothetical protein
IALHMIDA_00005	CDS	900	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
IALHMIDA_00006	CDS	1407				hypothetical protein
IALHMIDA_00007	CDS	1047	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
IALHMIDA_00008	CDS	1524				hypothetical protein
IALHMIDA_00009	CDS	1695	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
IALHMIDA_00010	CDS	1401	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
IALHMIDA_00011	CDS	1038	adh_1	1.1.1.1		Alcohol dehydrogenase
IALHMIDA_00012	CDS	354				hypothetical protein
IALHMIDA_00013	CDS	984				hypothetical protein
IALHMIDA_00014	CDS	1965				hypothetical protein
IALHMIDA_00015	CDS	2085	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
IALHMIDA_00016	CDS	903	benM			HTH-type transcriptional regulator BenM
IALHMIDA_00017	CDS	2310	acnA	4.2.1.3	COG1048	Aconitate hydratase A
IALHMIDA_00018	CDS	234				hypothetical protein
IALHMIDA_00019	CDS	759				hypothetical protein
IALHMIDA_00020	CDS	1083	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
IALHMIDA_00021	CDS	2016				hypothetical protein
IALHMIDA_00022	CDS	1107				hypothetical protein
IALHMIDA_00023	CDS	675	tctD		COG0745	Transcriptional regulatory protein tctD
IALHMIDA_00024	CDS	1407	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
IALHMIDA_00025	CDS	732	maiA_1	5.2.1.1	COG3473	Maleate isomerase
IALHMIDA_00026	CDS	477	andAd	1.14.12.1		Anthranilate 1,2-dioxygenase small subunit
IALHMIDA_00027	CDS	1257	andAc	1.14.12.1		Anthranilate 1,2-dioxygenase large subunit
IALHMIDA_00028	CDS	1146	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IALHMIDA_00029	CDS	1140				hypothetical protein
IALHMIDA_00030	CDS	885				hypothetical protein
IALHMIDA_00031	CDS	933				hypothetical protein
IALHMIDA_00032	CDS	1731	apc4_1	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
IALHMIDA_00033	CDS	2133	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
IALHMIDA_00034	CDS	621	rraA			Regulator of ribonuclease activity A
