locus_tag	ftype	length_bp	gene	EC_number	COG	product
OJIKGEHO_00001	CDS	315				hypothetical protein
OJIKGEHO_00002	CDS	1401	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
OJIKGEHO_00003	CDS	2457	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OJIKGEHO_00004	CDS	237				hypothetical protein
OJIKGEHO_00005	CDS	222				hypothetical protein
OJIKGEHO_00006	CDS	1869	rnr	3.1.13.1		Ribonuclease R
OJIKGEHO_00007	CDS	1770				hypothetical protein
OJIKGEHO_00008	CDS	1545	metG	6.1.1.10	COG0143	Methionine--tRNA ligase
OJIKGEHO_00009	CDS	1188	lptC			Lipopolysaccharide export system protein LptC
OJIKGEHO_00010	CDS	666				hypothetical protein
OJIKGEHO_00011	CDS	408				hypothetical protein
OJIKGEHO_00012	CDS	678				hypothetical protein
OJIKGEHO_00013	CDS	1149	pcxA			Proton extrusion protein PcxA
OJIKGEHO_00014	CDS	555	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
OJIKGEHO_00015	CDS	498	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
OJIKGEHO_00016	CDS	732	lepB	3.4.21.89	COG0681	Signal peptidase I
OJIKGEHO_00017	CDS	1278	pyrC_1	3.5.2.3	COG0044	Dihydroorotase
OJIKGEHO_00018	CDS	1356	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OJIKGEHO_00019	CDS	1329				hypothetical protein
OJIKGEHO_00020	CDS	489				hypothetical protein
OJIKGEHO_00021	CDS	1806	spoVD		COG0768	Stage V sporulation protein D
OJIKGEHO_00022	CDS	1173	tal	2.2.1.2		Transaldolase
OJIKGEHO_00023	CDS	369				hypothetical protein
OJIKGEHO_00024	CDS	480				hypothetical protein
OJIKGEHO_00025	CDS	366				hypothetical protein
OJIKGEHO_00026	CDS	591				hypothetical protein
OJIKGEHO_00027	CDS	483	dps	1.16.-.-		DNA protection during starvation protein
OJIKGEHO_00028	CDS	1173	sigA2_1		COG0568	RNA polymerase sigma factor SigA2
OJIKGEHO_00029	CDS	822	aspS	6.1.1.12		Aspartate--tRNA ligase
OJIKGEHO_00030	CDS	186				hypothetical protein
OJIKGEHO_00031	CDS	2304	pacS	7.2.2.8		putative copper-transporting ATPase PacS
OJIKGEHO_00032	CDS	546	ycf3			Photosystem I assembly protein Ycf3
OJIKGEHO_00033	CDS	1209	radA	3.6.4.-	COG1066	DNA repair protein RadA
OJIKGEHO_00034	CDS	888				hypothetical protein
OJIKGEHO_00035	CDS	108				hypothetical protein
OJIKGEHO_00036	CDS	165				hypothetical protein
OJIKGEHO_00037	CDS	375		1.14.13.239		Carnitine monooxygenase reductase subunit
OJIKGEHO_00038	CDS	336				hypothetical protein
OJIKGEHO_00039	CDS	288				hypothetical protein
OJIKGEHO_00040	CDS	855				hypothetical protein
OJIKGEHO_00041	CDS	738				hypothetical protein
OJIKGEHO_00042	CDS	627	nusB			Transcription antitermination protein NusB
OJIKGEHO_00043	CDS	1098	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OJIKGEHO_00044	CDS	249				hypothetical protein
OJIKGEHO_00045	CDS	1155				Ca(2+)/H(+) antiporter
OJIKGEHO_00046	CDS	180				hypothetical protein
OJIKGEHO_00047	CDS	1170	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
OJIKGEHO_00048	CDS	861				hypothetical protein
OJIKGEHO_00049	CDS	174				hypothetical protein
OJIKGEHO_00050	CDS	801	gdhI	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
OJIKGEHO_00051	CDS	441				hypothetical protein
OJIKGEHO_00052	CDS	267				hypothetical protein
