locus_tag	ftype	length_bp	gene	EC_number	COG	product
JLHBDMGE_00001	CDS	480				hypothetical protein
JLHBDMGE_00002	CDS	2157	btuB_1			Vitamin B12 transporter BtuB
JLHBDMGE_00003	CDS	690				hypothetical protein
JLHBDMGE_00004	CDS	1755	allB_1	3.5.2.5		Allantoinase
JLHBDMGE_00005	CDS	1206				hypothetical protein
JLHBDMGE_00006	CDS	1521	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JLHBDMGE_00007	CDS	90				hypothetical protein
JLHBDMGE_00008	CDS	1242				hypothetical protein
JLHBDMGE_00009	CDS	453				IS3 family transposase ISSsp2
JLHBDMGE_00010	CDS	552				hypothetical protein
JLHBDMGE_00011	CDS	897	pgrR			HTH-type transcriptional regulator PgrR
JLHBDMGE_00012	CDS	384				hypothetical protein
JLHBDMGE_00013	CDS	606	comR_1			HTH-type transcriptional repressor ComR
JLHBDMGE_00014	CDS	534				hypothetical protein
JLHBDMGE_00015	CDS	402				hypothetical protein
JLHBDMGE_00016	CDS	543				hypothetical protein
JLHBDMGE_00017	CDS	765	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
JLHBDMGE_00018	CDS	2553	btuB_2			Vitamin B12 transporter BtuB
JLHBDMGE_00019	CDS	915				hypothetical protein
JLHBDMGE_00020	CDS	2778	malT_1			HTH-type transcriptional regulator MalT
JLHBDMGE_00021	CDS	486	styC	5.3.99.7		Styrene-oxide isomerase
JLHBDMGE_00022	CDS	474				hypothetical protein
JLHBDMGE_00023	CDS	123				hypothetical protein
JLHBDMGE_00024	CDS	234				hypothetical protein
JLHBDMGE_00025	CDS	936	Int-Tn			Transposase from transposon Tn916
JLHBDMGE_00026	CDS	678	nbzA_1	1.7.1.16		Nitrobenzene nitroreductase
JLHBDMGE_00027	CDS	393	cseB		COG0745	Transcriptional regulatory protein CseB
JLHBDMGE_00028	CDS	402	mprA			Response regulator MprA
JLHBDMGE_00029	CDS	966	trxB	1.8.1.9	COG0492	Thioredoxin reductase
JLHBDMGE_00030	CDS	822				hypothetical protein
JLHBDMGE_00031	CDS	711				hypothetical protein
JLHBDMGE_00032	CDS	273				hypothetical protein
JLHBDMGE_00033	CDS	1032				hypothetical protein
