locus_tag	ftype	length_bp	gene	EC_number	COG	product
LPBFBLDB_00001	CDS	447	lrpC		COG1522	HTH-type transcriptional regulator LrpC
LPBFBLDB_00002	CDS	537				hypothetical protein
LPBFBLDB_00003	CDS	228				hypothetical protein
LPBFBLDB_00004	CDS	411				hypothetical protein
LPBFBLDB_00005	CDS	189				hypothetical protein
LPBFBLDB_00006	CDS	945				hypothetical protein
LPBFBLDB_00007	CDS	207				hypothetical protein
LPBFBLDB_00008	CDS	219				hypothetical protein
LPBFBLDB_00009	CDS	654	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
LPBFBLDB_00010	CDS	1752				hypothetical protein
LPBFBLDB_00011	CDS	252				hypothetical protein
LPBFBLDB_00012	CDS	444	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
LPBFBLDB_00013	CDS	882				hypothetical protein
LPBFBLDB_00014	CDS	636	gmk	2.7.4.8	COG0194	Guanylate kinase
LPBFBLDB_00015	CDS	168				hypothetical protein
LPBFBLDB_00016	CDS	1200	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
LPBFBLDB_00017	CDS	615	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
LPBFBLDB_00018	CDS	1377	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LPBFBLDB_00019	CDS	762	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
LPBFBLDB_00020	CDS	798	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
LPBFBLDB_00021	CDS	825				hypothetical protein
LPBFBLDB_00022	CDS	1353	radA	3.6.4.-	COG1066	DNA repair protein RadA
LPBFBLDB_00023	CDS	984	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
LPBFBLDB_00024	CDS	675	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
LPBFBLDB_00025	CDS	489	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
LPBFBLDB_00026	CDS	1137		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
LPBFBLDB_00027	CDS	909		1.1.1.81	COG0111	Hydroxypyruvate reductase
LPBFBLDB_00028	CDS	1305				hypothetical protein
LPBFBLDB_00029	CDS	1575	secD_1		COG0342	Protein translocase subunit SecD
LPBFBLDB_00030	CDS	1326	secF			Protein-export membrane protein SecF
LPBFBLDB_00031	CDS	231				hypothetical protein
LPBFBLDB_00032	CDS	750			COG2968	26 kDa periplasmic immunogenic protein
LPBFBLDB_00033	CDS	393				hypothetical protein
LPBFBLDB_00034	CDS	1032				hypothetical protein
LPBFBLDB_00035	CDS	279				hypothetical protein
LPBFBLDB_00036	CDS	180				hypothetical protein
LPBFBLDB_00037	CDS	162				hypothetical protein
LPBFBLDB_00038	CDS	969				hypothetical protein
LPBFBLDB_00039	CDS	1533				hypothetical protein
LPBFBLDB_00040	CDS	543				hypothetical protein
LPBFBLDB_00041	CDS	1278				hypothetical protein
LPBFBLDB_00042	CDS	1074				hypothetical protein
LPBFBLDB_00043	CDS	777				hypothetical protein
LPBFBLDB_00044	CDS	1047				hypothetical protein
LPBFBLDB_00045	CDS	1029	ispB_1	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
LPBFBLDB_00046	CDS	2820	addB	3.6.4.12		ATP-dependent helicase/deoxyribonuclease subunit B
LPBFBLDB_00047	CDS	3150	recB	3.1.11.5		RecBCD enzyme subunit RecB
LPBFBLDB_00048	CDS	210	pcrA_1	3.6.4.12		ATP-dependent DNA helicase PcrA
LPBFBLDB_00049	CDS	1566				hypothetical protein
LPBFBLDB_00050	CDS	2730				hypothetical protein
LPBFBLDB_00051	CDS	525				hypothetical protein
LPBFBLDB_00052	CDS	771				hypothetical protein
LPBFBLDB_00053	CDS	819				hypothetical protein
LPBFBLDB_00054	CDS	696				hypothetical protein
LPBFBLDB_00055	CDS	828				hypothetical protein
LPBFBLDB_00056	CDS	1218	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
LPBFBLDB_00057	CDS	1113				hypothetical protein
LPBFBLDB_00058	CDS	696	bceA		COG1136	Bacitracin export ATP-binding protein BceA
LPBFBLDB_00059	CDS	1200				hypothetical protein
LPBFBLDB_00060	CDS	1056				hypothetical protein
LPBFBLDB_00061	CDS	660				hypothetical protein
LPBFBLDB_00062	CDS	720				hypothetical protein
LPBFBLDB_00063	CDS	270				hypothetical protein
LPBFBLDB_00064	CDS	981	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
LPBFBLDB_00065	CDS	792	etfB			Electron transfer flavoprotein subunit beta
LPBFBLDB_00066	CDS	327				hypothetical protein
LPBFBLDB_00067	CDS	783	rnc	3.1.26.3		Ribonuclease 3
LPBFBLDB_00068	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
LPBFBLDB_00069	CDS	249	acpP		COG0236	Acyl carrier protein
LPBFBLDB_00070	CDS	741	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LPBFBLDB_00071	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
LPBFBLDB_00072	CDS	984	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
LPBFBLDB_00073	CDS	999	plsX	2.3.1.274		Phosphate acyltransferase
LPBFBLDB_00074	CDS	180	rpmF			50S ribosomal protein L32
LPBFBLDB_00075	CDS	540				hypothetical protein
LPBFBLDB_00076	CDS	1407	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
LPBFBLDB_00077	CDS	840			COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit 
LPBFBLDB_00078	CDS	948	selD	2.7.9.3	COG0709	Selenide, water dikinase
LPBFBLDB_00079	CDS	342				hypothetical protein
LPBFBLDB_00080	tRNA	95				tRNA-SeC(tca)
LPBFBLDB_00081	CDS	3051				hypothetical protein
LPBFBLDB_00082	CDS	1290				hypothetical protein
LPBFBLDB_00083	CDS	258				hypothetical protein
LPBFBLDB_00084	CDS	189				hypothetical protein
LPBFBLDB_00085	CDS	594				hypothetical protein
LPBFBLDB_00086	CDS	1866	selB		COG3276	Selenocysteine-specific elongation factor
LPBFBLDB_00087	CDS	1386	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
LPBFBLDB_00088	CDS	852				hypothetical protein
LPBFBLDB_00089	CDS	246	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
LPBFBLDB_00090	CDS	147				hypothetical protein
LPBFBLDB_00091	CDS	1848	napF_1			Ferredoxin-type protein NapF
LPBFBLDB_00092	CDS	588				hypothetical protein
LPBFBLDB_00093	CDS	1137	fadF_1	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
LPBFBLDB_00094	CDS	420				hypothetical protein
LPBFBLDB_00095	CDS	1932		1.18.1.2		Ferredoxin--NADP reductase
LPBFBLDB_00096	CDS	543	padE_1	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit gamma
LPBFBLDB_00097	CDS	879				hypothetical protein
LPBFBLDB_00098	CDS	1203	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
LPBFBLDB_00099	CDS	306	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
LPBFBLDB_00100	CDS	555	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
LPBFBLDB_00101	CDS	846	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
LPBFBLDB_00102	CDS	1068		1.18.-.-	COG0247	EtfAB:quinone oxidoreductase
LPBFBLDB_00103	CDS	1434		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LPBFBLDB_00104	CDS	1356		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
LPBFBLDB_00105	CDS	1248	larA	5.1.2.1	COG3875	Lactate racemase
LPBFBLDB_00106	CDS	468	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
LPBFBLDB_00107	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
LPBFBLDB_00108	CDS	1143	sucC_1	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
LPBFBLDB_00109	CDS	945	arcC1	2.7.2.2		Carbamate kinase 1
LPBFBLDB_00110	CDS	1317	cpgS	6.5.-.-		Cyclic 2,3-diphosphoglycerate synthetase
LPBFBLDB_00111	CDS	1482	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
LPBFBLDB_00112	CDS	1704				hypothetical protein
LPBFBLDB_00113	CDS	1362				hypothetical protein
LPBFBLDB_00114	CDS	1314	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
LPBFBLDB_00115	CDS	645				hypothetical protein
LPBFBLDB_00116	CDS	888				hypothetical protein
LPBFBLDB_00117	CDS	390				hypothetical protein
LPBFBLDB_00118	CDS	1530	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
LPBFBLDB_00119	CDS	1335	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
