locus_tag	ftype	length_bp	gene	EC_number	COG	product
MDDKBAJA_00001	CDS	615				hypothetical protein
MDDKBAJA_00002	CDS	375				hypothetical protein
MDDKBAJA_00003	CDS	402	ssbA		COG0629	Single-stranded DNA-binding protein A
MDDKBAJA_00004	CDS	258				hypothetical protein
MDDKBAJA_00005	CDS	447	rplI		COG0359	50S ribosomal protein L9
MDDKBAJA_00006	CDS	615	minC			septum site-determining protein MinC
MDDKBAJA_00007	CDS	786	minD		COG2894	Septum site-determining protein MinD
MDDKBAJA_00008	CDS	243	minE			Cell division topological specificity factor
MDDKBAJA_00009	CDS	927	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MDDKBAJA_00010	CDS	639				hypothetical protein
MDDKBAJA_00011	CDS	1158	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
MDDKBAJA_00012	CDS	1224	rarA		COG2256	Replication-associated recombination protein A
MDDKBAJA_00013	CDS	756		3.6.1.66		dITP/XTP pyrophosphatase
MDDKBAJA_00014	tRNA	93				tRNA-Ser(gct)
MDDKBAJA_00015	CDS	471				hypothetical protein
MDDKBAJA_00016	CDS	750	cinA			Putative competence-damage inducible protein
MDDKBAJA_00017	CDS	1218	apgM			2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MDDKBAJA_00018	CDS	1494				hypothetical protein
MDDKBAJA_00019	CDS	1449	hutI_1	3.5.2.7		Imidazolonepropionase
MDDKBAJA_00020	CDS	1287				hypothetical protein
MDDKBAJA_00021	CDS	927			COG0330	putative protein
MDDKBAJA_00022	CDS	486				hypothetical protein
MDDKBAJA_00023	CDS	783				hypothetical protein
MDDKBAJA_00024	CDS	957				hypothetical protein
MDDKBAJA_00025	CDS	117				hypothetical protein
MDDKBAJA_00026	CDS	258				hypothetical protein
MDDKBAJA_00027	CDS	414	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MDDKBAJA_00028	CDS	936	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
MDDKBAJA_00029	CDS	528	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
MDDKBAJA_00030	CDS	777	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
MDDKBAJA_00031	CDS	897	noc			Nucleoid occlusion protein
MDDKBAJA_00032	CDS	753				hypothetical protein
MDDKBAJA_00033	CDS	216				hypothetical protein
MDDKBAJA_00034	CDS	1428	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MDDKBAJA_00035	CDS	279	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
MDDKBAJA_00036	CDS	951	ligA	6.5.1.2	COG0272	DNA ligase
MDDKBAJA_00037	CDS	549	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
MDDKBAJA_00038	CDS	600	dck_1	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
MDDKBAJA_00039	CDS	1074	buk2_1	2.7.2.7	COG3426	Butyrate kinase 2
MDDKBAJA_00040	CDS	702				hypothetical protein
MDDKBAJA_00041	CDS	228	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MDDKBAJA_00042	CDS	1065		1.2.7.10	COG0674	Oxalate oxidoreductase subunit alpha
MDDKBAJA_00043	CDS	747	korB	1.2.7.3	COG1013	2-oxoglutarate oxidoreductase subunit KorB
MDDKBAJA_00044	CDS	555	padE	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit gamma
MDDKBAJA_00045	CDS	165				hypothetical protein
MDDKBAJA_00046	CDS	213				hypothetical protein
MDDKBAJA_00047	CDS	843				hypothetical protein
MDDKBAJA_00048	CDS	1218				hypothetical protein
MDDKBAJA_00049	CDS	384				hypothetical protein
MDDKBAJA_00050	CDS	1155				hypothetical protein
