locus_tag	ftype	length_bp	gene	EC_number	COG	product
HHOMJPEA_00001	CDS	849	cphB	3.4.15.6		Cyanophycinase
HHOMJPEA_00002	CDS	483	bfr_1	1.16.3.1	COG2193	Bacterioferritin
HHOMJPEA_00003	CDS	342				hypothetical protein
HHOMJPEA_00004	CDS	1035				hypothetical protein
HHOMJPEA_00005	CDS	933	xerD		COG4974	Tyrosine recombinase XerD
HHOMJPEA_00006	CDS	561				hypothetical protein
HHOMJPEA_00007	CDS	423				hypothetical protein
HHOMJPEA_00008	CDS	363	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
HHOMJPEA_00009	CDS	846				hypothetical protein
HHOMJPEA_00010	CDS	624				hypothetical protein
HHOMJPEA_00011	CDS	102				hypothetical protein
HHOMJPEA_00012	CDS	609	gspD2_1			Secretin GspD 2
HHOMJPEA_00013	CDS	939				hypothetical protein
HHOMJPEA_00014	CDS	1188				hypothetical protein
HHOMJPEA_00015	CDS	1794	epsE_1		COG2804	Type II secretion system protein E
HHOMJPEA_00016	CDS	1221	epsF_1		COG1459	Type II secretion system protein F
HHOMJPEA_00017	CDS	492				hypothetical protein
HHOMJPEA_00018	CDS	621				hypothetical protein
HHOMJPEA_00019	CDS	417				hypothetical protein
HHOMJPEA_00020	CDS	936				hypothetical protein
HHOMJPEA_00021	CDS	378				hypothetical protein
HHOMJPEA_00022	CDS	1122		1.14.11.1		Gamma-butyrobetaine dioxygenase
HHOMJPEA_00023	CDS	699	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
HHOMJPEA_00024	CDS	282	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
HHOMJPEA_00025	CDS	762				hypothetical protein
HHOMJPEA_00026	CDS	285				hypothetical protein
HHOMJPEA_00027	CDS	906	cmpR_1			HTH-type transcriptional activator CmpR
HHOMJPEA_00028	CDS	627	sodA	1.15.1.1		Superoxide dismutase [Mn]
HHOMJPEA_00029	CDS	117	lysS	6.1.1.6		Lysine--tRNA ligase
HHOMJPEA_00030	CDS	1815				hypothetical protein
HHOMJPEA_00031	CDS	1443				hypothetical protein
HHOMJPEA_00032	CDS	450	nusB		COG0781	Transcription antitermination protein NusB
HHOMJPEA_00033	CDS	471	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
HHOMJPEA_00034	CDS	600	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
HHOMJPEA_00035	CDS	1089	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
HHOMJPEA_00036	CDS	300				hypothetical protein
HHOMJPEA_00037	CDS	420				hypothetical protein
HHOMJPEA_00038	CDS	501				hypothetical protein
HHOMJPEA_00039	CDS	546	hisZ			ATP phosphoribosyltransferase regulatory subunit
