locus_tag	ftype	length_bp	gene	EC_number	COG	product
CHEICLLN_00001	CDS	705	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
CHEICLLN_00002	CDS	4593				hypothetical protein
CHEICLLN_00003	CDS	1551				hypothetical protein
CHEICLLN_00004	CDS	312				hypothetical protein
CHEICLLN_00005	CDS	147				hypothetical protein
CHEICLLN_00006	CDS	543				hypothetical protein
CHEICLLN_00007	CDS	528				hypothetical protein
CHEICLLN_00008	CDS	360				hypothetical protein
CHEICLLN_00009	CDS	1068				hypothetical protein
CHEICLLN_00010	CDS	903				hypothetical protein
CHEICLLN_00011	CDS	1134				hypothetical protein
CHEICLLN_00012	CDS	1017				hypothetical protein
CHEICLLN_00013	CDS	978				hypothetical protein
CHEICLLN_00014	CDS	444				hypothetical protein
CHEICLLN_00015	CDS	2457	moaA_1			GTP 3',8-cyclase
CHEICLLN_00016	CDS	1446		2.3.1.-	COG1243	tRNA uridine(34) acetyltransferase
CHEICLLN_00017	CDS	429	eif2b		COG1601	Translation initiation factor 2 subunit beta
CHEICLLN_00018	CDS	342	tfs			Transcription factor S
CHEICLLN_00019	CDS	747	pcn		COG0592	DNA polymerase sliding clamp
CHEICLLN_00020	CDS	1056	priL		COG2219	DNA primase large subunit PriL
CHEICLLN_00021	CDS	1224	priS	2.7.7.-	COG1467	DNA primase small subunit PriS
CHEICLLN_00022	CDS	552				hypothetical protein
CHEICLLN_00023	CDS	807	eif2a		COG1093	Translation initiation factor 2 subunit alpha
CHEICLLN_00024	CDS	288			COG1631	50S ribosomal protein L44e
CHEICLLN_00025	CDS	1161	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CHEICLLN_00026	CDS	981				hypothetical protein
CHEICLLN_00027	CDS	783				hypothetical protein
CHEICLLN_00028	CDS	459				hypothetical protein
CHEICLLN_00029	CDS	234				hypothetical protein
CHEICLLN_00030	CDS	171				hypothetical protein
CHEICLLN_00031	CDS	846	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
CHEICLLN_00032	CDS	738				hypothetical protein
CHEICLLN_00033	CDS	453				hypothetical protein
CHEICLLN_00034	CDS	1203	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
CHEICLLN_00035	CDS	1746				hypothetical protein
CHEICLLN_00036	CDS	2286				hypothetical protein
CHEICLLN_00037	CDS	315				hypothetical protein
CHEICLLN_00038	CDS	1206		2.6.1.57		Aromatic-amino-acid aminotransferase 2
CHEICLLN_00039	CDS	690				hypothetical protein
CHEICLLN_00040	CDS	747				hypothetical protein
CHEICLLN_00041	CDS	1377	miaB_1	2.8.4.3		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
CHEICLLN_00042	CDS	447				hypothetical protein
CHEICLLN_00043	CDS	1350				hypothetical protein
CHEICLLN_00044	CDS	912	speE2_1	2.5.1.23	COG0421	Polyamine aminopropyltransferase 2
CHEICLLN_00045	CDS	414	speH_1	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
CHEICLLN_00046	CDS	1161	mnmE	3.6.-.-		tRNA modification GTPase MnmE
CHEICLLN_00047	CDS	528	tgtA_1	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
CHEICLLN_00048	CDS	939	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
CHEICLLN_00049	CDS	285				hypothetical protein
CHEICLLN_00050	CDS	1479	fau-1	3.1.26.-	COG1530	putative ribonuclease FAU-1
CHEICLLN_00051	CDS	261				hypothetical protein
CHEICLLN_00052	CDS	429	ard1_1	2.3.1.255	COG0456	N-alpha-acetyltransferase
CHEICLLN_00053	CDS	1077				hypothetical protein
CHEICLLN_00054	CDS	762	trmI	2.1.1.219	COG2519	tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase TrmI
CHEICLLN_00055	CDS	546	endA	4.6.1.16	COG1676	tRNA-splicing endonuclease
CHEICLLN_00056	CDS	195	nikR			Nickel-responsive regulator
CHEICLLN_00057	CDS	684				hypothetical protein
CHEICLLN_00058	tRNA	74				tRNA-Pro(tgg)
CHEICLLN_00059	tRNA	76				tRNA-Asn(gtt)
CHEICLLN_00060	CDS	987				hypothetical protein
CHEICLLN_00061	tRNA	73				tRNA-Gln(ctg)
CHEICLLN_00062	CDS	699				hypothetical protein
CHEICLLN_00063	CDS	498				hypothetical protein
CHEICLLN_00064	CDS	828		3.5.5.1	COG0388	Nitrilase
CHEICLLN_00065	CDS	852	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
CHEICLLN_00066	CDS	954	tfb_1			Transcription initiation factor IIB
CHEICLLN_00067	CDS	675				hypothetical protein
CHEICLLN_00068	CDS	948	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
CHEICLLN_00069	CDS	1086				hypothetical protein
CHEICLLN_00070	CDS	948	htpX_1	3.4.24.-		Protease HtpX
CHEICLLN_00071	CDS	861				hypothetical protein
CHEICLLN_00072	CDS	978	ttuA_1	2.8.1.-	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
CHEICLLN_00073	CDS	216				hypothetical protein
CHEICLLN_00074	CDS	765				hypothetical protein
CHEICLLN_00075	CDS	216				hypothetical protein
CHEICLLN_00076	CDS	369				hypothetical protein
CHEICLLN_00077	tRNA	74				tRNA-Gly(tcc)
CHEICLLN_00078	CDS	1092	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
CHEICLLN_00079	tRNA	93				tRNA-Thr(tgt)
CHEICLLN_00080	tRNA	73				tRNA-Ala(tgc)
CHEICLLN_00081	CDS	510	carS	2.7.7.67	COG0575	CDP-archaeol synthase
CHEICLLN_00082	CDS	1035				hypothetical protein
CHEICLLN_00083	CDS	759				hypothetical protein
CHEICLLN_00084	CDS	1206	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
CHEICLLN_00085	CDS	414				hypothetical protein
CHEICLLN_00086	CDS	669				hypothetical protein
CHEICLLN_00087	CDS	429	sua5	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
CHEICLLN_00088	CDS	1974	topA	5.6.2.1		DNA topoisomerase 1
CHEICLLN_00089	CDS	1146				hypothetical protein
CHEICLLN_00090	CDS	477				hypothetical protein
CHEICLLN_00091	CDS	789	ecfT_1			Energy-coupling factor transporter transmembrane protein EcfT
CHEICLLN_00092	CDS	630				hypothetical protein
CHEICLLN_00093	CDS	567				hypothetical protein
CHEICLLN_00094	CDS	1314	maeA	1.1.1.38		NAD-dependent malic enzyme
CHEICLLN_00095	CDS	123				hypothetical protein
CHEICLLN_00096	CDS	609			COG0794	putative protein
CHEICLLN_00097	CDS	600		2.1.1.-	COG2813	putative S-adenosylmethionine-dependent methyltransferase
CHEICLLN_00098	CDS	1320				hypothetical protein
CHEICLLN_00099	CDS	714				hypothetical protein
CHEICLLN_00100	CDS	414				hypothetical protein
CHEICLLN_00101	CDS	492	dut	3.6.1.23	COG0717	Deoxyuridine 5'-triphosphate nucleotidohydrolase
CHEICLLN_00102	CDS	753				hypothetical protein
CHEICLLN_00103	CDS	672	ribK	2.7.1.161	COG1339	Riboflavin kinase
CHEICLLN_00104	CDS	309				hypothetical protein
CHEICLLN_00105	CDS	726	xpt	2.4.2.22		Xanthine phosphoribosyltransferase
CHEICLLN_00106	CDS	792				hypothetical protein
CHEICLLN_00107	CDS	843	ecfT_2			Energy-coupling factor transporter transmembrane protein EcfT
CHEICLLN_00108	CDS	1686	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CHEICLLN_00109	CDS	543	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
CHEICLLN_00110	CDS	675				hypothetical protein
CHEICLLN_00111	CDS	672		3.2.2.-		G/T mismatches repair enzyme
CHEICLLN_00112	CDS	915		2.7.1.213	COG0524	Cytidine kinase
CHEICLLN_00113	CDS	594		3.6.1.-		Inosine/xanthosine triphosphatase
CHEICLLN_00114	CDS	288	ssb_1		COG1599	Single-stranded DNA binding protein Ssb
CHEICLLN_00115	CDS	1227		3.-.-.-	COG0624	putative metallohydrolase
CHEICLLN_00116	CDS	1212				hypothetical protein
CHEICLLN_00117	CDS	729	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
CHEICLLN_00118	CDS	897	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
CHEICLLN_00119	CDS	1107	pepQ_1	3.4.13.9	COG0006	Xaa-Pro dipeptidase
CHEICLLN_00120	CDS	243	fdxA		COG1141	Ferredoxin
CHEICLLN_00121	CDS	834	dtdA	3.1.1.96	COG1650	D-aminoacyl-tRNA deacylase
CHEICLLN_00122	CDS	1449	htpX_2	3.4.24.-		Protease HtpX
CHEICLLN_00123	CDS	1977				hypothetical protein
CHEICLLN_00124	CDS	531				hypothetical protein
CHEICLLN_00125	CDS	393				hypothetical protein
CHEICLLN_00126	CDS	1764	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
CHEICLLN_00127	CDS	1092	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
CHEICLLN_00128	CDS	819				hypothetical protein
CHEICLLN_00129	CDS	774				hypothetical protein
CHEICLLN_00130	CDS	1134		5.3.1.9	COG0166	Bifunctional phosphoglucose/phosphomannose isomerase
CHEICLLN_00131	CDS	1341	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
CHEICLLN_00132	CDS	1362				hypothetical protein
CHEICLLN_00133	CDS	972	mvk	2.7.1.36	COG1577	Mevalonate kinase
CHEICLLN_00134	CDS	1887		3.6.4.12	COG1199	ATP-dependent DNA helicase
CHEICLLN_00135	CDS	138				hypothetical protein
CHEICLLN_00136	CDS	126				hypothetical protein
CHEICLLN_00137	CDS	1863	rhlB_1	3.6.4.13		ATP-dependent RNA helicase RhlB
CHEICLLN_00138	CDS	2535	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
CHEICLLN_00139	CDS	1572	top6B	5.6.2.2		Type 2 DNA topoisomerase 6 subunit B
CHEICLLN_00140	CDS	1935	cysH_1	1.8.4.8		Phosphoadenosine phosphosulfate reductase
CHEICLLN_00141	CDS	276				hypothetical protein
CHEICLLN_00142	CDS	1119				hypothetical protein
CHEICLLN_00143	CDS	396				hypothetical protein
CHEICLLN_00144	CDS	972				hypothetical protein
CHEICLLN_00145	CDS	810				hypothetical protein
CHEICLLN_00146	CDS	1455	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CHEICLLN_00147	CDS	222				hypothetical protein
CHEICLLN_00148	CDS	894	gshB	6.3.2.3		Glutathione synthetase
CHEICLLN_00149	CDS	1794				hypothetical protein
CHEICLLN_00150	CDS	759				hypothetical protein
CHEICLLN_00151	CDS	891	speE	2.5.1.16		Polyamine aminopropyltransferase
CHEICLLN_00152	CDS	657	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
CHEICLLN_00153	CDS	1665				hypothetical protein
CHEICLLN_00154	CDS	927				hypothetical protein
CHEICLLN_00155	CDS	663				hypothetical protein
CHEICLLN_00156	CDS	291				hypothetical protein
CHEICLLN_00157	CDS	1059	xerC_1			Tyrosine recombinase XerC
CHEICLLN_00158	CDS	300				hypothetical protein
CHEICLLN_00159	CDS	918	lon	3.4.21.53		Lon protease
CHEICLLN_00160	CDS	216				hypothetical protein
CHEICLLN_00161	CDS	1572	CARKD	4.2.1.136		ATP-dependent (S)-NAD(P)H-hydrate dehydratase
CHEICLLN_00162	CDS	1035				hypothetical protein
CHEICLLN_00163	CDS	630				hypothetical protein
CHEICLLN_00164	CDS	1026	fen_1	3.1.-.-	COG0258	Flap endonuclease 1
CHEICLLN_00165	CDS	561	tbp		COG2101	TATA-box-binding protein
CHEICLLN_00166	CDS	483				hypothetical protein
CHEICLLN_00167	CDS	762				hypothetical protein
CHEICLLN_00168	CDS	567				hypothetical protein
CHEICLLN_00169	CDS	282	albA2		COG1581	DNA/RNA-binding protein Alba 2
CHEICLLN_00170	CDS	780				hypothetical protein
CHEICLLN_00171	CDS	294				hypothetical protein
CHEICLLN_00172	CDS	1254	aspS_1	6.1.1.12	COG0017	Aspartate--tRNA(Asp) ligase
CHEICLLN_00173	CDS	873				hypothetical protein
CHEICLLN_00174	CDS	600	taw3-1	2.1.1.282	COG1590	tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase 1
CHEICLLN_00175	CDS	522	dcd_1	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
CHEICLLN_00176	CDS	1116				hypothetical protein
CHEICLLN_00177	CDS	342				hypothetical protein
CHEICLLN_00178	CDS	1338				hypothetical protein
CHEICLLN_00179	CDS	492				hypothetical protein
CHEICLLN_00180	CDS	516			COG1522	putative HTH-type transcriptional regulator
CHEICLLN_00181	CDS	1494	fpoM	1.12.98.3	COG1008	F(420)H(2) dehydrogenase subunit M
CHEICLLN_00182	CDS	2109	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CHEICLLN_00183	CDS	282				hypothetical protein
CHEICLLN_00184	CDS	1539	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CHEICLLN_00185	CDS	315				hypothetical protein
CHEICLLN_00186	CDS	432				hypothetical protein
CHEICLLN_00187	CDS	1014	fpoH	1.12.98.3	COG1005	F(420)H(2) dehydrogenase subunit H
CHEICLLN_00188	CDS	345				hypothetical protein
CHEICLLN_00189	CDS	495				hypothetical protein
CHEICLLN_00190	CDS	471	mbhJ	1.12.7.2	COG3260	putative membrane-bound hydrogenase subunit mbhJ
CHEICLLN_00191	CDS	462	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
CHEICLLN_00192	CDS	1158	mbhL	1.12.7.2	COG3261	Membrane-bound hydrogenase subunit alpha
CHEICLLN_00193	CDS	411	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
CHEICLLN_00194	CDS	1965				hypothetical protein
CHEICLLN_00195	CDS	309	atpF			V-type ATP synthase subunit F
CHEICLLN_00196	CDS	603	atpE		COG1390	V-type ATP synthase subunit E
CHEICLLN_00197	CDS	1785	atpA	7.1.2.2	COG1155	V-type ATP synthase alpha chain
CHEICLLN_00198	CDS	1404	atpB		COG1156	V-type ATP synthase beta chain
CHEICLLN_00199	CDS	627	atpD		COG1394	V-type ATP synthase subunit D
CHEICLLN_00200	CDS	144				hypothetical protein
CHEICLLN_00201	CDS	390	atpH			ATP synthase subunit c
CHEICLLN_00202	CDS	342				hypothetical protein
CHEICLLN_00203	CDS	1035	atpC			V-type ATP synthase subunit C
CHEICLLN_00204	CDS	963		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
CHEICLLN_00205	CDS	243				hypothetical protein
CHEICLLN_00206	CDS	729				hypothetical protein
CHEICLLN_00207	CDS	771				hypothetical protein
CHEICLLN_00208	CDS	672				hypothetical protein
CHEICLLN_00209	CDS	279				hypothetical protein
CHEICLLN_00210	CDS	1362		1.8.1.14	COG0446	Coenzyme A disulfide reductase
CHEICLLN_00211	CDS	246				hypothetical protein
CHEICLLN_00212	CDS	2142			COG0370	Fe(2+) transporter FeoB
CHEICLLN_00213	CDS	459				hypothetical protein
CHEICLLN_00214	CDS	756				hypothetical protein
CHEICLLN_00215	CDS	1074				hypothetical protein
CHEICLLN_00216	CDS	1278				hypothetical protein
CHEICLLN_00217	CDS	279				hypothetical protein
CHEICLLN_00218	CDS	399				hypothetical protein
CHEICLLN_00219	CDS	243				hypothetical protein
CHEICLLN_00220	CDS	1005	RBKS_1	2.7.1.15		Ribokinase
CHEICLLN_00221	CDS	648				hypothetical protein
CHEICLLN_00222	CDS	309				hypothetical protein
CHEICLLN_00223	CDS	495				hypothetical protein
CHEICLLN_00224	CDS	1155		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
CHEICLLN_00225	CDS	966				hypothetical protein
CHEICLLN_00226	CDS	756				hypothetical protein
CHEICLLN_00227	CDS	231				hypothetical protein
CHEICLLN_00228	CDS	165				hypothetical protein
CHEICLLN_00229	CDS	1185				hypothetical protein
CHEICLLN_00230	CDS	756	moaA_2			GTP 3',8-cyclase
CHEICLLN_00231	CDS	765	cofE_1	6.3.2.31	COG1478	Coenzyme F420:L-glutamate ligase
CHEICLLN_00232	CDS	270				hypothetical protein
CHEICLLN_00233	CDS	660				hypothetical protein
CHEICLLN_00234	CDS	264				hypothetical protein
CHEICLLN_00235	CDS	165				hypothetical protein
CHEICLLN_00236	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
CHEICLLN_00237	CDS	603	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
CHEICLLN_00238	CDS	918	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
CHEICLLN_00239	CDS	465	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
CHEICLLN_00240	CDS	807	hydG_1	1.12.98.4	COG0543	Sulfhydrogenase 1 subunit gamma
CHEICLLN_00241	CDS	1359	pyrC			Dihydroorotase
CHEICLLN_00242	CDS	927	pyrD_1	1.3.-.-		Dihydroorotate dehydrogenase
CHEICLLN_00243	CDS	1659	pyrG	6.3.4.2	COG0504	CTP synthase
CHEICLLN_00244	CDS	126				hypothetical protein
CHEICLLN_00245	CDS	900	galK_1	2.7.1.6		Galactokinase
CHEICLLN_00246	CDS	816				hypothetical protein
CHEICLLN_00247	CDS	789	aroA'_1	2.2.1.10	COG1830	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
CHEICLLN_00248	CDS	1314				hypothetical protein
CHEICLLN_00249	CDS	1473	glpK_1	2.7.1.30	COG0554	Glycerol kinase
CHEICLLN_00250	CDS	1299				hypothetical protein
CHEICLLN_00251	CDS	360				hypothetical protein
CHEICLLN_00252	CDS	1512				hypothetical protein
CHEICLLN_00253	CDS	924	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
CHEICLLN_00254	CDS	2922	nagZ	3.2.1.52		Beta-hexosaminidase
CHEICLLN_00255	CDS	447				hypothetical protein
CHEICLLN_00256	CDS	1023	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CHEICLLN_00257	CDS	789				hypothetical protein
CHEICLLN_00258	CDS	1278				hypothetical protein
CHEICLLN_00259	CDS	612	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
CHEICLLN_00260	CDS	1833	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
CHEICLLN_00261	CDS	282				hypothetical protein
CHEICLLN_00262	CDS	549				hypothetical protein
CHEICLLN_00263	CDS	1575				hypothetical protein
