locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOLJHELC_00001	CDS	1374	thsA_1		COG0459	Thermosome subunit alpha
OOLJHELC_00002	CDS	861	nagK	2.7.1.59		N-acetyl-D-glucosamine kinase
OOLJHELC_00003	CDS	174				hypothetical protein
OOLJHELC_00004	CDS	444				hypothetical protein
OOLJHELC_00005	CDS	264				hypothetical protein
OOLJHELC_00006	CDS	1524	carA_1	6.3.5.5		Carbamoyl-phosphate synthase small chain
OOLJHELC_00007	CDS	540				hypothetical protein
OOLJHELC_00008	CDS	768	mptE	2.7.6.3	COG1634	6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase
OOLJHELC_00009	CDS	864				hypothetical protein
OOLJHELC_00010	CDS	1434	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
OOLJHELC_00011	CDS	468				hypothetical protein
OOLJHELC_00012	CDS	816	pheA	4.2.1.51	COG0077	Prephenate dehydratase
OOLJHELC_00013	CDS	552	csl4		COG1096	Exosome complex component Csl4
OOLJHELC_00014	CDS	1071		1.3.1.84	COG1064	Acryloyl-coenzyme A reductase
OOLJHELC_00015	CDS	603				hypothetical protein
OOLJHELC_00016	CDS	996	dph2	2.5.1.108	COG1736	2-(3-amino-3-carboxypropyl)histidine synthase
OOLJHELC_00017	tRNA	91				tRNA-Thr(agt)
OOLJHELC_00018	CDS	1101				hypothetical protein
OOLJHELC_00019	CDS	1257				hypothetical protein
OOLJHELC_00020	CDS	975	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
OOLJHELC_00021	CDS	1269	hisD	1.1.1.23		Histidinol dehydrogenase
OOLJHELC_00022	CDS	1071	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
OOLJHELC_00023	CDS	975				hypothetical protein
OOLJHELC_00024	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
OOLJHELC_00025	CDS	609	hisH	3.5.1.2		Imidazole glycerol phosphate synthase subunit HisH
OOLJHELC_00026	CDS	708	hisF_1	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OOLJHELC_00027	CDS	804	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OOLJHELC_00028	CDS	330	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
OOLJHELC_00029	CDS	486				hypothetical protein
OOLJHELC_00030	CDS	1215	thrC_1	4.2.3.1	COG0498	Threonine synthase
OOLJHELC_00031	CDS	1338				hypothetical protein
OOLJHELC_00032	CDS	243				hypothetical protein
OOLJHELC_00033	CDS	186				hypothetical protein
OOLJHELC_00034	CDS	252				hypothetical protein
OOLJHELC_00035	CDS	159				hypothetical protein
OOLJHELC_00036	CDS	687				hypothetical protein
OOLJHELC_00037	CDS	378				hypothetical protein
OOLJHELC_00038	CDS	1275	gdhA	1.4.1.3		Glutamate dehydrogenase
OOLJHELC_00039	CDS	387				hypothetical protein
OOLJHELC_00040	CDS	729	psmA_1	3.4.25.1	COG0638	Proteasome subunit alpha
OOLJHELC_00041	CDS	693	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
OOLJHELC_00042	CDS	1158	yfcJ			putative MFS-type transporter YfcJ
OOLJHELC_00043	CDS	1704	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OOLJHELC_00044	CDS	486	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
OOLJHELC_00045	CDS	348	tatA			Sec-independent protein translocase protein TatA
OOLJHELC_00046	CDS	777	mjaVM_1	2.1.1.113	COG0863	Modification methylase MjaV
OOLJHELC_00047	CDS	195				hypothetical protein
OOLJHELC_00048	CDS	2559	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
OOLJHELC_00049	CDS	1281				hypothetical protein
OOLJHELC_00050	CDS	831				hypothetical protein
OOLJHELC_00051	CDS	1614				hypothetical protein
OOLJHELC_00052	tRNA	97				tRNA-Gly(tcc)
OOLJHELC_00053	CDS	429	cheY_1			Chemotaxis protein CheY
OOLJHELC_00054	CDS	876				hypothetical protein
OOLJHELC_00055	CDS	1194				hypothetical protein
OOLJHELC_00056	CDS	825				hypothetical protein
OOLJHELC_00057	CDS	171				hypothetical protein
OOLJHELC_00058	CDS	162				hypothetical protein
OOLJHELC_00059	tRNA	87				tRNA-Ser(gct)
OOLJHELC_00060	CDS	1824	smc_1			Chromosome partition protein Smc
OOLJHELC_00061	CDS	747	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
OOLJHELC_00062	CDS	1029	leuB_1	1.1.1.85	COG0473	3-isopropylmalate/3-methylmalate dehydrogenase
OOLJHELC_00063	CDS	534				hypothetical protein
OOLJHELC_00064	CDS	702	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
OOLJHELC_00065	CDS	519				hypothetical protein
OOLJHELC_00066	CDS	327				hypothetical protein
OOLJHELC_00067	CDS	300			COG2139	50S ribosomal protein L21e
OOLJHELC_00068	CDS	1056	rlmN	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
OOLJHELC_00069	CDS	1263	recA			Protein RecA
OOLJHELC_00070	CDS	183				hypothetical protein
OOLJHELC_00071	CDS	1725				hypothetical protein
OOLJHELC_00072	CDS	813	shyC	1.12.98.4	COG0543	Sulfhydrogenase 2 subunit gamma
OOLJHELC_00073	CDS	912	pyrD	1.3.-.-		Dihydroorotate dehydrogenase
OOLJHELC_00074	CDS	1308				hypothetical protein
OOLJHELC_00075	CDS	678	flpA	2.1.1.-	COG1889	Fibrillarin-like rRNA/tRNA 2'-O-methyltransferase
OOLJHELC_00076	CDS	621	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OOLJHELC_00077	CDS	1143	trm1	2.1.1.216	COG1867	tRNA (guanine(26)-N(2))-dimethyltransferase
OOLJHELC_00078	CDS	594	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
OOLJHELC_00079	CDS	744				hypothetical protein
OOLJHELC_00080	CDS	468				hypothetical protein
OOLJHELC_00081	CDS	2094				hypothetical protein
OOLJHELC_00082	CDS	2160				hypothetical protein
OOLJHELC_00083	CDS	513	apt	2.4.2.7		Adenine phosphoribosyltransferase
OOLJHELC_00084	CDS	792	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
OOLJHELC_00085	CDS	285				hypothetical protein
OOLJHELC_00086	CDS	378				hypothetical protein
OOLJHELC_00087	CDS	354				hypothetical protein
OOLJHELC_00088	CDS	228				hypothetical protein
OOLJHELC_00089	CDS	462				hypothetical protein
OOLJHELC_00090	CDS	1113	top6A	5.6.2.2	COG1697	Type 2 DNA topoisomerase 6 subunit A
OOLJHELC_00091	CDS	1905	TOP6B	5.6.2.2		DNA topoisomerase 6 subunit B
OOLJHELC_00092	CDS	555				hypothetical protein
OOLJHELC_00093	CDS	780	rio1	2.7.11.1	COG1718	RIO-type serine/threonine-protein kinase Rio1
OOLJHELC_00094	CDS	312	eIF1A		COG0361	Translation initiation factor 1A
OOLJHELC_00095	CDS	297				hypothetical protein
OOLJHELC_00096	CDS	423	eif2b		COG1601	Translation initiation factor 2 subunit beta
OOLJHELC_00097	CDS	144				hypothetical protein
OOLJHELC_00098	CDS	498				hypothetical protein
OOLJHELC_00099	CDS	1149				hypothetical protein
OOLJHELC_00100	CDS	795	uppS	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
OOLJHELC_00101	CDS	414				hypothetical protein
OOLJHELC_00102	CDS	741	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
OOLJHELC_00103	CDS	672				hypothetical protein
OOLJHELC_00104	CDS	1002	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
OOLJHELC_00105	CDS	468				hypothetical protein
OOLJHELC_00106	CDS	291				hypothetical protein
OOLJHELC_00107	CDS	222				hypothetical protein
OOLJHELC_00108	CDS	672				hypothetical protein
OOLJHELC_00109	CDS	303				hypothetical protein
OOLJHELC_00110	CDS	600	sua5	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
OOLJHELC_00111	CDS	522				hypothetical protein
OOLJHELC_00112	CDS	774				hypothetical protein
OOLJHELC_00113	CDS	360				hypothetical protein
OOLJHELC_00114	CDS	756	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
OOLJHELC_00115	CDS	231	hpkA		COG2036	Archaeal histone A
OOLJHELC_00116	tRNA	75				tRNA-Cys(gca)
OOLJHELC_00117	CDS	414				hypothetical protein
OOLJHELC_00118	CDS	1752				hypothetical protein
OOLJHELC_00119	CDS	168				hypothetical protein
OOLJHELC_00120	CDS	588				hypothetical protein
OOLJHELC_00121	CDS	282				hypothetical protein
OOLJHELC_00122	CDS	201				hypothetical protein
OOLJHELC_00123	CDS	183				hypothetical protein
OOLJHELC_00124	CDS	150				hypothetical protein
OOLJHELC_00125	tRNA	74				tRNA-Thr(cgt)
OOLJHELC_00126	CDS	1299	glmM	5.4.2.10	COG1109	putative phosphoglucosamine mutase
OOLJHELC_00127	CDS	954	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
OOLJHELC_00128	CDS	510				hypothetical protein
OOLJHELC_00129	CDS	312				hypothetical protein
OOLJHELC_00130	CDS	417				hypothetical protein
OOLJHELC_00131	CDS	1068	rtcB	6.5.1.-	COG1690	tRNA-splicing ligase RtcB
OOLJHELC_00132	CDS	1362	argH_1	4.3.2.1		Argininosuccinate lyase
OOLJHELC_00133	CDS	747				hypothetical protein
OOLJHELC_00134	CDS	285		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
OOLJHELC_00135	CDS	819				hypothetical protein
OOLJHELC_00136	CDS	2316	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
OOLJHELC_00137	CDS	354				hypothetical protein
OOLJHELC_00138	CDS	360				hypothetical protein
OOLJHELC_00139	CDS	111				hypothetical protein
OOLJHELC_00140	CDS	978				hypothetical protein
OOLJHELC_00141	CDS	2772				hypothetical protein
OOLJHELC_00142	CDS	984	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
OOLJHELC_00143	CDS	570				hypothetical protein
OOLJHELC_00144	CDS	1008	corA		COG0598	Cobalt/magnesium transport protein CorA
OOLJHELC_00145	CDS	96				hypothetical protein
OOLJHELC_00146	tRNA	73				tRNA-His(gtg)
OOLJHELC_00147	CDS	345				hypothetical protein
OOLJHELC_00148	CDS	756				hypothetical protein
OOLJHELC_00149	CDS	270				hypothetical protein
OOLJHELC_00150	CDS	312	hcaC_1			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
OOLJHELC_00151	CDS	810				hypothetical protein
OOLJHELC_00152	CDS	870	kdaD	4.2.1.141	COG3970	2-dehydro-3-deoxy-D-arabinonate dehydratase
OOLJHELC_00153	CDS	1710	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OOLJHELC_00154	CDS	978	gds	2.5.1.29	COG0142	Geranylgeranyl diphosphate synthase
OOLJHELC_00155	CDS	645	idi	5.3.3.2		Isopentenyl-diphosphate Delta-isomerase
OOLJHELC_00156	CDS	744		2.7.4.26	COG1608	Isopentenyl phosphate kinase
OOLJHELC_00157	CDS	945	mvk	2.7.1.36	COG1577	Mevalonate kinase
OOLJHELC_00158	CDS	831				hypothetical protein
OOLJHELC_00159	CDS	624	rps2		COG0052	30S ribosomal protein S2
OOLJHELC_00160	CDS	1239	eno	4.2.1.11	COG0148	Enolase
OOLJHELC_00161	CDS	237	rpoN	2.7.7.6	COG1644	DNA-directed RNA polymerase subunit N
OOLJHELC_00162	tRNA	87				tRNA-Leu(gag)
OOLJHELC_00163	CDS	615				hypothetical protein
OOLJHELC_00164	CDS	648	APOA1BP	5.1.99.6		NAD(P)H-hydrate epimerase
OOLJHELC_00165	CDS	612	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
OOLJHELC_00166	CDS	1059				hypothetical protein
OOLJHELC_00167	CDS	1761	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OOLJHELC_00168	CDS	612				hypothetical protein
OOLJHELC_00169	CDS	630				hypothetical protein
OOLJHELC_00170	CDS	1632				hypothetical protein
OOLJHELC_00171	CDS	1350				hypothetical protein
OOLJHELC_00172	CDS	351				hypothetical protein
OOLJHELC_00173	CDS	498				hypothetical protein
OOLJHELC_00174	CDS	972				hypothetical protein
OOLJHELC_00175	CDS	765			COG1136	putative ABC transporter ATP-binding protein
OOLJHELC_00176	CDS	954				hypothetical protein
OOLJHELC_00177	CDS	1098				hypothetical protein
OOLJHELC_00178	CDS	1359	fieF			Ferrous-iron efflux pump FieF
OOLJHELC_00179	CDS	3159				hypothetical protein
OOLJHELC_00180	CDS	219				hypothetical protein
OOLJHELC_00181	CDS	1449	thsA_2		COG0459	Thermosome subunit alpha
OOLJHELC_00182	CDS	279				hypothetical protein
OOLJHELC_00183	CDS	1461	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
OOLJHELC_00184	CDS	552				hypothetical protein
OOLJHELC_00185	CDS	276				hypothetical protein
OOLJHELC_00186	CDS	228				hypothetical protein
OOLJHELC_00187	CDS	741	rhaD_1	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
OOLJHELC_00188	CDS	249				hypothetical protein
OOLJHELC_00189	tRNA	77				tRNA-Pro(ggg)
OOLJHELC_00190	CDS	612				hypothetical protein
