locus_tag	ftype	length_bp	gene	EC_number	COG	product
ENDAJPIG_00001	CDS	978	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
ENDAJPIG_00002	CDS	897	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
ENDAJPIG_00003	CDS	825	ftsQ			Cell division protein FtsQ
ENDAJPIG_00004	CDS	1254	ftsA_1		COG0849	Cell division protein FtsA
ENDAJPIG_00005	CDS	1149	ftsZ		COG0206	Cell division protein FtsZ
ENDAJPIG_00006	CDS	402				hypothetical protein
ENDAJPIG_00007	CDS	429	sufE			Cysteine desulfuration protein SufE
ENDAJPIG_00008	CDS	1011				hypothetical protein
ENDAJPIG_00009	CDS	1065	dadA_1	1.4.99.-		D-amino acid dehydrogenase
ENDAJPIG_00010	CDS	915	gcvA			Glycine cleavage system transcriptional activator
ENDAJPIG_00011	CDS	405				hypothetical protein
ENDAJPIG_00012	tRNA	91				tRNA-Val(gac)
ENDAJPIG_00013	CDS	642		3.1.3.5	COG0546	5'-nucleotidase
ENDAJPIG_00014	CDS	681				hypothetical protein
ENDAJPIG_00015	CDS	216	trxA		COG0526	Thioredoxin 1
ENDAJPIG_00016	CDS	1263	rho	3.6.4.-	COG1158	Transcription termination factor Rho
ENDAJPIG_00017	CDS	207	rpmE		COG0254	50S ribosomal protein L31
ENDAJPIG_00018	CDS	897	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
ENDAJPIG_00019	CDS	183	rubA		COG1773	Rubredoxin
ENDAJPIG_00020	CDS	213	cspA		COG1278	Major cold shock protein CspA
ENDAJPIG_00021	CDS	957	nudC_1	3.6.1.22		NADH pyrophosphatase
ENDAJPIG_00022	CDS	1737	argS	6.1.1.19		Arginine--tRNA ligase
ENDAJPIG_00023	CDS	543				hypothetical protein
ENDAJPIG_00024	CDS	1680	ilvG_1	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
ENDAJPIG_00025	CDS	354				hypothetical protein
ENDAJPIG_00026	CDS	594	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
ENDAJPIG_00027	CDS	435				hypothetical protein
ENDAJPIG_00028	CDS	381				hypothetical protein
ENDAJPIG_00029	CDS	636				hypothetical protein
ENDAJPIG_00030	CDS	435				hypothetical protein
ENDAJPIG_00031	CDS	432				hypothetical protein
ENDAJPIG_00032	CDS	501	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
ENDAJPIG_00033	CDS	1047				hypothetical protein
ENDAJPIG_00034	CDS	1023	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
ENDAJPIG_00035	CDS	1428	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
ENDAJPIG_00036	CDS	405	alaE			L-alanine exporter AlaE
ENDAJPIG_00037	CDS	720				hypothetical protein
ENDAJPIG_00038	CDS	90				hypothetical protein
ENDAJPIG_00039	CDS	414				hypothetical protein
ENDAJPIG_00040	CDS	1437	atzA	3.8.1.8		Atrazine chlorohydrolase
ENDAJPIG_00041	CDS	201				hypothetical protein
ENDAJPIG_00042	CDS	288				hypothetical protein
ENDAJPIG_00043	CDS	138				hypothetical protein
ENDAJPIG_00044	CDS	1302	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
ENDAJPIG_00045	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ENDAJPIG_00046	CDS	1248				hypothetical protein
