locus_tag	ftype	length_bp	gene	EC_number	COG	product
LAPEMFLP_00001	CDS	1290				hypothetical protein
LAPEMFLP_00002	CDS	1152	wbpI_1	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
LAPEMFLP_00003	CDS	636				hypothetical protein
LAPEMFLP_00004	CDS	468	dsbH	1.8.-.-	COG0526	Disulfide bond reductase DsbH
LAPEMFLP_00005	CDS	471	recX			Regulatory protein RecX
LAPEMFLP_00006	CDS	1548	rng	3.1.26.-	COG1530	Ribonuclease G
LAPEMFLP_00007	CDS	291	hup			DNA-binding protein HU
LAPEMFLP_00008	CDS	1020	nth_1	4.2.99.18		Endonuclease III
LAPEMFLP_00009	CDS	1338	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
LAPEMFLP_00010	CDS	1122	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
LAPEMFLP_00011	CDS	516				hypothetical protein
LAPEMFLP_00012	CDS	207				hypothetical protein
LAPEMFLP_00013	CDS	939	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
LAPEMFLP_00014	CDS	990	fabH_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
LAPEMFLP_00015	CDS	474	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
LAPEMFLP_00016	CDS	1335	accC	6.3.4.14	COG0439	Biotin carboxylase
LAPEMFLP_00017	CDS	7983				hypothetical protein
LAPEMFLP_00018	CDS	2697				hypothetical protein
LAPEMFLP_00019	CDS	1479				hypothetical protein
LAPEMFLP_00020	CDS	993				hypothetical protein
LAPEMFLP_00021	CDS	1371				hypothetical protein
LAPEMFLP_00022	CDS	1323				hypothetical protein
LAPEMFLP_00023	CDS	837				hypothetical protein
LAPEMFLP_00024	CDS	1701	lapB_1			Lipopolysaccharide assembly protein B
LAPEMFLP_00025	CDS	990	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
LAPEMFLP_00026	CDS	444	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
LAPEMFLP_00027	CDS	1329	serS	6.1.1.11	COG0172	Serine--tRNA ligase
LAPEMFLP_00028	CDS	3456				hypothetical protein
LAPEMFLP_00029	CDS	1161	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
LAPEMFLP_00030	CDS	1521				hypothetical protein
LAPEMFLP_00031	CDS	234	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
LAPEMFLP_00032	CDS	1845	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
LAPEMFLP_00033	CDS	1287				hypothetical protein
LAPEMFLP_00034	CDS	822	glgA	2.4.1.21		Glycogen synthase
LAPEMFLP_00035	CDS	846	panC	6.3.2.1	COG0414	Pantothenate synthetase
LAPEMFLP_00036	CDS	351	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
LAPEMFLP_00037	CDS	516		2.7.7.70	COG2870	D-beta-D-heptose 1-phosphate adenylyltransferase
LAPEMFLP_00038	CDS	2571				hypothetical protein
LAPEMFLP_00039	CDS	1704	lysS	6.1.1.6		Lysine--tRNA ligase
LAPEMFLP_00040	CDS	543	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
LAPEMFLP_00041	CDS	2592	mutS		COG0249	DNA mismatch repair protein MutS
LAPEMFLP_00042	CDS	849				hypothetical protein
LAPEMFLP_00043	CDS	414				hypothetical protein
LAPEMFLP_00044	CDS	1119	hemW		COG0635	Heme chaperone HemW
LAPEMFLP_00045	CDS	2334				hypothetical protein
LAPEMFLP_00046	CDS	630	udk	2.7.1.48	COG0572	Uridine kinase
LAPEMFLP_00047	CDS	3570	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LAPEMFLP_00048	CDS	1584				hypothetical protein
LAPEMFLP_00049	CDS	1365	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
LAPEMFLP_00050	CDS	1005				hypothetical protein
LAPEMFLP_00051	CDS	642				hypothetical protein
LAPEMFLP_00052	CDS	1911	ispG	1.17.7.3		4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (ferredoxin)
LAPEMFLP_00053	CDS	1692				hypothetical protein
LAPEMFLP_00054	CDS	1518				hypothetical protein
LAPEMFLP_00055	CDS	795				hypothetical protein
LAPEMFLP_00056	CDS	660				hypothetical protein
LAPEMFLP_00057	CDS	1197	bcd_1	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
LAPEMFLP_00058	CDS	1836	cpoB_1			Cell division coordinator CpoB
LAPEMFLP_00059	CDS	552				hypothetical protein
LAPEMFLP_00060	CDS	645				hypothetical protein
LAPEMFLP_00061	CDS	1449	rpoN		COG1508	RNA polymerase sigma-54 factor
LAPEMFLP_00062	CDS	942				hypothetical protein
LAPEMFLP_00063	CDS	1662				hypothetical protein
LAPEMFLP_00064	CDS	588	resA_1			Thiol-disulfide oxidoreductase ResA
LAPEMFLP_00065	CDS	801				hypothetical protein
LAPEMFLP_00066	CDS	534	dedA		COG0586	Protein DedA
LAPEMFLP_00067	CDS	525				hypothetical protein
LAPEMFLP_00068	CDS	1473				hypothetical protein
LAPEMFLP_00069	CDS	1152				hypothetical protein
LAPEMFLP_00070	CDS	2469	lon2	3.4.21.53	COG0466	Lon protease 2
LAPEMFLP_00071	CDS	387				hypothetical protein
LAPEMFLP_00072	CDS	3438				hypothetical protein
LAPEMFLP_00073	CDS	666				hypothetical protein
LAPEMFLP_00074	CDS	453	smpB		COG0691	SsrA-binding protein
LAPEMFLP_00075	CDS	612	recR		COG0353	Recombination protein RecR
LAPEMFLP_00076	CDS	729				hypothetical protein
LAPEMFLP_00077	CDS	537	rnr	3.1.13.1	COG0557	Ribonuclease R
LAPEMFLP_00078	CDS	1188	hflX		COG2262	GTPase HflX
LAPEMFLP_00079	CDS	291				hypothetical protein
LAPEMFLP_00080	CDS	429				hypothetical protein
LAPEMFLP_00081	CDS	1833	lepA	3.6.5.-		Elongation factor 4
LAPEMFLP_00082	CDS	1050	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
LAPEMFLP_00083	CDS	723				hypothetical protein
LAPEMFLP_00084	CDS	981	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
LAPEMFLP_00085	CDS	2364				hypothetical protein
LAPEMFLP_00086	CDS	1530	purH		COG0138	Bifunctional purine biosynthesis protein PurH
LAPEMFLP_00087	CDS	1026	mreB			Cell shape-determining protein MreB
LAPEMFLP_00088	CDS	1221	resA_2			Thiol-disulfide oxidoreductase ResA
LAPEMFLP_00089	CDS	528	sigE_1		COG1595	ECF RNA polymerase sigma factor SigE
LAPEMFLP_00090	CDS	843				hypothetical protein
LAPEMFLP_00091	CDS	906	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
LAPEMFLP_00092	CDS	657	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
LAPEMFLP_00093	CDS	903	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
LAPEMFLP_00094	CDS	852				hypothetical protein
LAPEMFLP_00095	CDS	2013	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
LAPEMFLP_00096	CDS	768	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
LAPEMFLP_00097	CDS	228				hypothetical protein
LAPEMFLP_00098	CDS	720	rnc	3.1.26.3	COG0571	Ribonuclease 3
LAPEMFLP_00099	CDS	1254	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
LAPEMFLP_00100	CDS	234	acpP		COG0236	Acyl carrier protein
LAPEMFLP_00101	CDS	591	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
LAPEMFLP_00102	CDS	1275	kynU	3.7.1.3		Kynureninase
LAPEMFLP_00103	CDS	1311	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
LAPEMFLP_00104	CDS	951				hypothetical protein
LAPEMFLP_00105	CDS	621				hypothetical protein
LAPEMFLP_00106	CDS	477				hypothetical protein
LAPEMFLP_00107	CDS	678				hypothetical protein
LAPEMFLP_00108	tRNA	74				tRNA-Gly(gcc)
LAPEMFLP_00109	tRNA	85				tRNA-Leu(taa)
LAPEMFLP_00110	CDS	687				hypothetical protein
LAPEMFLP_00111	CDS	1380				hypothetical protein
LAPEMFLP_00112	CDS	600				hypothetical protein
