locus_tag	ftype	length_bp	gene	EC_number	COG	product
HKMLCFAP_00001	CDS	1845	rep	3.6.4.12		ATP-dependent DNA helicase Rep
HKMLCFAP_00002	CDS	924				hypothetical protein
HKMLCFAP_00003	CDS	5268				hypothetical protein
HKMLCFAP_00004	CDS	1140				hypothetical protein
HKMLCFAP_00005	CDS	1584				hypothetical protein
HKMLCFAP_00006	CDS	2235				hypothetical protein
HKMLCFAP_00007	CDS	588	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
HKMLCFAP_00008	CDS	1077				hypothetical protein
HKMLCFAP_00009	CDS	237				hypothetical protein
HKMLCFAP_00010	CDS	351				hypothetical protein
HKMLCFAP_00011	CDS	489				hypothetical protein
HKMLCFAP_00012	CDS	1302	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
HKMLCFAP_00013	CDS	306				hypothetical protein
HKMLCFAP_00014	CDS	270				hypothetical protein
HKMLCFAP_00015	CDS	1002	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
HKMLCFAP_00016	CDS	435				hypothetical protein
HKMLCFAP_00017	CDS	291				hypothetical protein
HKMLCFAP_00018	CDS	390				hypothetical protein
HKMLCFAP_00019	CDS	405				hypothetical protein
HKMLCFAP_00020	CDS	873	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
HKMLCFAP_00021	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
HKMLCFAP_00022	CDS	462	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
HKMLCFAP_00023	CDS	432	aroQ	4.2.1.10		3-dehydroquinate dehydratase
HKMLCFAP_00024	CDS	513	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
HKMLCFAP_00025	CDS	1704	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
HKMLCFAP_00026	CDS	426				hypothetical protein
HKMLCFAP_00027	CDS	1023	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
HKMLCFAP_00028	CDS	741				hypothetical protein
HKMLCFAP_00029	CDS	915	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
HKMLCFAP_00030	CDS	1383	argH	4.3.2.1	COG0165	Argininosuccinate lyase
HKMLCFAP_00031	CDS	405	blh	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
HKMLCFAP_00032	CDS	1170	hemW		COG0635	Heme chaperone HemW
HKMLCFAP_00033	CDS	225				hypothetical protein
HKMLCFAP_00034	CDS	597		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
HKMLCFAP_00035	CDS	723	rph	2.7.7.56		Ribonuclease PH
HKMLCFAP_00036	CDS	864				hypothetical protein
HKMLCFAP_00037	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
HKMLCFAP_00038	CDS	213	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HKMLCFAP_00039	CDS	2199	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
HKMLCFAP_00040	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HKMLCFAP_00041	CDS	2049	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
HKMLCFAP_00042	CDS	522	ubiC	4.1.3.40		Chorismate pyruvate-lyase
HKMLCFAP_00043	CDS	843	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
HKMLCFAP_00044	CDS	429	rplM		COG0102	50S ribosomal protein L13
HKMLCFAP_00045	CDS	393	rpsI		COG0103	30S ribosomal protein S9
HKMLCFAP_00046	CDS	1041	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
HKMLCFAP_00047	CDS	363				hypothetical protein
HKMLCFAP_00048	CDS	405				hypothetical protein
HKMLCFAP_00049	CDS	351	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
HKMLCFAP_00050	CDS	1269	gltA	2.3.3.16	COG0372	Citrate synthase
HKMLCFAP_00051	CDS	1095	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
HKMLCFAP_00052	CDS	1194	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HKMLCFAP_00053	CDS	438	rimP		COG0779	Ribosome maturation factor RimP
