locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCMHOFKO_00001	CDS	492				hypothetical protein
CCMHOFKO_00002	CDS	312				hypothetical protein
CCMHOFKO_00003	CDS	189				hypothetical protein
CCMHOFKO_00004	CDS	588				hypothetical protein
CCMHOFKO_00005	CDS	945	tfb_1			Transcription initiation factor IIB
CCMHOFKO_00006	CDS	867	hemC	2.5.1.61		Porphobilinogen deaminase
CCMHOFKO_00007	CDS	453				hypothetical protein
CCMHOFKO_00008	CDS	597		3.1.4.-	COG0622	Phosphodiesterase
CCMHOFKO_00009	CDS	558	hdrC2	1.8.98.5	COG1150	H(2)/formate:CoB-CoM heterodisulfide,ferredoxin reductase subunit C2
CCMHOFKO_00010	CDS	1902				hypothetical protein
CCMHOFKO_00011	CDS	183				hypothetical protein
CCMHOFKO_00012	CDS	2472				hypothetical protein
CCMHOFKO_00013	CDS	159				hypothetical protein
CCMHOFKO_00014	CDS	204				hypothetical protein
CCMHOFKO_00015	CDS	810	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
CCMHOFKO_00016	tRNA	73				tRNA-Arg(tcg)
CCMHOFKO_00017	CDS	1008	glmU_1		COG1208	Bifunctional protein GlmU
CCMHOFKO_00018	CDS	462	filR2		COG0784	putative methanogenesis regulatory protein FilR2
CCMHOFKO_00019	CDS	5277				hypothetical protein
CCMHOFKO_00020	CDS	1065	purP_1	6.3.4.23	COG1759	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase
CCMHOFKO_00021	CDS	1122	mfnA	4.1.1.11	COG0076	L-tyrosine/L-aspartate decarboxylase
CCMHOFKO_00022	CDS	687				hypothetical protein
CCMHOFKO_00023	CDS	1311				hypothetical protein
CCMHOFKO_00024	CDS	702				hypothetical protein
CCMHOFKO_00025	CDS	855				hypothetical protein
CCMHOFKO_00026	CDS	294				hypothetical protein
CCMHOFKO_00027	CDS	654				hypothetical protein
CCMHOFKO_00028	CDS	1767				hypothetical protein
CCMHOFKO_00029	CDS	594				hypothetical protein
CCMHOFKO_00030	CDS	1326	gatD	6.3.5.-	COG0252	Glutamyl-tRNA(Gln) amidotransferase subunit D
CCMHOFKO_00031	CDS	1611				hypothetical protein
CCMHOFKO_00032	CDS	804	rpl4_1		COG0088	50S ribosomal protein L4
CCMHOFKO_00033	CDS	975	rpl3_1		COG0087	50S ribosomal protein L3
CCMHOFKO_00034	CDS	1020				hypothetical protein
CCMHOFKO_00035	CDS	549				hypothetical protein
CCMHOFKO_00036	CDS	225				hypothetical protein
CCMHOFKO_00037	CDS	558				hypothetical protein
CCMHOFKO_00038	CDS	234				hypothetical protein
CCMHOFKO_00039	CDS	450	moaC	4.6.1.17	COG0315	putative cyclic pyranopterin monophosphate synthase
CCMHOFKO_00040	CDS	762		6.3.2.36	COG1701	4-phosphopantoate--beta-alanine ligase
CCMHOFKO_00041	CDS	873	cfbC	6.3.3.7	COG1348	Ni-sirohydrochlorin a,c-diamide reductive cyclase complex, component CfbC
CCMHOFKO_00042	CDS	1950		3.4.21.-	COG1067	Archaeal Lon protease
CCMHOFKO_00043	CDS	771	cobS	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
CCMHOFKO_00044	CDS	1311	cfbE	6.4.1.9	COG0770	Coenzyme F(430) synthetase
CCMHOFKO_00045	CDS	219				hypothetical protein
CCMHOFKO_00046	CDS	834				hypothetical protein
CCMHOFKO_00047	CDS	408				hypothetical protein
CCMHOFKO_00048	CDS	1914				hypothetical protein
CCMHOFKO_00049	CDS	1704	ade	3.5.4.2		Adenine deaminase
CCMHOFKO_00050	CDS	252				hypothetical protein
CCMHOFKO_00051	CDS	585	moaA_1			GTP 3',8-cyclase
CCMHOFKO_00052	CDS	210				hypothetical protein
CCMHOFKO_00053	CDS	123				hypothetical protein
CCMHOFKO_00054	CDS	159				hypothetical protein
CCMHOFKO_00055	CDS	1119	fbp	3.1.3.11	COG1980	Fructose-1,6-bisphosphate aldolase/phosphatase
CCMHOFKO_00056	CDS	372				hypothetical protein
CCMHOFKO_00057	CDS	411				hypothetical protein
CCMHOFKO_00058	CDS	1722	mcrA	2.8.4.1	COG4058	Methyl-coenzyme M reductase I subunit alpha
CCMHOFKO_00059	CDS	840	mcrG	2.8.4.1	COG4057	Methyl-coenzyme M reductase I subunit gamma
CCMHOFKO_00060	CDS	1302	mcrB	2.8.4.1	COG4054	Methyl-coenzyme M reductase I subunit beta
CCMHOFKO_00061	CDS	540	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CCMHOFKO_00062	CDS	687	tpiA	5.3.1.1		Triosephosphate isomerase
CCMHOFKO_00063	CDS	972	taw1	4.1.3.44	COG0731	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase
CCMHOFKO_00064	CDS	408				hypothetical protein
CCMHOFKO_00065	CDS	474	pfdA			Prefoldin subunit alpha
CCMHOFKO_00066	CDS	477				hypothetical protein
CCMHOFKO_00067	CDS	1650	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
CCMHOFKO_00068	CDS	855				hypothetical protein
CCMHOFKO_00069	CDS	960	cofD	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
CCMHOFKO_00070	CDS	1098				hypothetical protein
CCMHOFKO_00071	CDS	579		4.2.1.32	COG1838	Putative L(+)-tartrate dehydratase subunit beta
CCMHOFKO_00072	CDS	1080	priL		COG2219	DNA primase large subunit PriL
CCMHOFKO_00073	CDS	2118				hypothetical protein
