locus_tag	ftype	length_bp	gene	EC_number	COG	product
MDLAIBDI_00001	CDS	1074	flhB		COG1377	Flagellar biosynthetic protein FlhB
MDLAIBDI_00002	CDS	2145	flhA		COG1298	Flagellar biosynthesis protein FlhA
MDLAIBDI_00003	CDS	1134	srp54			Signal recognition particle 54 kDa protein
MDLAIBDI_00004	CDS	285				hypothetical protein
MDLAIBDI_00005	CDS	762	fliA		COG1191	RNA polymerase sigma factor FliA
MDLAIBDI_00006	CDS	330				hypothetical protein
MDLAIBDI_00007	CDS	945				hypothetical protein
MDLAIBDI_00008	CDS	1227				hypothetical protein
MDLAIBDI_00009	CDS	1386				hypothetical protein
MDLAIBDI_00010	CDS	264				hypothetical protein
MDLAIBDI_00011	CDS	855				hypothetical protein
MDLAIBDI_00012	CDS	1758	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
MDLAIBDI_00013	CDS	2427				hypothetical protein
MDLAIBDI_00014	CDS	510	resA_1			Thiol-disulfide oxidoreductase ResA
MDLAIBDI_00015	CDS	324				Thioredoxin C-2
MDLAIBDI_00016	CDS	978	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
MDLAIBDI_00017	CDS	2658	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MDLAIBDI_00018	CDS	153	rpmB		COG0227	50S ribosomal protein L28
MDLAIBDI_00019	CDS	786				hypothetical protein
MDLAIBDI_00020	CDS	492	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
MDLAIBDI_00021	CDS	606				hypothetical protein
MDLAIBDI_00022	CDS	1416	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MDLAIBDI_00023	CDS	1194	thi4	2.4.2.59		Thiamine thiazole synthase
MDLAIBDI_00024	CDS	186	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MDLAIBDI_00025	CDS	894	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
MDLAIBDI_00026	CDS	951	queG_1	1.17.99.6		Epoxyqueuosine reductase
MDLAIBDI_00027	CDS	597				hypothetical protein
MDLAIBDI_00028	CDS	4533				hypothetical protein
MDLAIBDI_00029	CDS	2313				hypothetical protein
MDLAIBDI_00030	CDS	1653				hypothetical protein
MDLAIBDI_00031	CDS	627		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
MDLAIBDI_00032	CDS	765	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
MDLAIBDI_00033	CDS	585	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
MDLAIBDI_00034	CDS	663	ycgR			Flagellar brake protein YcgR
MDLAIBDI_00035	CDS	819	pyrF	4.1.1.23		Orotidine 5'-phosphate decarboxylase
MDLAIBDI_00036	CDS	2331	rnr	3.1.13.1	COG0557	Ribonuclease R
MDLAIBDI_00037	CDS	885	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MDLAIBDI_00038	CDS	1074	prfA		COG0216	Peptide chain release factor 1
MDLAIBDI_00039	CDS	1059				hypothetical protein
MDLAIBDI_00040	CDS	216	rpmE		COG0254	50S ribosomal protein L31
MDLAIBDI_00041	CDS	1266	rho	3.6.4.-	COG1158	Transcription termination factor Rho
MDLAIBDI_00042	CDS	372				hypothetical protein
MDLAIBDI_00043	CDS	642	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
MDLAIBDI_00044	CDS	2262	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
MDLAIBDI_00045	CDS	1950				hypothetical protein
MDLAIBDI_00046	CDS	1146	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
MDLAIBDI_00047	CDS	1851	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
MDLAIBDI_00048	CDS	3198				hypothetical protein
MDLAIBDI_00049	CDS	1347				hypothetical protein
MDLAIBDI_00050	CDS	1227				hypothetical protein
MDLAIBDI_00051	CDS	2298				hypothetical protein
MDLAIBDI_00052	CDS	1275	eno	4.2.1.11	COG0148	Enolase
MDLAIBDI_00053	CDS	306				hypothetical protein
MDLAIBDI_00054	CDS	633				hypothetical protein
MDLAIBDI_00055	CDS	1770				hypothetical protein
MDLAIBDI_00056	CDS	489	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
MDLAIBDI_00057	CDS	867	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
MDLAIBDI_00058	CDS	1299	entS			Enterobactin exporter EntS
MDLAIBDI_00059	CDS	570	pyrR			Bifunctional protein pyrR
MDLAIBDI_00060	CDS	933	pyrB	2.1.3.2		Aspartate carbamoyltransferase
MDLAIBDI_00061	CDS	1311	pyrC	3.5.2.3	COG0044	Dihydroorotase
MDLAIBDI_00062	CDS	2634	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MDLAIBDI_00063	CDS	759		2.5.1.41	COG1646	Geranylgeranylglyceryl phosphate synthase
MDLAIBDI_00064	CDS	594	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
MDLAIBDI_00065	CDS	2040				hypothetical protein
MDLAIBDI_00066	CDS	1275	hflX		COG2262	GTPase HflX
MDLAIBDI_00067	CDS	426				hypothetical protein
MDLAIBDI_00068	CDS	405				hypothetical protein
MDLAIBDI_00069	CDS	510				hypothetical protein
MDLAIBDI_00070	CDS	1032				hypothetical protein
MDLAIBDI_00071	CDS	621	lacA	5.3.1.26		Galactose-6-phosphate isomerase subunit LacA
MDLAIBDI_00072	CDS	852				hypothetical protein
MDLAIBDI_00073	CDS	924	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
MDLAIBDI_00074	CDS	2301				hypothetical protein
MDLAIBDI_00075	CDS	1203				hypothetical protein
MDLAIBDI_00076	CDS	1884	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
MDLAIBDI_00077	CDS	2007				hypothetical protein
MDLAIBDI_00078	CDS	2085	btuB_1			Vitamin B12 transporter BtuB
MDLAIBDI_00079	CDS	372				hypothetical protein
MDLAIBDI_00080	CDS	384				hypothetical protein
