locus_tag	ftype	length_bp	gene	EC_number	COG	product
NBNEEKGH_00001	CDS	540				hypothetical protein
NBNEEKGH_00002	CDS	594				hypothetical protein
NBNEEKGH_00003	CDS	342				hypothetical protein
NBNEEKGH_00004	CDS	843	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
NBNEEKGH_00005	CDS	1074				hypothetical protein
NBNEEKGH_00006	CDS	354				hypothetical protein
NBNEEKGH_00007	CDS	579				hypothetical protein
NBNEEKGH_00008	CDS	933	gcvA_1			Glycine cleavage system transcriptional activator
NBNEEKGH_00009	CDS	1023	tsaM1_1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
NBNEEKGH_00010	CDS	828	pheC			Cyclohexadienyl dehydratase
NBNEEKGH_00011	CDS	189				hypothetical protein
NBNEEKGH_00012	CDS	771	glnQ_1			Glutamine transport ATP-binding protein GlnQ
NBNEEKGH_00013	CDS	771	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
NBNEEKGH_00014	CDS	2016				hypothetical protein
NBNEEKGH_00015	CDS	1128	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NBNEEKGH_00016	CDS	1020			COG1840	putative protein
NBNEEKGH_00017	CDS	1644				hypothetical protein
NBNEEKGH_00018	CDS	846				hypothetical protein
NBNEEKGH_00019	CDS	1356		5.1.1.21	COG0160	Isoleucine 2-epimerase
NBNEEKGH_00020	CDS	477	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
NBNEEKGH_00021	CDS	972			COG1638	Solute-binding protein
NBNEEKGH_00022	CDS	1407				hypothetical protein
NBNEEKGH_00023	CDS	531				hypothetical protein
NBNEEKGH_00024	CDS	693				hypothetical protein
NBNEEKGH_00025	CDS	1098				Iron-sulfur cluster carrier protein
NBNEEKGH_00026	CDS	228				hypothetical protein
NBNEEKGH_00027	CDS	432				hypothetical protein
NBNEEKGH_00028	CDS	1206	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
NBNEEKGH_00029	CDS	786	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NBNEEKGH_00030	CDS	1281	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
NBNEEKGH_00031	CDS	567				hypothetical protein
NBNEEKGH_00032	CDS	984	siaP_1		COG1638	Sialic acid-binding periplasmic protein SiaP
NBNEEKGH_00033	CDS	1194	sgaA_1	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
NBNEEKGH_00034	CDS	2898			COG0247	putative protein
NBNEEKGH_00035	CDS	708	rspR_1		COG1802	HTH-type transcriptional repressor RspR
NBNEEKGH_00036	CDS	234				hypothetical protein
NBNEEKGH_00037	CDS	579				hypothetical protein
NBNEEKGH_00038	CDS	774	glnQ_2			Glutamine transport ATP-binding protein GlnQ
NBNEEKGH_00039	CDS	1101	yhdY_1		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
NBNEEKGH_00040	CDS	1173				hypothetical protein
NBNEEKGH_00041	CDS	1014	yhdW_1			Putative amino-acid ABC transporter-binding protein YhdW
NBNEEKGH_00042	CDS	882				hypothetical protein
NBNEEKGH_00043	CDS	645	hyuA	5.1.99.5		Hydantoin racemase
NBNEEKGH_00044	CDS	1458		3.5.2.-		D-hydantoinase
NBNEEKGH_00045	CDS	1299	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
NBNEEKGH_00046	CDS	762				hypothetical protein
NBNEEKGH_00047	CDS	1371	atzA	3.8.1.8		Atrazine chlorohydrolase
NBNEEKGH_00048	CDS	771				hypothetical protein
NBNEEKGH_00049	CDS	843	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
NBNEEKGH_00050	CDS	1134				hypothetical protein
NBNEEKGH_00051	CDS	1086	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
NBNEEKGH_00052	CDS	924				hypothetical protein
NBNEEKGH_00053	CDS	936		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
NBNEEKGH_00054	CDS	684				hypothetical protein
NBNEEKGH_00055	CDS	2088				hypothetical protein
NBNEEKGH_00056	CDS	537				hypothetical protein
NBNEEKGH_00057	CDS	2856				hypothetical protein
NBNEEKGH_00058	CDS	2829				hypothetical protein
NBNEEKGH_00059	CDS	1929				hypothetical protein
NBNEEKGH_00060	CDS	3219				hypothetical protein
NBNEEKGH_00061	CDS	1356	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
NBNEEKGH_00062	CDS	1314				hypothetical protein
NBNEEKGH_00063	CDS	1098			COG4663	Lactate-binding periplasmic protein
NBNEEKGH_00064	CDS	132				hypothetical protein
NBNEEKGH_00065	CDS	1185				hypothetical protein
NBNEEKGH_00066	CDS	594	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
NBNEEKGH_00067	CDS	2337	napA	1.9.6.1		Periplasmic nitrate reductase
NBNEEKGH_00068	CDS	411				hypothetical protein
NBNEEKGH_00069	CDS	609				hypothetical protein
NBNEEKGH_00070	CDS	1359				hypothetical protein
NBNEEKGH_00071	CDS	678				hypothetical protein
NBNEEKGH_00072	CDS	957				hypothetical protein
NBNEEKGH_00073	CDS	729	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
NBNEEKGH_00074	CDS	822	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
NBNEEKGH_00075	CDS	903	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
NBNEEKGH_00076	CDS	1014	ddpB		COG0601	putative D,D-dipeptide transport system permease protein DdpB
NBNEEKGH_00077	CDS	609	puuR_1			HTH-type transcriptional regulator PuuR
NBNEEKGH_00078	CDS	267				hypothetical protein
NBNEEKGH_00079	CDS	792	scpA_1			Segregation and condensation protein A
NBNEEKGH_00080	CDS	573	nagZ_1	3.2.1.52		Beta-hexosaminidase
NBNEEKGH_00081	CDS	1518		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 2
NBNEEKGH_00082	CDS	1032		1.5.1.49	COG2055	Delta(1)-pyrroline-2-carboxylate reductase
NBNEEKGH_00083	CDS	963	dapA_1	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
NBNEEKGH_00084	CDS	717				hypothetical protein
NBNEEKGH_00085	CDS	3099	acrB		COG0841	Multidrug efflux pump subunit AcrB
NBNEEKGH_00086	CDS	1209	srpA_1			Solvent efflux pump periplasmic linker SrpA
NBNEEKGH_00087	CDS	1632	entS			Enterobactin exporter EntS
NBNEEKGH_00088	CDS	999				hypothetical protein
NBNEEKGH_00089	CDS	2001	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
NBNEEKGH_00090	CDS	330				hypothetical protein
NBNEEKGH_00091	CDS	1068	acr3		COG0798	Arsenical-resistance protein Acr3
NBNEEKGH_00092	CDS	423	arsC_1	1.20.4.1		Arsenate reductase
