locus_tag	ftype	length_bp	gene	EC_number	COG	product
DPOCDECH_00001	CDS	654				hypothetical protein
DPOCDECH_00002	CDS	483			COG0517	putative protein
DPOCDECH_00003	CDS	384				hypothetical protein
DPOCDECH_00004	CDS	501	ttuA	2.8.1.-	COG0037	tRNA-5-methyluridine(54) 2-sulfurtransferase
DPOCDECH_00005	CDS	252	rpoH	2.7.7.6	COG2012	DNA-directed RNA polymerase subunit H
DPOCDECH_00006	tRNA	75				tRNA-Lys(ttt)
DPOCDECH_00007	CDS	1317	gcvPA	1.4.4.2		glycine dehydrogenase (decarboxylating) subunit 1
DPOCDECH_00008	CDS	1416	gcvPB	1.4.4.2		glycine dehydrogenase (decarboxylating) subunit 2
DPOCDECH_00009	CDS	1206				hypothetical protein
DPOCDECH_00010	CDS	426				hypothetical protein
DPOCDECH_00011	CDS	405				hypothetical protein
DPOCDECH_00012	CDS	216				hypothetical protein
DPOCDECH_00013	CDS	192				hypothetical protein
DPOCDECH_00014	CDS	597				hypothetical protein
DPOCDECH_00015	CDS	3330				hypothetical protein
DPOCDECH_00016	CDS	573	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
DPOCDECH_00017	CDS	438				hypothetical protein
DPOCDECH_00018	CDS	462	moaC	4.6.1.17	COG0315	putative cyclic pyranopterin monophosphate synthase
DPOCDECH_00019	CDS	504	moaB	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
DPOCDECH_00020	CDS	615				hypothetical protein
DPOCDECH_00021	CDS	1230	truD	5.4.99.27	COG0585	putative tRNA pseudouridine synthase D
DPOCDECH_00022	CDS	228	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
DPOCDECH_00023	CDS	1056				hypothetical protein
DPOCDECH_00024	CDS	1800			COG1855	putative KH and PIN-domain containing protein
DPOCDECH_00025	CDS	534				hypothetical protein
DPOCDECH_00026	CDS	810	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DPOCDECH_00027	CDS	1869				hypothetical protein
DPOCDECH_00028	CDS	474				hypothetical protein
DPOCDECH_00029	CDS	429				hypothetical protein
DPOCDECH_00030	CDS	564	carS	2.7.7.67	COG0575	CDP-archaeol synthase
DPOCDECH_00031	CDS	150				hypothetical protein
DPOCDECH_00032	CDS	996				hypothetical protein
DPOCDECH_00033	CDS	843				hypothetical protein
DPOCDECH_00034	CDS	858	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DPOCDECH_00035	CDS	426				hypothetical protein
DPOCDECH_00036	CDS	918	rnz	3.1.26.11	COG1234	Ribonuclease Z
DPOCDECH_00037	CDS	1863				hypothetical protein
DPOCDECH_00038	CDS	546				hypothetical protein
DPOCDECH_00039	CDS	162				hypothetical protein
DPOCDECH_00040	CDS	957	udk	2.7.1.48		Uridine kinase
DPOCDECH_00041	CDS	651				hypothetical protein
DPOCDECH_00042	tRNA	85				tRNA-Leu(cag)
DPOCDECH_00043	CDS	2664	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
DPOCDECH_00044	CDS	621				hypothetical protein
DPOCDECH_00045	CDS	579	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
DPOCDECH_00046	CDS	1149	fpoD	1.12.98.3	COG0649	F(420)H(2) dehydrogenase subunit D
DPOCDECH_00047	CDS	459	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
DPOCDECH_00048	CDS	555	ndhK_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
DPOCDECH_00049	CDS	963	fpoH	1.12.98.3	COG1005	F(420)H(2) dehydrogenase subunit H
DPOCDECH_00050	CDS	1857	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DPOCDECH_00051	CDS	1062	fpoN_1	1.12.98.3	COG1007	F(420)H(2) dehydrogenase subunit N
DPOCDECH_00052	CDS	1203			COG1208	Bifunctional sugar-1-phosphate nucleotidylyltransferase/acetyltransferase
DPOCDECH_00053	CDS	573	glgC	2.7.7.27		Glucose-1-phosphate adenylyltransferase
DPOCDECH_00054	CDS	633				hypothetical protein
DPOCDECH_00055	CDS	753		2.5.1.-	COG1912	Chlorinase
DPOCDECH_00056	CDS	285	acyP	3.6.1.7	COG1254	Acylphosphatase
DPOCDECH_00057	CDS	474				hypothetical protein
