locus_tag	ftype	length_bp	gene	EC_number	COG	product
JOAPNLFP_00001	CDS	519	tpx	1.11.1.15	COG2077	Thiol peroxidase
JOAPNLFP_00002	CDS	525				hypothetical protein
JOAPNLFP_00003	CDS	459	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
JOAPNLFP_00004	CDS	798	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
JOAPNLFP_00005	CDS	261	atpC		COG0355	ATP synthase epsilon chain
JOAPNLFP_00006	CDS	1425	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
JOAPNLFP_00007	CDS	885	atpG			ATP synthase gamma chain, sodium ion specific
JOAPNLFP_00008	CDS	1518	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
JOAPNLFP_00009	CDS	543	atpH_1		COG0712	ATP synthase subunit delta
JOAPNLFP_00010	CDS	558	atpF_1			ATP synthase subunit b
JOAPNLFP_00011	CDS	522	atpF_2		COG0711	ATP synthase subunit b
JOAPNLFP_00012	CDS	972	nhaS3			High-affinity Na(+)/H(+) antiporter NhaS3
JOAPNLFP_00013	CDS	483	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
JOAPNLFP_00014	CDS	345				hypothetical protein
JOAPNLFP_00015	tRNA	77				tRNA-Pro(ggg)
JOAPNLFP_00016	CDS	756	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
JOAPNLFP_00017	CDS	588				hypothetical protein
JOAPNLFP_00018	CDS	1209	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
JOAPNLFP_00019	CDS	816	gpgP	3.1.3.70	COG3769	Glucosyl-3-phosphoglycerate/mannosyl-3-phosphoglycerate phosphatase
JOAPNLFP_00020	CDS	2580	mutS		COG0249	DNA mismatch repair protein MutS
JOAPNLFP_00021	CDS	321	hspQ		COG3785	Heat shock protein HspQ
JOAPNLFP_00022	CDS	1095	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
