locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBHECEPB_00001	CDS	501				hypothetical protein
EBHECEPB_00002	CDS	270				hypothetical protein
EBHECEPB_00003	CDS	1173				hypothetical protein
EBHECEPB_00004	CDS	648	nagL	5.2.1.4		Maleylpyruvate isomerase
EBHECEPB_00005	CDS	645	ycgM		COG0179	putative protein YcgM
EBHECEPB_00006	CDS	477				hypothetical protein
EBHECEPB_00007	CDS	558				hypothetical protein
EBHECEPB_00008	CDS	1026	ctaA	1.3.-.-	COG1612	Heme A synthase
EBHECEPB_00009	CDS	756				hypothetical protein
EBHECEPB_00010	CDS	1416				hypothetical protein
EBHECEPB_00011	CDS	465	rplM		COG0102	50S ribosomal protein L13
EBHECEPB_00012	CDS	498	rpsI		COG0103	30S ribosomal protein S9
EBHECEPB_00013	CDS	912	hdfR			HTH-type transcriptional regulator HdfR
EBHECEPB_00014	CDS	633	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EBHECEPB_00015	CDS	1872	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
EBHECEPB_00016	CDS	1968	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
EBHECEPB_00017	CDS	330				hypothetical protein
EBHECEPB_00018	CDS	957	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
EBHECEPB_00019	CDS	1812	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
EBHECEPB_00020	CDS	699				IS6 family transposase ISApr5
EBHECEPB_00021	CDS	1545	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
EBHECEPB_00022	CDS	1305				hypothetical protein
EBHECEPB_00023	CDS	3090	btuB_1			Vitamin B12 transporter BtuB
EBHECEPB_00024	CDS	939				hypothetical protein
EBHECEPB_00025	CDS	1470	sdcS_1			Sodium-dependent dicarboxylate transporter SdcS
EBHECEPB_00026	CDS	1152				hypothetical protein
EBHECEPB_00027	CDS	336				hypothetical protein
EBHECEPB_00028	CDS	1872				hypothetical protein
EBHECEPB_00029	CDS	1752				hypothetical protein
EBHECEPB_00030	CDS	507				hypothetical protein
EBHECEPB_00031	CDS	546				hypothetical protein
EBHECEPB_00032	CDS	573				hypothetical protein
EBHECEPB_00033	CDS	1701				hypothetical protein
EBHECEPB_00034	CDS	711	baeR		COG0745	Transcriptional regulatory protein BaeR
EBHECEPB_00035	CDS	1623	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
EBHECEPB_00036	CDS	408	levD		COG2893	PTS system fructose-specific EIIA component
EBHECEPB_00037	CDS	276	ptsO		COG1925	Phosphocarrier protein NPr
EBHECEPB_00038	CDS	1905				hypothetical protein
