locus_tag	ftype	length_bp	gene	EC_number	COG	product
NFPONNKO_00001	CDS	957				hypothetical protein
NFPONNKO_00002	CDS	279				hypothetical protein
NFPONNKO_00003	tRNA	77				tRNA-Arg(tct)
NFPONNKO_00004	CDS	1050	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
NFPONNKO_00005	CDS	846	ureD		COG0829	Urease accessory protein UreD
NFPONNKO_00006	CDS	303	ureA	3.5.1.5		Urease subunit gamma
NFPONNKO_00007	CDS	327	ureB	3.5.1.5		Urease subunit beta
NFPONNKO_00008	CDS	1707	ureC	3.5.1.5	COG0804	Urease subunit alpha
NFPONNKO_00009	CDS	450	ureE			Urease accessory protein UreE
NFPONNKO_00010	CDS	219				hypothetical protein
NFPONNKO_00011	CDS	666	ureF		COG0830	Urease accessory protein UreF
NFPONNKO_00012	CDS	618	ureG			Urease accessory protein UreG
NFPONNKO_00013	CDS	1218	macA		COG0845	Macrolide export protein MacA
NFPONNKO_00014	CDS	2367				hypothetical protein
NFPONNKO_00015	CDS	732	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NFPONNKO_00016	CDS	816	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
NFPONNKO_00017	CDS	753				hypothetical protein
NFPONNKO_00018	CDS	642	ompA			Outer membrane protein A
NFPONNKO_00019	CDS	342				hypothetical protein
NFPONNKO_00020	CDS	585				hypothetical protein
NFPONNKO_00021	CDS	870	coxM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
NFPONNKO_00022	CDS	480	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
NFPONNKO_00023	CDS	2271	hcrA	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
NFPONNKO_00024	CDS	243				hypothetical protein
NFPONNKO_00025	CDS	2025				hypothetical protein
NFPONNKO_00026	CDS	399				hypothetical protein
NFPONNKO_00027	CDS	162				hypothetical protein
NFPONNKO_00028	CDS	249				hypothetical protein
NFPONNKO_00029	CDS	291	relE	3.1.-.-	COG2026	mRNA interferase toxin RelE
NFPONNKO_00030	CDS	2040				hypothetical protein
NFPONNKO_00031	CDS	765	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NFPONNKO_00032	CDS	819	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
NFPONNKO_00033	CDS	744	yurK		COG2188	putative HTH-type transcriptional regulator YurK
NFPONNKO_00034	CDS	1233	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
NFPONNKO_00035	CDS	765	trpA_1	4.2.1.20	COG0159	Tryptophan synthase alpha chain
NFPONNKO_00036	CDS	1182	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
NFPONNKO_00037	CDS	1182	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
NFPONNKO_00038	CDS	519				hypothetical protein
NFPONNKO_00039	CDS	2262	iorB_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
NFPONNKO_00040	CDS	1923				hypothetical protein
NFPONNKO_00041	CDS	1521		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
NFPONNKO_00042	CDS	744	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NFPONNKO_00043	CDS	1272	Acd	1.3.99.32		Glutaryl-CoA dehydrogenase
NFPONNKO_00044	CDS	1410				hypothetical protein
NFPONNKO_00045	CDS	849				hypothetical protein
NFPONNKO_00046	CDS	1683				hypothetical protein
NFPONNKO_00047	CDS	894	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NFPONNKO_00048	CDS	1527	sglT			Sodium/glucose cotransporter
NFPONNKO_00049	CDS	216				hypothetical protein
NFPONNKO_00050	CDS	1563	pnbA_1	3.1.1.-	COG2272	Para-nitrobenzyl esterase
NFPONNKO_00051	CDS	1428	yagG_1		COG2211	Putative glycoside/cation symporter YagG
NFPONNKO_00052	CDS	171				hypothetical protein
NFPONNKO_00053	CDS	414	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
NFPONNKO_00054	CDS	645				hypothetical protein
NFPONNKO_00055	CDS	684	arlR_1		COG0745	Response regulator ArlR
NFPONNKO_00056	CDS	1266				hypothetical protein
NFPONNKO_00057	CDS	657				hypothetical protein
NFPONNKO_00058	CDS	1728				hypothetical protein
NFPONNKO_00059	CDS	495				hypothetical protein
NFPONNKO_00060	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
NFPONNKO_00061	CDS	1056	bamC			Outer membrane protein assembly factor BamC
NFPONNKO_00062	CDS	765	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
NFPONNKO_00063	CDS	126				hypothetical protein
NFPONNKO_00064	CDS	1026	dhmA_1	3.8.1.5	COG0596	Haloalkane dehalogenase
NFPONNKO_00065	CDS	1656		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
NFPONNKO_00066	CDS	1119				hypothetical protein
NFPONNKO_00067	CDS	1047				hypothetical protein
NFPONNKO_00068	CDS	549				hypothetical protein
NFPONNKO_00069	CDS	2034				hypothetical protein
NFPONNKO_00070	CDS	786	truA_1	5.4.99.12	COG0101	tRNA pseudouridine synthase A
NFPONNKO_00071	CDS	1050				hypothetical protein
NFPONNKO_00072	CDS	672				hypothetical protein
NFPONNKO_00073	CDS	909				hypothetical protein
NFPONNKO_00074	CDS	1053	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
NFPONNKO_00075	CDS	960				hypothetical protein
NFPONNKO_00076	CDS	948		1.6.5.11	COG2070	NADH:quinone reductase
NFPONNKO_00077	CDS	654				hypothetical protein
NFPONNKO_00078	CDS	843	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
NFPONNKO_00079	CDS	792	mlaE_1		COG0767	Intermembrane phospholipid transport system permease protein MlaE
NFPONNKO_00080	CDS	465	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
NFPONNKO_00081	CDS	654	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
NFPONNKO_00082	CDS	288				hypothetical protein
NFPONNKO_00083	CDS	1068	corA		COG0598	Cobalt/magnesium transport protein CorA
NFPONNKO_00084	CDS	702				hypothetical protein
NFPONNKO_00085	CDS	423				hypothetical protein
NFPONNKO_00086	CDS	477	mip_1	5.2.1.8	COG0545	Outer membrane protein MIP
NFPONNKO_00087	CDS	738				hypothetical protein
NFPONNKO_00088	CDS	1107	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
NFPONNKO_00089	CDS	411	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
NFPONNKO_00090	CDS	1221	argJ			Arginine biosynthesis bifunctional protein ArgJ
NFPONNKO_00091	CDS	2709	secA		COG0653	Protein translocase subunit SecA
NFPONNKO_00092	CDS	933				hypothetical protein
NFPONNKO_00093	CDS	915	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NFPONNKO_00094	CDS	1164	ftsZ		COG0206	Cell division protein FtsZ
NFPONNKO_00095	CDS	1236	ftsA_1		COG0849	Cell division protein FtsA
NFPONNKO_00096	CDS	828	ftsQ			Cell division protein FtsQ
NFPONNKO_00097	CDS	996	ddl	6.3.2.4		D-alanine--D-alanine ligase
NFPONNKO_00098	CDS	1434	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
NFPONNKO_00099	CDS	1089	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
NFPONNKO_00100	CDS	333	ftsW	2.4.1.129		peptidoglycan glycosyltransferase FtsW
NFPONNKO_00101	CDS	1263	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
NFPONNKO_00102	CDS	1662	ettA		COG0488	Energy-dependent translational throttle protein EttA
NFPONNKO_00103	CDS	1263	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
NFPONNKO_00104	CDS	477	nrdR		COG1327	Transcriptional repressor NrdR
NFPONNKO_00105	CDS	1113	ribD		COG0117	Riboflavin biosynthesis protein RibD
NFPONNKO_00106	CDS	1119	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
NFPONNKO_00107	CDS	480	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
NFPONNKO_00108	CDS	453	nusB		COG0781	Transcription antitermination protein NusB
NFPONNKO_00109	CDS	993	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
NFPONNKO_00110	CDS	474	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
NFPONNKO_00111	CDS	1485	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NFPONNKO_00112	CDS	843	thiD_1	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
NFPONNKO_00113	CDS	729				hypothetical protein
NFPONNKO_00114	CDS	588				Riboflavin biosynthesis protein
NFPONNKO_00115	CDS	1914	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
NFPONNKO_00116	CDS	930		2.5.1.10		Farnesyl diphosphate synthase
NFPONNKO_00117	CDS	249	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
NFPONNKO_00118	CDS	759	pomA_1		COG1291	Chemotaxis protein PomA
NFPONNKO_00119	CDS	966				hypothetical protein
NFPONNKO_00120	CDS	600				hypothetical protein
NFPONNKO_00121	CDS	249				hypothetical protein
NFPONNKO_00122	CDS	273				hypothetical protein
NFPONNKO_00123	CDS	456				hypothetical protein
NFPONNKO_00124	CDS	204		5.3.2.-	COG1942	putative tautomerase
NFPONNKO_00125	CDS	342				hypothetical protein
NFPONNKO_00126	CDS	204				hypothetical protein
NFPONNKO_00127	CDS	471	bfr	1.16.3.1	COG2193	Bacterioferritin
NFPONNKO_00128	CDS	1140		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
NFPONNKO_00129	CDS	975				hypothetical protein
NFPONNKO_00130	CDS	801		1.-.-.-		putative oxidoreductase
NFPONNKO_00131	CDS	786				hypothetical protein
NFPONNKO_00132	CDS	2535	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
NFPONNKO_00133	CDS	2169	btuB_1			Vitamin B12 transporter BtuB
NFPONNKO_00134	CDS	333	grxD		COG0278	Glutaredoxin 4
NFPONNKO_00135	CDS	1182	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
NFPONNKO_00136	CDS	906	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase, anabolic
NFPONNKO_00137	CDS	1089	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NFPONNKO_00138	CDS	102				hypothetical protein
NFPONNKO_00139	CDS	2883				hypothetical protein
NFPONNKO_00140	CDS	1269	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
NFPONNKO_00141	CDS	351				hypothetical protein
NFPONNKO_00142	CDS	492				hypothetical protein
NFPONNKO_00143	CDS	1860	copA			Copper resistance protein A
NFPONNKO_00144	CDS	873	copB			Copper resistance protein B
NFPONNKO_00145	CDS	636				hypothetical protein
NFPONNKO_00146	CDS	1449	dinG_1	3.6.4.12	COG1199	ATP-dependent DNA helicase DinG
NFPONNKO_00147	CDS	1077	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
NFPONNKO_00148	CDS	684				hypothetical protein
NFPONNKO_00149	CDS	426				hypothetical protein
NFPONNKO_00150	CDS	288				hypothetical protein
NFPONNKO_00151	CDS	165				hypothetical protein
NFPONNKO_00152	CDS	402				hypothetical protein
NFPONNKO_00153	CDS	333				hypothetical protein
NFPONNKO_00154	CDS	183				hypothetical protein
NFPONNKO_00155	CDS	285				hypothetical protein
NFPONNKO_00156	CDS	300				hypothetical protein
NFPONNKO_00157	CDS	1353	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
NFPONNKO_00158	CDS	768				hypothetical protein
