locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKHAOAMH_00001	CDS	1218				hypothetical protein
GKHAOAMH_00002	CDS	240				hypothetical protein
GKHAOAMH_00003	CDS	744				hypothetical protein
GKHAOAMH_00004	CDS	1713	polA_1	2.7.7.7	COG0258	DNA polymerase I
GKHAOAMH_00005	CDS	1446				hypothetical protein
GKHAOAMH_00006	CDS	198	rpmI		COG0291	50S ribosomal protein L35
GKHAOAMH_00007	CDS	357	rplT		COG0292	50S ribosomal protein L20
GKHAOAMH_00008	CDS	666	emrA			Colistin resistance protein EmrA
GKHAOAMH_00009	CDS	393	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
GKHAOAMH_00010	CDS	804	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
GKHAOAMH_00011	CDS	246				hypothetical protein
GKHAOAMH_00012	CDS	1245	hldE		COG2870	Bifunctional protein HldE
GKHAOAMH_00013	CDS	570				hypothetical protein
GKHAOAMH_00014	CDS	567	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
GKHAOAMH_00015	CDS	540				hypothetical protein
GKHAOAMH_00016	CDS	993	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
GKHAOAMH_00017	CDS	1287	yejM		COG3083	Inner membrane protein YejM
GKHAOAMH_00018	CDS	423				hypothetical protein
GKHAOAMH_00019	CDS	768	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GKHAOAMH_00020	CDS	957	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GKHAOAMH_00021	CDS	396				hypothetical protein
GKHAOAMH_00022	CDS	930	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
GKHAOAMH_00023	CDS	258	czcA			Cobalt-zinc-cadmium resistance protein CzcA
GKHAOAMH_00024	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
GKHAOAMH_00025	CDS	942				hypothetical protein
GKHAOAMH_00026	CDS	522		2.4.2.-	COG2071	Putative glutamine amidotransferase
GKHAOAMH_00027	CDS	384	napA_1	1.9.6.1		Periplasmic nitrate reductase
GKHAOAMH_00028	CDS	450				hypothetical protein
GKHAOAMH_00029	CDS	1281	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GKHAOAMH_00030	CDS	843	nadC_1	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
GKHAOAMH_00031	CDS	759				hypothetical protein
GKHAOAMH_00032	CDS	306				hypothetical protein
GKHAOAMH_00033	CDS	732				hypothetical protein
GKHAOAMH_00034	CDS	756	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
GKHAOAMH_00035	CDS	303				hypothetical protein
GKHAOAMH_00036	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
GKHAOAMH_00037	CDS	549	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
	repeat_region	1512				
GKHAOAMH_00038	CDS	195				hypothetical protein
GKHAOAMH_00039	CDS	471	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
GKHAOAMH_00040	CDS	789	rpsB		COG0052	30S ribosomal protein S2
GKHAOAMH_00041	CDS	864				hypothetical protein
GKHAOAMH_00042	CDS	681	yidC		COG0706	Membrane protein insertase YidC
GKHAOAMH_00043	CDS	240	thiG	2.8.1.10	COG2022	Thiazole synthase
GKHAOAMH_00044	CDS	1311				hypothetical protein
GKHAOAMH_00045	CDS	999	tal	2.2.1.2		Transaldolase
GKHAOAMH_00046	CDS	1200	pilT		COG2805	Twitching mobility protein
GKHAOAMH_00047	CDS	828				hypothetical protein
GKHAOAMH_00048	CDS	555				hypothetical protein
GKHAOAMH_00049	CDS	3636				hypothetical protein
GKHAOAMH_00050	CDS	558				hypothetical protein
GKHAOAMH_00051	CDS	471				hypothetical protein
GKHAOAMH_00052	CDS	339				hypothetical protein
GKHAOAMH_00053	CDS	771	soxA	2.8.5.2		L-cysteine S-thiosulfotransferase subunit SoxA
GKHAOAMH_00054	CDS	1437	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
GKHAOAMH_00055	CDS	1509	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
GKHAOAMH_00056	CDS	405				hypothetical protein
GKHAOAMH_00057	CDS	732	fliP		COG1338	Flagellar biosynthetic protein FliP
GKHAOAMH_00058	CDS	840	motB		COG1360	Motility protein B
GKHAOAMH_00059	CDS	1134				hypothetical protein
GKHAOAMH_00060	CDS	351				hypothetical protein
GKHAOAMH_00061	CDS	1032	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
GKHAOAMH_00062	CDS	1200			COG2256	putative AAA domain-containing protein
GKHAOAMH_00063	CDS	468	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
GKHAOAMH_00064	CDS	183				hypothetical protein
GKHAOAMH_00065	CDS	954				hypothetical protein
GKHAOAMH_00066	CDS	798	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
GKHAOAMH_00067	CDS	711	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
GKHAOAMH_00068	CDS	825	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
GKHAOAMH_00069	CDS	2628	infB			Translation initiation factor IF-2
GKHAOAMH_00070	CDS	360	rbfA			Ribosome-binding factor A
GKHAOAMH_00071	CDS	429	rimP		COG0779	Ribosome maturation factor RimP
GKHAOAMH_00072	CDS	597	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
GKHAOAMH_00073	CDS	393	vapC1	3.1.-.-		Ribonuclease VapC1
GKHAOAMH_00074	CDS	246				hypothetical protein
GKHAOAMH_00075	CDS	447	ppk2	2.7.4.1	COG2326	Polyphosphate:NDP phosphotransferase 2
GKHAOAMH_00076	CDS	861	prcA	3.4.21.-	COG1404	Calcium-dependent protease
GKHAOAMH_00077	CDS	273				hypothetical protein
GKHAOAMH_00078	CDS	1542			COG2200	putative signaling protein
GKHAOAMH_00079	CDS	1029	htpX_1	3.4.24.-		Protease HtpX
GKHAOAMH_00080	CDS	819	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GKHAOAMH_00081	CDS	510				hypothetical protein
GKHAOAMH_00082	CDS	1731	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
GKHAOAMH_00083	CDS	981	mnmA_1	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
GKHAOAMH_00084	CDS	996	dnaG	2.7.7.-	COG0358	DNA primase
GKHAOAMH_00085	CDS	810				hypothetical protein
GKHAOAMH_00086	CDS	393				hypothetical protein
GKHAOAMH_00087	CDS	1329	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GKHAOAMH_00088	CDS	369				hypothetical protein
GKHAOAMH_00089	CDS	1296	glmU		COG1207	Bifunctional protein GlmU
GKHAOAMH_00090	CDS	1563	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
GKHAOAMH_00091	CDS	687				hypothetical protein
GKHAOAMH_00092	CDS	375				hypothetical protein
GKHAOAMH_00093	CDS	840				hypothetical protein
GKHAOAMH_00094	CDS	570	hydB	1.12.5.1	COG0374	Quinone-reactive Ni/Fe-hydrogenase large chain
GKHAOAMH_00095	CDS	690	hydC		COG1969	Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
GKHAOAMH_00096	CDS	546	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
GKHAOAMH_00097	CDS	717				hypothetical protein
GKHAOAMH_00098	CDS	408				hypothetical protein
GKHAOAMH_00099	CDS	741				hypothetical protein
GKHAOAMH_00100	CDS	747				hypothetical protein
GKHAOAMH_00101	CDS	684	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GKHAOAMH_00102	CDS	1011	pyrC_1	3.5.2.3	COG0418	Dihydroorotase
GKHAOAMH_00103	CDS	90				hypothetical protein
GKHAOAMH_00104	CDS	954	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
GKHAOAMH_00105	CDS	921	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
GKHAOAMH_00106	CDS	351				hypothetical protein
GKHAOAMH_00107	CDS	1203	pyrC_2	3.5.2.3		Dihydroorotase
GKHAOAMH_00108	CDS	1401	argH	4.3.2.1	COG0165	Argininosuccinate lyase
GKHAOAMH_00109	CDS	2067	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
GKHAOAMH_00110	CDS	1263	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GKHAOAMH_00111	CDS	612	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
GKHAOAMH_00112	CDS	159	rpmG2			50S ribosomal protein L33 2
GKHAOAMH_00113	CDS	1200	tufA		COG0050	Elongation factor Tu
GKHAOAMH_00114	CDS	387	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
GKHAOAMH_00115	CDS	1062				hypothetical protein
GKHAOAMH_00116	CDS	1203	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GKHAOAMH_00117	CDS	798	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
GKHAOAMH_00118	CDS	1062	pheA			Bifunctional chorismate mutase/prephenate dehydratase
GKHAOAMH_00119	CDS	1110	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
GKHAOAMH_00120	CDS	1710	fliF		COG1766	Flagellar M-ring protein
GKHAOAMH_00121	CDS	1032	fliG		COG1536	Flagellar motor switch protein FliG
GKHAOAMH_00122	CDS	798				hypothetical protein
GKHAOAMH_00123	CDS	345	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GKHAOAMH_00124	CDS	711	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GKHAOAMH_00125	CDS	828	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GKHAOAMH_00126	CDS	429				hypothetical protein
GKHAOAMH_00127	CDS	786	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
GKHAOAMH_00128	CDS	303				hypothetical protein
GKHAOAMH_00129	CDS	1278				hypothetical protein
GKHAOAMH_00130	CDS	594	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
GKHAOAMH_00131	CDS	762	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GKHAOAMH_00132	CDS	588				hypothetical protein
GKHAOAMH_00133	CDS	1074	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
