locus_tag	ftype	length_bp	gene	EC_number	COG	product
KBNGCHCE_00001	CDS	636	sspA		COG0625	Stringent starvation protein A
KBNGCHCE_00002	CDS	879	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
KBNGCHCE_00003	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
KBNGCHCE_00004	CDS	306				hypothetical protein
KBNGCHCE_00005	CDS	1260				hypothetical protein
KBNGCHCE_00006	CDS	1080	alr1	5.1.1.1	COG0787	Alanine racemase
KBNGCHCE_00007	CDS	1410	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
KBNGCHCE_00008	CDS	816				hypothetical protein
KBNGCHCE_00009	CDS	1032	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
KBNGCHCE_00010	CDS	618	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
KBNGCHCE_00011	CDS	1260	dapX	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
KBNGCHCE_00012	CDS	1659	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
KBNGCHCE_00013	CDS	612	cc4		COG2863	Cytochrome c4
KBNGCHCE_00014	CDS	681	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
KBNGCHCE_00015	CDS	348				hypothetical protein
KBNGCHCE_00016	CDS	153				hypothetical protein
KBNGCHCE_00017	CDS	228				hypothetical protein
KBNGCHCE_00018	CDS	1236	murL	5.1.1.23		UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-L-glutamate epimerase
KBNGCHCE_00019	CDS	1290	murD2	6.3.2.53		UDP-N-acetylmuramoyl-L-alanine--L-glutamate ligase
KBNGCHCE_00020	CDS	759				hypothetical protein
KBNGCHCE_00021	CDS	690	recO		COG1381	DNA repair protein RecO
KBNGCHCE_00022	CDS	897	era		COG1159	GTPase Era
KBNGCHCE_00023	CDS	666	rnc	3.1.26.3	COG0571	Ribonuclease 3
KBNGCHCE_00024	CDS	372				hypothetical protein
KBNGCHCE_00025	CDS	792	lepB	3.4.21.89	COG0681	Signal peptidase I
KBNGCHCE_00026	CDS	1077				hypothetical protein
KBNGCHCE_00027	CDS	2661	acn	4.2.1.3	COG1048	Aconitate hydratase A
KBNGCHCE_00028	CDS	2100	fadE_1	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
KBNGCHCE_00029	CDS	1182	hemY		COG3071	Protein HemY
KBNGCHCE_00030	CDS	1218				hypothetical protein
KBNGCHCE_00031	CDS	120				hypothetical protein
KBNGCHCE_00032	CDS	111				hypothetical protein
KBNGCHCE_00033	CDS	150				hypothetical protein
KBNGCHCE_00034	CDS	279				hypothetical protein
KBNGCHCE_00035	CDS	915				hypothetical protein
KBNGCHCE_00036	CDS	1362			COG2239	Magnesium transporter MgtE
KBNGCHCE_00037	CDS	462	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
KBNGCHCE_00038	CDS	768				hypothetical protein
KBNGCHCE_00039	CDS	300				hypothetical protein
KBNGCHCE_00040	CDS	711				hypothetical protein
KBNGCHCE_00041	CDS	186				hypothetical protein
KBNGCHCE_00042	CDS	1320	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
KBNGCHCE_00043	CDS	468	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KBNGCHCE_00044	CDS	411	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
KBNGCHCE_00045	CDS	741				hypothetical protein
KBNGCHCE_00046	CDS	855				hypothetical protein
KBNGCHCE_00047	CDS	1377	tolC		COG1538	Outer membrane protein TolC
KBNGCHCE_00048	CDS	651	pcm_1	2.1.1.77		Protein-L-isoaspartate O-methyltransferase
KBNGCHCE_00049	CDS	252				hypothetical protein
KBNGCHCE_00050	CDS	2181				hypothetical protein
KBNGCHCE_00051	CDS	933	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
KBNGCHCE_00052	CDS	1374	radA	3.6.4.-	COG1066	DNA repair protein RadA
KBNGCHCE_00053	CDS	735				hypothetical protein
KBNGCHCE_00054	CDS	486				hypothetical protein
KBNGCHCE_00055	CDS	1182				hypothetical protein
KBNGCHCE_00056	CDS	309				hypothetical protein
KBNGCHCE_00057	CDS	123				hypothetical protein
KBNGCHCE_00058	CDS	810				hypothetical protein
