locus_tag	ftype	length_bp	gene	EC_number	COG	product
OJBCEOMI_00001	CDS	918				hypothetical protein
OJBCEOMI_00002	CDS	345				hypothetical protein
OJBCEOMI_00003	CDS	1260	hydA	1.12.1.3	COG3259	Sulfhydrogenase 1 subunit alpha
OJBCEOMI_00004	CDS	780	hydD	1.12.1.3	COG1941	Sulfhydrogenase 1 subunit delta
OJBCEOMI_00005	CDS	186	hydG	1.12.98.4	COG0543	Sulfhydrogenase 1 subunit gamma
OJBCEOMI_00006	CDS	927				hypothetical protein
OJBCEOMI_00007	CDS	1227				hypothetical protein
OJBCEOMI_00008	CDS	651				hypothetical protein
OJBCEOMI_00009	CDS	2292	pol_1	2.7.7.7		DNA polymerase
OJBCEOMI_00010	tRNA	71				tRNA-Cys(gca)
OJBCEOMI_00011	CDS	780	truB	5.4.99.25		tRNA pseudouridine synthase B
OJBCEOMI_00012	CDS	177				hypothetical protein
OJBCEOMI_00013	CDS	249				hypothetical protein
OJBCEOMI_00014	CDS	888				hypothetical protein
OJBCEOMI_00015	CDS	1722				hypothetical protein
OJBCEOMI_00016	CDS	504				hypothetical protein
OJBCEOMI_00017	CDS	327				hypothetical protein
OJBCEOMI_00018	CDS	675	rnhB	3.1.26.4	COG0164	Ribonuclease HII
OJBCEOMI_00019	tRNA	75				tRNA-Met(cat)
OJBCEOMI_00020	CDS	456				hypothetical protein
OJBCEOMI_00021	CDS	546				hypothetical protein
OJBCEOMI_00022	CDS	249				hypothetical protein
OJBCEOMI_00023	CDS	777	ftsY		COG0552	Signal recognition particle receptor FtsY
OJBCEOMI_00024	CDS	498				hypothetical protein
OJBCEOMI_00025	CDS	1941				hypothetical protein
OJBCEOMI_00026	CDS	687	xpf		COG1948	3'-flap repair endonuclease Xpf
OJBCEOMI_00027	CDS	1695	pyrG	6.3.4.2	COG0504	CTP synthase
OJBCEOMI_00028	CDS	405				hypothetical protein
OJBCEOMI_00029	CDS	1530	srmB	3.6.4.13		ATP-dependent RNA helicase SrmB
OJBCEOMI_00030	CDS	936	tfb			Transcription initiation factor IIB
OJBCEOMI_00031	CDS	600				hypothetical protein
OJBCEOMI_00032	CDS	552				hypothetical protein
OJBCEOMI_00033	CDS	561				hypothetical protein
OJBCEOMI_00034	CDS	834				hypothetical protein
OJBCEOMI_00035	CDS	372	ribL	2.7.7.2	COG0615	FAD synthase
OJBCEOMI_00036	CDS	900				hypothetical protein
OJBCEOMI_00037	CDS	456			COG0184	30S ribosomal protein S15
OJBCEOMI_00038	CDS	1377				hypothetical protein
OJBCEOMI_00039	CDS	732				hypothetical protein
OJBCEOMI_00040	CDS	975				hypothetical protein
OJBCEOMI_00041	CDS	729				hypothetical protein
OJBCEOMI_00042	CDS	222				hypothetical protein
OJBCEOMI_00043	CDS	456				hypothetical protein
OJBCEOMI_00044	CDS	2547				hypothetical protein
OJBCEOMI_00045	CDS	270	rpoL	2.7.7.6	COG1761	DNA-directed RNA polymerase subunit L
OJBCEOMI_00046	CDS	1347		5.4.2.2	COG1109	Phosphoglucomutase/phosphomannomutase
OJBCEOMI_00047	CDS	1257	hmgA	1.1.1.34	COG1257	3-hydroxy-3-methylglutaryl-coenzyme A reductase
OJBCEOMI_00048	CDS	930	dph2	2.5.1.108	COG1736	2-(3-amino-3-carboxypropyl)histidine synthase
OJBCEOMI_00049	CDS	882	argX	6.3.2.-	COG0189	Glutamate--LysW ligase ArgX
OJBCEOMI_00050	CDS	273				hypothetical protein
OJBCEOMI_00051	CDS	1257	rbcL	4.1.1.39	COG1850	Ribulose bisphosphate carboxylase
OJBCEOMI_00052	CDS	1251	rnj	3.1.-.-		Ribonuclease J
OJBCEOMI_00053	CDS	399	nudF	3.6.1.13	COG1051	ADP-ribose pyrophosphatase
OJBCEOMI_00054	CDS	240				hypothetical protein
OJBCEOMI_00055	CDS	255				hypothetical protein
OJBCEOMI_00056	CDS	426	gph	3.1.3.18		Phosphoglycolate phosphatase
OJBCEOMI_00057	CDS	618				hypothetical protein
OJBCEOMI_00058	CDS	258				hypothetical protein
OJBCEOMI_00059	CDS	1092	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
OJBCEOMI_00060	CDS	1071	pqqE_1	1.21.98.4		PqqA peptide cyclase
OJBCEOMI_00061	CDS	501				hypothetical protein
OJBCEOMI_00062	CDS	591				hypothetical protein
OJBCEOMI_00063	CDS	309				hypothetical protein
OJBCEOMI_00064	CDS	2055	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
OJBCEOMI_00065	CDS	321				hypothetical protein
OJBCEOMI_00066	CDS	309				hypothetical protein
OJBCEOMI_00067	CDS	1257				hypothetical protein
OJBCEOMI_00068	CDS	516				hypothetical protein
OJBCEOMI_00069	CDS	288			COG1631	50S ribosomal protein L44e
OJBCEOMI_00070	CDS	174			COG2051	30S ribosomal protein S27e
OJBCEOMI_00071	CDS	192				hypothetical protein
OJBCEOMI_00072	rRNA	110				5S ribosomal RNA
OJBCEOMI_00073	CDS	438				hypothetical protein
OJBCEOMI_00074	CDS	612				hypothetical protein
OJBCEOMI_00075	CDS	936				hypothetical protein
OJBCEOMI_00076	CDS	423				hypothetical protein
OJBCEOMI_00077	CDS	237	rpoH	2.7.7.6	COG2012	DNA-directed RNA polymerase subunit H
OJBCEOMI_00078	CDS	1467	rpoB2	2.7.7.6		DNA-directed RNA polymerase subunit B''
OJBCEOMI_00079	CDS	1815	rpoB1	2.7.7.6		DNA-directed RNA polymerase subunit B'
OJBCEOMI_00080	CDS	2481	rpoA1	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit A'
OJBCEOMI_00081	CDS	489				hypothetical protein
OJBCEOMI_00082	CDS	357				hypothetical protein
OJBCEOMI_00083	CDS	1176	iscS2	2.8.1.7	COG1104	Cysteine desulfurase IscS 2
OJBCEOMI_00084	CDS	558				hypothetical protein
OJBCEOMI_00085	CDS	618				hypothetical protein
OJBCEOMI_00086	CDS	420				hypothetical protein
OJBCEOMI_00087	CDS	384	rps8e		COG2007	30S ribosomal protein S8e
OJBCEOMI_00088	CDS	360				hypothetical protein
OJBCEOMI_00089	CDS	216			COG1958	Putative snRNP Sm-like protein
OJBCEOMI_00090	CDS	615				hypothetical protein
OJBCEOMI_00091	CDS	642	tbp2		COG2101	TATA-box-binding protein 2
OJBCEOMI_00092	CDS	1956				hypothetical protein
OJBCEOMI_00093	CDS	444				hypothetical protein
OJBCEOMI_00094	CDS	1017	mraY	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
OJBCEOMI_00095	CDS	2163	ddl	6.3.2.4		D-alanine--D-alanine ligase
OJBCEOMI_00096	CDS	510				hypothetical protein
OJBCEOMI_00097	CDS	1083	obg	3.6.5.-		GTPase Obg
OJBCEOMI_00098	CDS	729	rsmA	2.1.1.-	COG0030	putative ribosomal RNA small subunit methyltransferase A
OJBCEOMI_00099	CDS	1659	top6B	5.6.2.2	COG1389	Type 2 DNA topoisomerase 6 subunit B
OJBCEOMI_00100	CDS	1101	top6A	5.6.2.2		Type 2 DNA topoisomerase 6 subunit A
OJBCEOMI_00101	CDS	165				hypothetical protein
OJBCEOMI_00102	CDS	705				hypothetical protein
OJBCEOMI_00103	CDS	420				hypothetical protein
OJBCEOMI_00104	CDS	2196	fusA		COG0480	Elongation factor 2
OJBCEOMI_00105	CDS	522	rps3ae		COG1890	30S ribosomal protein S3Ae
OJBCEOMI_00106	CDS	1620				hypothetical protein
OJBCEOMI_00107	CDS	3126				hypothetical protein
OJBCEOMI_00108	CDS	879		5.3.1.29	COG1184	Ribose 1,5-bisphosphate isomerase
OJBCEOMI_00109	CDS	1494	herA	3.6.4.12	COG0433	DNA double-strand break repair helicase HerA
OJBCEOMI_00110	CDS	759				hypothetical protein
OJBCEOMI_00111	CDS	1164	thiI	2.8.1.4		tRNA sulfurtransferase
OJBCEOMI_00112	CDS	2754	cshB	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshB
OJBCEOMI_00113	CDS	471				hypothetical protein
OJBCEOMI_00114	CDS	192				hypothetical protein
OJBCEOMI_00115	CDS	930				hypothetical protein
OJBCEOMI_00116	CDS	276				hypothetical protein
OJBCEOMI_00117	CDS	1419				hypothetical protein
OJBCEOMI_00118	CDS	417				hypothetical protein
OJBCEOMI_00119	CDS	375				hypothetical protein
OJBCEOMI_00120	CDS	525				hypothetical protein
OJBCEOMI_00121	CDS	216				hypothetical protein
OJBCEOMI_00122	CDS	405				hypothetical protein
OJBCEOMI_00123	CDS	1167	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
OJBCEOMI_00124	CDS	1038	hmgB	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
OJBCEOMI_00125	CDS	2529	smc_1			Chromosome partition protein Smc
OJBCEOMI_00126	CDS	801				hypothetical protein
OJBCEOMI_00127	CDS	366				hypothetical protein
OJBCEOMI_00128	CDS	1194		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
OJBCEOMI_00129	CDS	942	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OJBCEOMI_00130	CDS	1023	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
OJBCEOMI_00131	CDS	468			COG1720	S-adenosyl-L-methionine-binding protein
OJBCEOMI_00132	CDS	1176	mbhL	1.12.7.2	COG3261	Membrane-bound hydrogenase subunit alpha
OJBCEOMI_00133	CDS	888	fpoH	1.12.98.3	COG1005	F(420)H(2) dehydrogenase subunit H
OJBCEOMI_00134	CDS	351	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
OJBCEOMI_00135	CDS	249				hypothetical protein
OJBCEOMI_00136	CDS	321				hypothetical protein
OJBCEOMI_00137	CDS	417	metXA	2.3.1.31	COG0517	Homoserine O-acetyltransferase
OJBCEOMI_00138	CDS	396			COG0517	putative protein
OJBCEOMI_00139	CDS	267				hypothetical protein
OJBCEOMI_00140	CDS	1197	nreB		COG1602	DNA repair protein NreB
OJBCEOMI_00141	CDS	264			COG2174	50S ribosomal protein L34e
OJBCEOMI_00142	CDS	450				hypothetical protein
OJBCEOMI_00143	CDS	252	ef1b		COG2092	Elongation factor 1-beta
OJBCEOMI_00144	CDS	222			COG0197	50S ribosomal protein L10e
OJBCEOMI_00145	CDS	432				hypothetical protein
OJBCEOMI_00146	CDS	1200	glmU		COG1208	Bifunctional protein GlmU
OJBCEOMI_00147	CDS	543				hypothetical protein
OJBCEOMI_00148	CDS	1782	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
OJBCEOMI_00149	CDS	2571				hypothetical protein
OJBCEOMI_00150	CDS	1062				hypothetical protein
OJBCEOMI_00151	CDS	951				hypothetical protein
OJBCEOMI_00152	CDS	345	rnp4	3.1.26.5	COG2023	Ribonuclease P protein component 4
OJBCEOMI_00153	CDS	246				hypothetical protein
OJBCEOMI_00154	CDS	411			COG2238	30S ribosomal protein S19e
OJBCEOMI_00155	CDS	282			COG2118	DNA-binding protein
OJBCEOMI_00156	CDS	168				hypothetical protein
OJBCEOMI_00157	CDS	489				hypothetical protein
OJBCEOMI_00158	CDS	714	uppS	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
OJBCEOMI_00159	CDS	879	moaA			GTP 3',8-cyclase
