locus_tag	ftype	length_bp	gene	EC_number	COG	product
BECJCIOA_00001	CDS	1557	tuf_1			Elongation factor Tu
BECJCIOA_00002	CDS	1320	spcS	2.9.1.2	COG0076	O-phosphoseryl-tRNA(Sec) selenium transferase
BECJCIOA_00003	CDS	801	fdhD			Sulfur carrier protein FdhD
BECJCIOA_00004	CDS	831				hypothetical protein
BECJCIOA_00005	CDS	603				hypothetical protein
BECJCIOA_00006	CDS	411				hypothetical protein
BECJCIOA_00007	CDS	201				hypothetical protein
BECJCIOA_00008	CDS	171				hypothetical protein
BECJCIOA_00009	CDS	1158	rpa		COG1599	Replication factor A
BECJCIOA_00010	CDS	1302	trpB1	4.2.1.20	COG1350	Tryptophan synthase beta chain 1
BECJCIOA_00011	CDS	582				hypothetical protein
BECJCIOA_00012	CDS	609				hypothetical protein
BECJCIOA_00013	CDS	291				hypothetical protein
BECJCIOA_00014	CDS	963		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
BECJCIOA_00015	CDS	1374		1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
BECJCIOA_00016	CDS	1446		5.4.2.10	COG1109	Phosphoglucosamine/phosphogalactosamine mutase
BECJCIOA_00017	CDS	1125	glmU_1		COG1208	Bifunctional protein GlmU
BECJCIOA_00018	CDS	1545	nadE_1	6.3.1.5		NH(3)-dependent NAD(+) synthetase
BECJCIOA_00019	CDS	513				hypothetical protein
BECJCIOA_00020	CDS	855	nucS_1	3.1.-.-	COG1637	Endonuclease NucS
BECJCIOA_00021	CDS	1200	pepQ_1	3.4.13.9	COG0006	Xaa-Pro dipeptidase
BECJCIOA_00022	CDS	351				hypothetical protein
BECJCIOA_00023	CDS	264				hypothetical protein
BECJCIOA_00024	CDS	1356	nreB		COG1602	DNA repair protein NreB
BECJCIOA_00025	CDS	1284	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
BECJCIOA_00026	CDS	864		2.5.1.42	COG0382	Digeranylgeranylglyceryl phosphate synthase
BECJCIOA_00027	CDS	453				hypothetical protein
BECJCIOA_00028	CDS	312				hypothetical protein
BECJCIOA_00029	CDS	153				hypothetical protein
BECJCIOA_00030	CDS	1206		2.6.1.57		Aromatic-amino-acid aminotransferase 1
BECJCIOA_00031	CDS	363				hypothetical protein
BECJCIOA_00032	CDS	780				hypothetical protein
BECJCIOA_00033	CDS	798	resA			Thiol-disulfide oxidoreductase ResA
BECJCIOA_00034	CDS	534				hypothetical protein
BECJCIOA_00035	CDS	219				hypothetical protein
BECJCIOA_00036	CDS	342				hypothetical protein
BECJCIOA_00037	CDS	972	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BECJCIOA_00038	CDS	1263				hypothetical protein
BECJCIOA_00039	CDS	693	nth	4.2.99.18		Endonuclease III
BECJCIOA_00040	CDS	720	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BECJCIOA_00041	CDS	594	udg1	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
BECJCIOA_00042	CDS	1215	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
BECJCIOA_00043	CDS	927				hypothetical protein
BECJCIOA_00044	CDS	582				hypothetical protein
BECJCIOA_00045	CDS	627	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
BECJCIOA_00046	CDS	822	rsmA	2.1.1.-	COG0030	putative ribosomal RNA small subunit methyltransferase A
BECJCIOA_00047	CDS	555				hypothetical protein
BECJCIOA_00048	CDS	180				hypothetical protein
BECJCIOA_00049	CDS	291			COG2139	50S ribosomal protein L21e
BECJCIOA_00050	CDS	1323		5.4.99.25	COG1258	tRNA pseudouridine synthase Pus10
BECJCIOA_00051	CDS	1335			COG0541	Signal recognition particle 54 kDa protein
BECJCIOA_00052	CDS	924	dys	2.5.1.46	COG1899	putative deoxyhypusine synthase
BECJCIOA_00053	CDS	396	eif5a		COG0231	Translation initiation factor 5A
BECJCIOA_00054	CDS	180				hypothetical protein
BECJCIOA_00055	CDS	159				hypothetical protein
BECJCIOA_00056	CDS	534				hypothetical protein
BECJCIOA_00057	CDS	144				hypothetical protein
BECJCIOA_00058	CDS	315				hypothetical protein
BECJCIOA_00059	CDS	234				hypothetical protein
BECJCIOA_00060	CDS	414				hypothetical protein
BECJCIOA_00061	CDS	2457	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BECJCIOA_00062	CDS	183				hypothetical protein
BECJCIOA_00063	CDS	270				hypothetical protein
BECJCIOA_00064	CDS	450				hypothetical protein
BECJCIOA_00065	CDS	783			COG1082	putative protein
BECJCIOA_00066	CDS	627			COG0558	Bifunctional IPC transferase and DIPP synthase
BECJCIOA_00067	CDS	780			COG0558	Bifunctional IPC transferase and DIPP synthase
BECJCIOA_00068	CDS	1074				hypothetical protein
BECJCIOA_00069	CDS	609				hypothetical protein
