locus_tag	ftype	length_bp	gene	EC_number	COG	product
OJFGJNEN_00001	CDS	372				hypothetical protein
OJFGJNEN_00002	CDS	285				hypothetical protein
OJFGJNEN_00003	CDS	249				hypothetical protein
OJFGJNEN_00004	CDS	957	rfcS_1		COG0470	Replication factor C small subunit
OJFGJNEN_00005	CDS	207				hypothetical protein
OJFGJNEN_00006	CDS	921				hypothetical protein
OJFGJNEN_00007	CDS	588				hypothetical protein
OJFGJNEN_00008	CDS	513				hypothetical protein
OJFGJNEN_00009	tRNA	75				tRNA-Gln(ttg)
OJFGJNEN_00010	CDS	615				hypothetical protein
OJFGJNEN_00011	CDS	2298	fdhA	1.17.1.9		Formate dehydrogenase subunit alpha
OJFGJNEN_00012	CDS	837	fdhD			Sulfur carrier protein FdhD
OJFGJNEN_00013	CDS	2691				hypothetical protein
OJFGJNEN_00014	CDS	636				hypothetical protein
OJFGJNEN_00015	CDS	1062		2.1.2.5	COG3643	Glutamate formimidoyltransferase
OJFGJNEN_00016	CDS	531			COG2042	putative ribosome biogenesis protein
OJFGJNEN_00017	CDS	489				hypothetical protein
OJFGJNEN_00018	CDS	747	grpE			Protein GrpE
OJFGJNEN_00019	CDS	549		2.7.7.1		Nicotinamide-nucleotide adenylyltransferase
OJFGJNEN_00020	CDS	1140	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
OJFGJNEN_00021	CDS	687	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
OJFGJNEN_00022	CDS	1155				hypothetical protein
OJFGJNEN_00023	CDS	1437				hypothetical protein
OJFGJNEN_00024	CDS	831				hypothetical protein
OJFGJNEN_00025	CDS	636	malK_1	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
OJFGJNEN_00026	CDS	1737				hypothetical protein
OJFGJNEN_00027	CDS	1155				hypothetical protein
OJFGJNEN_00028	CDS	864				hypothetical protein
OJFGJNEN_00029	CDS	1446	hdc	4.1.1.22		Histidine decarboxylase
OJFGJNEN_00030	CDS	1224	gcvT	2.1.2.10	COG0404	putative aminomethyltransferase
OJFGJNEN_00031	CDS	3669				hypothetical protein
OJFGJNEN_00032	CDS	849				hypothetical protein
OJFGJNEN_00033	CDS	1434	gcvPA	1.4.4.2		glycine dehydrogenase (decarboxylating) subunit 1
OJFGJNEN_00034	CDS	1497	gcvPB	1.4.4.2		glycine dehydrogenase (decarboxylating) subunit 2
OJFGJNEN_00035	CDS	891				hypothetical protein
OJFGJNEN_00036	CDS	612				hypothetical protein
OJFGJNEN_00037	CDS	531	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
OJFGJNEN_00038	CDS	948	guaAB	6.3.5.2	COG0519	GMP synthase [glutamine-hydrolyzing] subunit B
OJFGJNEN_00039	CDS	2835				hypothetical protein
OJFGJNEN_00040	tRNA	74				tRNA-Asn(gtt)
OJFGJNEN_00041	CDS	594	deoA	2.4.2.4		Thymidine phosphorylase
OJFGJNEN_00042	CDS	267				hypothetical protein
OJFGJNEN_00043	CDS	837				hypothetical protein
OJFGJNEN_00044	CDS	792	asnS_1	6.1.1.22	COG0017	Asparagine--tRNA ligase
OJFGJNEN_00045	CDS	1380				hypothetical protein
OJFGJNEN_00046	CDS	1836	nhaP2			K(+)/H(+) antiporter NhaP2
OJFGJNEN_00047	CDS	267				hypothetical protein
OJFGJNEN_00048	CDS	396				hypothetical protein
OJFGJNEN_00049	CDS	717	adk	2.7.4.3	COG0563	Adenylate kinase
OJFGJNEN_00050	CDS	2412				hypothetical protein
OJFGJNEN_00051	CDS	642				hypothetical protein
OJFGJNEN_00052	CDS	870				hypothetical protein
OJFGJNEN_00053	CDS	801				hypothetical protein
OJFGJNEN_00054	CDS	468				hypothetical protein
OJFGJNEN_00055	CDS	435				hypothetical protein
OJFGJNEN_00056	CDS	1311	mdtG			Multidrug resistance protein MdtG
OJFGJNEN_00057	CDS	828				hypothetical protein
OJFGJNEN_00058	CDS	252				hypothetical protein
OJFGJNEN_00059	CDS	726			COG1208	Bifunctional sugar-1-phosphate nucleotidylyltransferase/acetyltransferase
OJFGJNEN_00060	CDS	1644	glmM			Phosphoglucosamine mutase
OJFGJNEN_00061	CDS	3969				hypothetical protein
OJFGJNEN_00062	CDS	1617	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
OJFGJNEN_00063	CDS	837				hypothetical protein
OJFGJNEN_00064	CDS	483				hypothetical protein
OJFGJNEN_00065	CDS	963				hypothetical protein
OJFGJNEN_00066	CDS	1398	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
OJFGJNEN_00067	CDS	1146				hypothetical protein
OJFGJNEN_00068	CDS	243				hypothetical protein
OJFGJNEN_00069	CDS	858				hypothetical protein
OJFGJNEN_00070	CDS	450				hypothetical protein
OJFGJNEN_00071	CDS	642				hypothetical protein
OJFGJNEN_00072	CDS	513				hypothetical protein
OJFGJNEN_00073	CDS	2049				hypothetical protein
OJFGJNEN_00074	CDS	351				hypothetical protein
OJFGJNEN_00075	CDS	384				hypothetical protein
OJFGJNEN_00076	CDS	1797	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
