locus_tag	ftype	length_bp	gene	EC_number	COG	product
GDGBFOPN_00001	CDS	1449				hypothetical protein
GDGBFOPN_00002	CDS	1380				hypothetical protein
GDGBFOPN_00003	CDS	777				hypothetical protein
GDGBFOPN_00004	CDS	918				hypothetical protein
GDGBFOPN_00005	CDS	783	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
GDGBFOPN_00006	CDS	2034	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
GDGBFOPN_00007	CDS	852				hypothetical protein
GDGBFOPN_00008	CDS	435				hypothetical protein
GDGBFOPN_00009	CDS	663	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
GDGBFOPN_00010	CDS	225				hypothetical protein
GDGBFOPN_00011	CDS	1116		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
GDGBFOPN_00012	CDS	468	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GDGBFOPN_00013	CDS	1344	accC	6.3.4.14	COG0439	Biotin carboxylase
GDGBFOPN_00014	CDS	975				hypothetical protein
GDGBFOPN_00015	CDS	780				hypothetical protein
GDGBFOPN_00016	CDS	1647	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
GDGBFOPN_00017	CDS	840				hypothetical protein
GDGBFOPN_00018	CDS	1050	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
GDGBFOPN_00019	CDS	465				hypothetical protein
GDGBFOPN_00020	CDS	2061				hypothetical protein
GDGBFOPN_00021	CDS	549				hypothetical protein
GDGBFOPN_00022	CDS	825				hypothetical protein
GDGBFOPN_00023	CDS	1131	proB	2.7.2.11		Glutamate 5-kinase
GDGBFOPN_00024	CDS	1368	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GDGBFOPN_00025	CDS	1575	metG_1	6.1.1.10	COG0143	Methionine--tRNA ligase
GDGBFOPN_00026	CDS	3336				hypothetical protein
GDGBFOPN_00027	CDS	1383	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GDGBFOPN_00028	CDS	1404	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
GDGBFOPN_00029	CDS	1254				hypothetical protein
GDGBFOPN_00030	CDS	621				hypothetical protein
GDGBFOPN_00031	CDS	609				hypothetical protein
GDGBFOPN_00032	CDS	1041				hypothetical protein
GDGBFOPN_00033	CDS	717				hypothetical protein
GDGBFOPN_00034	CDS	780				hypothetical protein
GDGBFOPN_00035	CDS	1125	cpoB_1			Cell division coordinator CpoB
GDGBFOPN_00036	CDS	804				hypothetical protein
GDGBFOPN_00037	CDS	2892	topA	5.6.2.1		DNA topoisomerase 1
GDGBFOPN_00038	CDS	1302				hypothetical protein
GDGBFOPN_00039	CDS	462				hypothetical protein
GDGBFOPN_00040	CDS	1608				hypothetical protein
GDGBFOPN_00041	CDS	1014	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GDGBFOPN_00042	CDS	804				hypothetical protein
GDGBFOPN_00043	CDS	612				hypothetical protein
GDGBFOPN_00044	CDS	2817	acn	4.2.1.3	COG1048	Aconitate hydratase A
GDGBFOPN_00045	CDS	240				hypothetical protein
GDGBFOPN_00046	CDS	609				hypothetical protein
GDGBFOPN_00047	CDS	357				hypothetical protein
GDGBFOPN_00048	CDS	423				hypothetical protein
