locus_tag	ftype	length_bp	gene	EC_number	COG	product
EKGCLBBE_00001	CDS	438				hypothetical protein
EKGCLBBE_00002	CDS	498				hypothetical protein
EKGCLBBE_00003	CDS	1368				hypothetical protein
EKGCLBBE_00004	CDS	846				hypothetical protein
EKGCLBBE_00005	CDS	1413		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
EKGCLBBE_00006	CDS	1683				hypothetical protein
EKGCLBBE_00007	CDS	1455				hypothetical protein
EKGCLBBE_00008	CDS	438				hypothetical protein
EKGCLBBE_00009	CDS	615	efp		COG0231	Elongation factor P
EKGCLBBE_00010	CDS	927	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
EKGCLBBE_00011	CDS	594				hypothetical protein
EKGCLBBE_00012	CDS	1866	btuB_1		COG4206	Vitamin B12 transporter BtuB
EKGCLBBE_00013	CDS	705	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
EKGCLBBE_00014	CDS	1191	lapB_1		COG2956	Lipopolysaccharide assembly protein B
EKGCLBBE_00015	CDS	291	lapA			Lipopolysaccharide assembly protein A
EKGCLBBE_00016	CDS	510				hypothetical protein
EKGCLBBE_00017	CDS	651				hypothetical protein
EKGCLBBE_00018	CDS	888				hypothetical protein
EKGCLBBE_00019	CDS	396				hypothetical protein
EKGCLBBE_00020	CDS	162				hypothetical protein
EKGCLBBE_00021	CDS	348				hypothetical protein
EKGCLBBE_00022	CDS	471				hypothetical protein
EKGCLBBE_00023	CDS	1137	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
EKGCLBBE_00024	CDS	3210	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
EKGCLBBE_00025	CDS	477	greA		COG0782	Transcription elongation factor GreA
EKGCLBBE_00026	CDS	513				hypothetical protein
EKGCLBBE_00027	CDS	2811	btuB_2			Vitamin B12 transporter BtuB
EKGCLBBE_00028	CDS	204				hypothetical protein
EKGCLBBE_00029	CDS	465	rimP		COG0779	Ribosome maturation factor RimP
EKGCLBBE_00030	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
EKGCLBBE_00031	CDS	2409	infB			Translation initiation factor IF-2
EKGCLBBE_00032	CDS	366	rbfA		COG0858	Ribosome-binding factor A
EKGCLBBE_00033	CDS	921	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
EKGCLBBE_00034	CDS	924				hypothetical protein
EKGCLBBE_00035	CDS	588	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
EKGCLBBE_00036	CDS	255	vapB		COG4423	Antitoxin VapB
EKGCLBBE_00037	CDS	423		3.1.-.-	COG3742	Ribonuclease VapC30
EKGCLBBE_00038	CDS	474				hypothetical protein
EKGCLBBE_00039	CDS	222				hypothetical protein
EKGCLBBE_00040	CDS	750				hypothetical protein
EKGCLBBE_00041	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
EKGCLBBE_00042	CDS	642	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
EKGCLBBE_00043	CDS	1071	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
EKGCLBBE_00044	CDS	1314	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
EKGCLBBE_00045	CDS	759	ybgI		COG0327	GTP cyclohydrolase 1 type 2 
EKGCLBBE_00046	CDS	1209				hypothetical protein
EKGCLBBE_00047	CDS	591				hypothetical protein
EKGCLBBE_00048	CDS	375		3.1.-.-	COG1487	Ribonuclease VapC32
EKGCLBBE_00049	CDS	204				Antitoxin VapB32
EKGCLBBE_00050	CDS	771	map	3.4.11.18	COG0024	Methionine aminopeptidase
EKGCLBBE_00051	CDS	2643	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
EKGCLBBE_00052	CDS	1692				hypothetical protein
EKGCLBBE_00053	CDS	828	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
EKGCLBBE_00054	CDS	348	yffB		COG1393	Protein YffB
EKGCLBBE_00055	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
EKGCLBBE_00056	CDS	804				hypothetical protein
EKGCLBBE_00057	CDS	894	cysM	2.5.1.47	COG0031	Cysteine synthase B
EKGCLBBE_00058	CDS	723	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
EKGCLBBE_00059	CDS	696	recO		COG1381	DNA repair protein RecO
EKGCLBBE_00060	CDS	891	era		COG1159	GTPase Era
EKGCLBBE_00061	CDS	678	rnc	3.1.26.3	COG0571	Ribonuclease 3
EKGCLBBE_00062	CDS	789	lepB	3.4.21.89	COG0681	Signal peptidase I
EKGCLBBE_00063	tRNA	77				tRNA-Pro(ggg)
EKGCLBBE_00064	CDS	348				hypothetical protein
EKGCLBBE_00065	CDS	294	ihfA		COG0776	Integration host factor subunit alpha
EKGCLBBE_00066	CDS	2037	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
EKGCLBBE_00067	CDS	999	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
EKGCLBBE_00068	CDS	366	rplT		COG0292	50S ribosomal protein L20
EKGCLBBE_00069	CDS	198	rpmI		COG0291	50S ribosomal protein L35
EKGCLBBE_00070	CDS	525	infC		COG0290	Translation initiation factor IF-3
EKGCLBBE_00071	CDS	1866	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
EKGCLBBE_00072	CDS	1074				hypothetical protein
EKGCLBBE_00073	CDS	348				hypothetical protein
EKGCLBBE_00074	CDS	1302	hipA_1	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
EKGCLBBE_00075	CDS	249	hipB		COG1396	Antitoxin HipB
EKGCLBBE_00076	CDS	1428	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
EKGCLBBE_00077	CDS	390		3.1.-.-		Ribonuclease VapC15
EKGCLBBE_00078	CDS	195			COG5450	Antitoxin VapB11
EKGCLBBE_00079	CDS	522				hypothetical protein
EKGCLBBE_00080	CDS	351				hypothetical protein
EKGCLBBE_00081	CDS	1413	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
EKGCLBBE_00082	CDS	1272	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EKGCLBBE_00083	CDS	2748	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
EKGCLBBE_00084	CDS	1275				hypothetical protein
EKGCLBBE_00085	CDS	4068				hypothetical protein
EKGCLBBE_00086	CDS	897	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
EKGCLBBE_00087	CDS	1092	bamC			Outer membrane protein assembly factor BamC
