locus_tag	ftype	length_bp	gene	EC_number	COG	product
NGNBBJDM_00001	CDS	114				hypothetical protein
NGNBBJDM_00002	CDS	990	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
NGNBBJDM_00003	CDS	924	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
NGNBBJDM_00004	CDS	2778				hypothetical protein
NGNBBJDM_00005	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
NGNBBJDM_00006	CDS	948	deoR_1		COG2390	Deoxyribonucleoside regulator
NGNBBJDM_00007	CDS	2796	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
NGNBBJDM_00008	CDS	2502				hypothetical protein
NGNBBJDM_00009	CDS	1170	desV	2.6.1.106		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase
NGNBBJDM_00010	CDS	159				hypothetical protein
NGNBBJDM_00011	CDS	240				hypothetical protein
NGNBBJDM_00012	CDS	4584				hypothetical protein
NGNBBJDM_00013	CDS	2256	pnp_1	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
NGNBBJDM_00014	CDS	2712	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
NGNBBJDM_00015	CDS	267				hypothetical protein
NGNBBJDM_00016	CDS	1464	pgm_1	5.4.2.2	COG0033	Phosphoglucomutase
NGNBBJDM_00017	CDS	1434				hypothetical protein
NGNBBJDM_00018	CDS	1461				hypothetical protein
NGNBBJDM_00019	CDS	1230				hypothetical protein
NGNBBJDM_00020	CDS	957				hypothetical protein
NGNBBJDM_00021	CDS	1182				hypothetical protein
NGNBBJDM_00022	CDS	1284				hypothetical protein
NGNBBJDM_00023	CDS	1710				hypothetical protein
NGNBBJDM_00024	CDS	549	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
NGNBBJDM_00025	CDS	1974	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NGNBBJDM_00026	CDS	714	tmk_1	2.7.4.9		Thymidylate kinase
NGNBBJDM_00027	CDS	1485	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
NGNBBJDM_00028	CDS	1197		2.4.1.11	COG0438	Glycogen synthase
NGNBBJDM_00029	CDS	492				hypothetical protein
NGNBBJDM_00030	CDS	414				hypothetical protein
NGNBBJDM_00031	CDS	1134				hypothetical protein
NGNBBJDM_00032	CDS	1167	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NGNBBJDM_00033	CDS	591				hypothetical protein
NGNBBJDM_00034	CDS	2613				hypothetical protein
NGNBBJDM_00035	CDS	393				hypothetical protein
NGNBBJDM_00036	CDS	234				hypothetical protein
NGNBBJDM_00037	CDS	1959	ydhV	1.-.-.-	COG2414	putative oxidoreductase YdhV
NGNBBJDM_00038	CDS	948				hypothetical protein
NGNBBJDM_00039	CDS	1176				hypothetical protein
NGNBBJDM_00040	CDS	420				hypothetical protein
NGNBBJDM_00041	CDS	336				hypothetical protein
NGNBBJDM_00042	CDS	240				hypothetical protein
NGNBBJDM_00043	CDS	1566				hypothetical protein
NGNBBJDM_00044	CDS	906				hypothetical protein
NGNBBJDM_00045	CDS	963				hypothetical protein
NGNBBJDM_00046	CDS	855				hypothetical protein
NGNBBJDM_00047	CDS	1452				hypothetical protein
NGNBBJDM_00048	CDS	1776				hypothetical protein
NGNBBJDM_00049	CDS	891				hypothetical protein
NGNBBJDM_00050	CDS	1200				hypothetical protein
NGNBBJDM_00051	CDS	825	tatD	3.1.-.-	COG0084	putative metal-dependent hydrolase TatD
NGNBBJDM_00052	CDS	1044	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
NGNBBJDM_00053	CDS	1077				hypothetical protein
NGNBBJDM_00054	CDS	1992				hypothetical protein
NGNBBJDM_00055	CDS	510				hypothetical protein
NGNBBJDM_00056	CDS	285				hypothetical protein
NGNBBJDM_00057	CDS	1995				hypothetical protein
NGNBBJDM_00058	CDS	864				hypothetical protein
NGNBBJDM_00059	CDS	1227	dnaN			Beta sliding clamp
NGNBBJDM_00060	CDS	420	dhaL_1	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
NGNBBJDM_00061	CDS	321				hypothetical protein
NGNBBJDM_00062	CDS	2640				hypothetical protein
NGNBBJDM_00063	CDS	234				hypothetical protein
NGNBBJDM_00064	CDS	264				hypothetical protein
NGNBBJDM_00065	CDS	522	dps	1.16.-.-	COG0783	DNA protection during starvation protein
NGNBBJDM_00066	CDS	408				hypothetical protein
NGNBBJDM_00067	CDS	393				hypothetical protein
NGNBBJDM_00068	CDS	513				hypothetical protein
NGNBBJDM_00069	CDS	648	yigZ		COG1739	IMPACT family member YigZ
NGNBBJDM_00070	CDS	756	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
NGNBBJDM_00071	CDS	1062	nadE_1	6.3.1.5		NH(3)-dependent NAD(+) synthetase
NGNBBJDM_00072	CDS	1242	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
NGNBBJDM_00073	CDS	636				hypothetical protein
NGNBBJDM_00074	CDS	1590				hypothetical protein
NGNBBJDM_00075	CDS	657				hypothetical protein
NGNBBJDM_00076	CDS	498				hypothetical protein
NGNBBJDM_00077	CDS	3690	rnd_1	3.1.13.5		Ribonuclease D
NGNBBJDM_00078	CDS	2772				hypothetical protein
NGNBBJDM_00079	CDS	690				hypothetical protein
NGNBBJDM_00080	CDS	1260				hypothetical protein
NGNBBJDM_00081	CDS	1869				hypothetical protein
NGNBBJDM_00082	CDS	810				hypothetical protein
NGNBBJDM_00083	CDS	1143			COG0683	Leu/Ile/Val-binding protein 
NGNBBJDM_00084	CDS	360				hypothetical protein
NGNBBJDM_00085	CDS	519				hypothetical protein
NGNBBJDM_00086	CDS	951	fba_1	4.1.2.13		Fructose-bisphosphate aldolase
NGNBBJDM_00087	CDS	975	nudC	3.6.1.22		NADH pyrophosphatase
NGNBBJDM_00088	CDS	2259				hypothetical protein
NGNBBJDM_00089	CDS	300				hypothetical protein
NGNBBJDM_00090	CDS	531				hypothetical protein
NGNBBJDM_00091	CDS	528	resA_1			Thiol-disulfide oxidoreductase ResA
NGNBBJDM_00092	CDS	1416	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
NGNBBJDM_00093	CDS	1179				hypothetical protein
NGNBBJDM_00094	CDS	2994				hypothetical protein
NGNBBJDM_00095	CDS	1269		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
NGNBBJDM_00096	CDS	372				hypothetical protein
NGNBBJDM_00097	CDS	903				hypothetical protein
NGNBBJDM_00098	CDS	1002	spo0J		COG1475	Stage 0 sporulation protein J
NGNBBJDM_00099	CDS	876	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
NGNBBJDM_00100	CDS	897	RBKS_1	2.7.1.15		Ribokinase
NGNBBJDM_00101	CDS	885				hypothetical protein
NGNBBJDM_00102	CDS	1023	yidC			Membrane protein insertase YidC
NGNBBJDM_00103	CDS	366	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
NGNBBJDM_00104	CDS	276				hypothetical protein
NGNBBJDM_00105	CDS	1518	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
NGNBBJDM_00106	CDS	927				hypothetical protein
NGNBBJDM_00107	CDS	897				hypothetical protein
