locus_tag	ftype	length_bp	gene	EC_number	COG	product
EEBHNPNM_00001	CDS	1473	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EEBHNPNM_00002	CDS	1047				hypothetical protein
EEBHNPNM_00003	CDS	885				hypothetical protein
EEBHNPNM_00004	CDS	489				hypothetical protein
EEBHNPNM_00005	CDS	1233	trm1	2.1.1.216	COG1867	tRNA (guanine(26)-N(2))-dimethyltransferase
EEBHNPNM_00006	CDS	1005	metE	2.1.1.-	COG0620	Methionine synthase
EEBHNPNM_00007	CDS	909	queC	6.3.4.20		7-cyano-7-deazaguanine synthase
EEBHNPNM_00008	CDS	939	thrB	2.7.1.39	COG0083	Homoserine kinase
EEBHNPNM_00009	CDS	564				hypothetical protein
EEBHNPNM_00010	CDS	513		3.1.4.-	COG0622	Phosphodiesterase
EEBHNPNM_00011	CDS	672	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
EEBHNPNM_00012	CDS	732		3.1.3.18	COG0561	Phosphoglycolate phosphatase
EEBHNPNM_00013	CDS	384				hypothetical protein
EEBHNPNM_00014	CDS	1356				hypothetical protein
EEBHNPNM_00015	CDS	693				hypothetical protein
EEBHNPNM_00016	CDS	489				hypothetical protein
EEBHNPNM_00017	CDS	1089				hypothetical protein
EEBHNPNM_00018	CDS	510				hypothetical protein
EEBHNPNM_00019	CDS	807				hypothetical protein
EEBHNPNM_00020	CDS	1035				hypothetical protein
EEBHNPNM_00021	CDS	222				hypothetical protein
EEBHNPNM_00022	CDS	375				hypothetical protein
EEBHNPNM_00023	CDS	249				hypothetical protein
EEBHNPNM_00024	CDS	126				hypothetical protein
EEBHNPNM_00025	CDS	321				hypothetical protein
EEBHNPNM_00026	CDS	495				hypothetical protein
EEBHNPNM_00027	CDS	777	thi4	2.4.2.59	COG1635	Thiamine thiazole synthase
EEBHNPNM_00028	CDS	1365	thiDN		COG0351	Bifunctional thiamine biosynthesis protein ThiDN
EEBHNPNM_00029	CDS	726	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
EEBHNPNM_00030	CDS	315				hypothetical protein
EEBHNPNM_00031	CDS	903	ubiA-2	2.5.1.42	COG0382	Digeranylgeranylglyceryl phosphate synthase
EEBHNPNM_00032	CDS	723				hypothetical protein
EEBHNPNM_00033	CDS	558				hypothetical protein
EEBHNPNM_00034	CDS	1074		5.3.1.23	COG0182	Putative methylthioribose-1-phosphate isomerase
EEBHNPNM_00035	CDS	1359				hypothetical protein
EEBHNPNM_00036	CDS	1578				hypothetical protein
EEBHNPNM_00037	CDS	522				hypothetical protein
EEBHNPNM_00038	CDS	1656	top6B	5.6.2.2		Type 2 DNA topoisomerase 6 subunit B
EEBHNPNM_00039	CDS	1164	top6A	5.6.2.2		Type 2 DNA topoisomerase 6 subunit A
EEBHNPNM_00040	CDS	678	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
EEBHNPNM_00041	CDS	159				hypothetical protein
EEBHNPNM_00042	CDS	192				hypothetical protein
EEBHNPNM_00043	CDS	522				hypothetical protein
EEBHNPNM_00044	CDS	513				hypothetical protein
EEBHNPNM_00045	CDS	525				hypothetical protein
EEBHNPNM_00046	CDS	309				hypothetical protein
EEBHNPNM_00047	CDS	1224	proS	6.1.1.15	COG0442	Proline--tRNA ligase
EEBHNPNM_00048	CDS	201				hypothetical protein
EEBHNPNM_00049	CDS	1290				hypothetical protein
EEBHNPNM_00050	CDS	123				hypothetical protein
EEBHNPNM_00051	CDS	987	radA		COG0468	DNA repair and recombination protein RadA
EEBHNPNM_00052	CDS	348				hypothetical protein
