locus_tag	ftype	length_bp	gene	EC_number	COG	product
FBNJGHDD_00001	CDS	429	era		COG1159	GTPase Era
FBNJGHDD_00002	CDS	1302	der		COG1160	GTPase Der
FBNJGHDD_00003	CDS	426				hypothetical protein
FBNJGHDD_00004	CDS	2217				hypothetical protein
FBNJGHDD_00005	CDS	726		1.14.99.-		Cytochrome P450(MEG)
FBNJGHDD_00006	CDS	360				hypothetical protein
FBNJGHDD_00007	CDS	1248	cysNC		COG0529	Bifunctional enzyme CysN/CysC
FBNJGHDD_00008	CDS	945	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
FBNJGHDD_00009	CDS	240	cysH	1.8.4.8		Phosphoadenosine phosphosulfate reductase
FBNJGHDD_00010	CDS	564		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
FBNJGHDD_00011	CDS	627	lspA	3.4.23.36		Lipoprotein signal peptidase
FBNJGHDD_00012	CDS	384	dksA			RNA polymerase-binding transcription factor DksA
FBNJGHDD_00013	CDS	294				hypothetical protein
FBNJGHDD_00014	CDS	1752				hypothetical protein
FBNJGHDD_00015	CDS	468	glpD_1	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
FBNJGHDD_00016	CDS	870	glpD_2	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
FBNJGHDD_00017	CDS	990	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
FBNJGHDD_00018	CDS	918				hypothetical protein
FBNJGHDD_00019	CDS	846	rhaS_1			HTH-type transcriptional activator RhaS
FBNJGHDD_00020	CDS	591				hypothetical protein
FBNJGHDD_00021	CDS	600				hypothetical protein
FBNJGHDD_00022	CDS	357				hypothetical protein
FBNJGHDD_00023	CDS	582	nudK	3.6.1.-		GDP-mannose pyrophosphatase NudK
FBNJGHDD_00024	CDS	1326	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
FBNJGHDD_00025	CDS	201				hypothetical protein
FBNJGHDD_00026	CDS	939	oxyR			Hydrogen peroxide-inducible genes activator
FBNJGHDD_00027	CDS	417				hypothetical protein
FBNJGHDD_00028	CDS	483				hypothetical protein
FBNJGHDD_00029	CDS	2043	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
FBNJGHDD_00030	CDS	2163				hypothetical protein
FBNJGHDD_00031	CDS	630				hypothetical protein
FBNJGHDD_00032	CDS	1323				hypothetical protein
FBNJGHDD_00033	CDS	357				hypothetical protein
FBNJGHDD_00034	CDS	1008				hypothetical protein
FBNJGHDD_00035	CDS	1137				hypothetical protein
FBNJGHDD_00036	CDS	186				hypothetical protein
FBNJGHDD_00037	CDS	1455	yfeW_1	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
FBNJGHDD_00038	CDS	336				hypothetical protein
FBNJGHDD_00039	CDS	2574				hypothetical protein
FBNJGHDD_00040	CDS	570	sigL		COG1595	ECF RNA polymerase sigma factor SigL
FBNJGHDD_00041	CDS	708				hypothetical protein
FBNJGHDD_00042	CDS	561				hypothetical protein
FBNJGHDD_00043	CDS	2484				hypothetical protein
