locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOHMHCBG_00001	CDS	504				hypothetical protein
BOHMHCBG_00002	CDS	969				hypothetical protein
BOHMHCBG_00003	CDS	669	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
BOHMHCBG_00004	CDS	1179				hypothetical protein
BOHMHCBG_00005	CDS	234				hypothetical protein
BOHMHCBG_00006	CDS	696				hypothetical protein
BOHMHCBG_00007	CDS	711				hypothetical protein
BOHMHCBG_00008	CDS	309				hypothetical protein
BOHMHCBG_00009	CDS	903	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
BOHMHCBG_00010	CDS	999				hypothetical protein
BOHMHCBG_00011	CDS	1728	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
BOHMHCBG_00012	CDS	1068				hypothetical protein
BOHMHCBG_00013	CDS	840	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
BOHMHCBG_00014	CDS	846				hypothetical protein
BOHMHCBG_00015	CDS	498				hypothetical protein
BOHMHCBG_00016	CDS	684				hypothetical protein
BOHMHCBG_00017	CDS	1446				hypothetical protein
BOHMHCBG_00018	CDS	675	gph_1	3.1.3.18	COG0546	Phosphoglycolate phosphatase
BOHMHCBG_00019	CDS	1017	chmD	1.1.1.364		dTDP-4-oxo-6-deoxy-D-allose reductase
BOHMHCBG_00020	CDS	1038				hypothetical protein
BOHMHCBG_00021	CDS	1068	truD_1	5.4.99.27	COG0585	tRNA pseudouridine synthase D
BOHMHCBG_00022	CDS	750				hypothetical protein
BOHMHCBG_00023	CDS	342				hypothetical protein
BOHMHCBG_00024	CDS	813	ccp	1.11.1.5	COG1858	Cytochrome c551 peroxidase
BOHMHCBG_00025	CDS	2502				hypothetical protein
BOHMHCBG_00026	CDS	339				hypothetical protein
BOHMHCBG_00027	CDS	1875				hypothetical protein
BOHMHCBG_00028	CDS	564	lemA_1		COG1704	Protein LemA
BOHMHCBG_00029	CDS	267				hypothetical protein
BOHMHCBG_00030	CDS	1311	gltX1_1	6.1.1.17		Glutamate--tRNA ligase 1
BOHMHCBG_00031	CDS	741	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
BOHMHCBG_00032	CDS	816	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
BOHMHCBG_00033	CDS	921				hypothetical protein
BOHMHCBG_00034	CDS	642	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
BOHMHCBG_00035	CDS	696	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
BOHMHCBG_00036	CDS	375				hypothetical protein
BOHMHCBG_00037	CDS	1254				hypothetical protein
BOHMHCBG_00038	CDS	798	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
BOHMHCBG_00039	CDS	444	yqeY		COG1610	putative protein YqeY
BOHMHCBG_00040	CDS	264				hypothetical protein
BOHMHCBG_00041	CDS	645				hypothetical protein
BOHMHCBG_00042	CDS	225				hypothetical protein
