locus_tag	ftype	length_bp	gene	EC_number	COG	product
HNNMEDLB_00001	CDS	1065				hypothetical protein
HNNMEDLB_00002	CDS	102				hypothetical protein
HNNMEDLB_00003	tRNA	75				tRNA-Ala(tgc)
HNNMEDLB_00004	CDS	555	resA_1			Thiol-disulfide oxidoreductase ResA
HNNMEDLB_00005	tRNA	77				tRNA-Ile(gat)
HNNMEDLB_00006	CDS	900				hypothetical protein
HNNMEDLB_00007	CDS	387				hypothetical protein
HNNMEDLB_00008	tRNA	74				tRNA-Thr(ggt)
HNNMEDLB_00009	CDS	861				hypothetical protein
HNNMEDLB_00010	CDS	651				hypothetical protein
HNNMEDLB_00011	CDS	363				hypothetical protein
HNNMEDLB_00012	CDS	564				hypothetical protein
HNNMEDLB_00013	CDS	570				hypothetical protein
HNNMEDLB_00014	CDS	150				hypothetical protein
HNNMEDLB_00015	CDS	534				hypothetical protein
HNNMEDLB_00016	CDS	270				hypothetical protein
HNNMEDLB_00017	CDS	333				hypothetical protein
HNNMEDLB_00018	CDS	450			COG0184	30S ribosomal protein S15
HNNMEDLB_00019	CDS	1422				hypothetical protein
HNNMEDLB_00020	CDS	243				hypothetical protein
HNNMEDLB_00021	CDS	1266	serS	6.1.1.11	COG0172	Serine--tRNA ligase
HNNMEDLB_00022	CDS	612	rps3ae		COG1890	30S ribosomal protein S3Ae
HNNMEDLB_00023	CDS	429				hypothetical protein
HNNMEDLB_00024	CDS	1458				hypothetical protein
HNNMEDLB_00025	CDS	795				hypothetical protein
HNNMEDLB_00026	CDS	1563				hypothetical protein
HNNMEDLB_00027	CDS	1545				hypothetical protein
HNNMEDLB_00028	CDS	456				hypothetical protein
HNNMEDLB_00029	CDS	564	tbp_1			TATA-box-binding protein
HNNMEDLB_00030	CDS	222				hypothetical protein
HNNMEDLB_00031	CDS	132				hypothetical protein
HNNMEDLB_00032	CDS	699				hypothetical protein
HNNMEDLB_00033	CDS	177				hypothetical protein
HNNMEDLB_00034	CDS	210				hypothetical protein
HNNMEDLB_00035	CDS	963	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
HNNMEDLB_00036	CDS	1581				hypothetical protein
HNNMEDLB_00037	CDS	2406				hypothetical protein
HNNMEDLB_00038	CDS	1029	taw1	4.1.3.44	COG0731	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase
HNNMEDLB_00039	CDS	336		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
HNNMEDLB_00040	CDS	621		3.6.-.-	COG3642	KEOPS complex subunit Bud32
HNNMEDLB_00041	CDS	327				hypothetical protein
HNNMEDLB_00042	CDS	984			COG0533	putative bifunctional tRNA threonylcarbamoyladenosine biosynthesis protein
HNNMEDLB_00043	CDS	1188	OLA1			Obg-like ATPase 1
HNNMEDLB_00044	CDS	543		2.7.4.3	COG1936	Putative adenylate kinase
HNNMEDLB_00045	CDS	1512	tgtA_1	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
HNNMEDLB_00046	CDS	303	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
HNNMEDLB_00047	CDS	213				hypothetical protein
HNNMEDLB_00048	CDS	1266	rnj_1	3.1.-.-		Ribonuclease J
HNNMEDLB_00049	CDS	843				hypothetical protein
HNNMEDLB_00050	tRNA	76				tRNA-Arg(tct)
HNNMEDLB_00051	CDS	351				hypothetical protein
HNNMEDLB_00052	CDS	450				hypothetical protein
HNNMEDLB_00053	CDS	1497	petB			Cytochrome b6
HNNMEDLB_00054	CDS	606				hypothetical protein
HNNMEDLB_00055	CDS	3864				hypothetical protein
HNNMEDLB_00056	CDS	957				hypothetical protein
HNNMEDLB_00057	CDS	5199				hypothetical protein
