locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGCDMEDD_00001	CDS	918				hypothetical protein
HGCDMEDD_00002	CDS	1230				hypothetical protein
HGCDMEDD_00003	CDS	1014	apsD_1	1.1.1.-		D-apiose dehydrogenase
HGCDMEDD_00004	CDS	1071				hypothetical protein
HGCDMEDD_00005	CDS	531	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HGCDMEDD_00006	tRNA	94				tRNA-Trp(cca)
HGCDMEDD_00007	CDS	4314				hypothetical protein
HGCDMEDD_00008	CDS	975	zntB		COG0598	Zinc transport protein ZntB
HGCDMEDD_00009	CDS	225				hypothetical protein
HGCDMEDD_00010	CDS	627	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HGCDMEDD_00011	CDS	837				hypothetical protein
HGCDMEDD_00012	CDS	180				hypothetical protein
HGCDMEDD_00013	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
HGCDMEDD_00014	CDS	999				hypothetical protein
HGCDMEDD_00015	CDS	1572				hypothetical protein
HGCDMEDD_00016	CDS	558	efp			Elongation factor P
HGCDMEDD_00017	CDS	1326			COG1055	putative transporter
HGCDMEDD_00018	CDS	810	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
HGCDMEDD_00019	CDS	420				hypothetical protein
HGCDMEDD_00020	CDS	453				hypothetical protein
HGCDMEDD_00021	CDS	1713				hypothetical protein
HGCDMEDD_00022	CDS	561				hypothetical protein
HGCDMEDD_00023	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
HGCDMEDD_00024	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
HGCDMEDD_00025	CDS	2793	dinG_1	3.1.-.-		3'-5' exonuclease DinG
HGCDMEDD_00026	CDS	1191	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HGCDMEDD_00027	tRNA	90				tRNA-Leu(tag)
HGCDMEDD_00028	tRNA	75				tRNA-Gly(gcc)
HGCDMEDD_00029	CDS	333				hypothetical protein
HGCDMEDD_00030	CDS	360	spkB	2.7.11.1		Serine/threonine-protein kinase B
HGCDMEDD_00031	CDS	1299				hypothetical protein
HGCDMEDD_00032	CDS	345				hypothetical protein
HGCDMEDD_00033	CDS	765	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
HGCDMEDD_00034	CDS	270				hypothetical protein
HGCDMEDD_00035	CDS	153				hypothetical protein
HGCDMEDD_00036	CDS	1236				hypothetical protein
HGCDMEDD_00037	CDS	1710				hypothetical protein
HGCDMEDD_00038	CDS	942	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
HGCDMEDD_00039	CDS	1047	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
HGCDMEDD_00040	CDS	1320				hypothetical protein
HGCDMEDD_00041	CDS	972	arnA_1		COG0223	Bifunctional polymyxin resistance protein ArnA
HGCDMEDD_00042	CDS	840				hypothetical protein
HGCDMEDD_00043	CDS	1206				hypothetical protein
HGCDMEDD_00044	CDS	1125				hypothetical protein
HGCDMEDD_00045	CDS	1179	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HGCDMEDD_00046	CDS	261				hypothetical protein
HGCDMEDD_00047	CDS	1278				hypothetical protein
HGCDMEDD_00048	CDS	1155	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HGCDMEDD_00049	CDS	1011				hypothetical protein
HGCDMEDD_00050	CDS	657	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HGCDMEDD_00051	CDS	1509				hypothetical protein
HGCDMEDD_00052	CDS	1341				hypothetical protein
HGCDMEDD_00053	CDS	3258	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
HGCDMEDD_00054	CDS	1995				hypothetical protein
HGCDMEDD_00055	CDS	537				hypothetical protein
HGCDMEDD_00056	CDS	1959				hypothetical protein
HGCDMEDD_00057	CDS	1089	ankX_1	2.7.1.-	COG0666	Phosphocholine transferase AnkX
HGCDMEDD_00058	CDS	819				hypothetical protein
HGCDMEDD_00059	CDS	234				hypothetical protein
HGCDMEDD_00060	CDS	390				hypothetical protein
HGCDMEDD_00061	CDS	462				hypothetical protein
HGCDMEDD_00062	CDS	645				hypothetical protein
HGCDMEDD_00063	CDS	567				hypothetical protein
HGCDMEDD_00064	CDS	720				hypothetical protein
HGCDMEDD_00065	CDS	204				hypothetical protein
HGCDMEDD_00066	CDS	315				hypothetical protein
HGCDMEDD_00067	CDS	450				hypothetical protein
HGCDMEDD_00068	CDS	546	algU_1		COG1595	RNA polymerase sigma-H factor
HGCDMEDD_00069	CDS	2997				hypothetical protein
HGCDMEDD_00070	CDS	1854				hypothetical protein
HGCDMEDD_00071	CDS	1014	kanK	1.1.1.355		2'-dehydrokanamycin reductase
HGCDMEDD_00072	CDS	1533	comM		COG0606	Competence protein ComM
HGCDMEDD_00073	CDS	1311				hypothetical protein
HGCDMEDD_00074	CDS	414	tolR_1			Tol-Pal system protein TolR
HGCDMEDD_00075	CDS	906	tolQ_1			Tol-Pal system protein TolQ
HGCDMEDD_00076	CDS	354				hypothetical protein
HGCDMEDD_00077	CDS	1230				hypothetical protein
HGCDMEDD_00078	CDS	777				hypothetical protein
HGCDMEDD_00079	CDS	1548	epsE_1		COG2804	Type II secretion system protein E
HGCDMEDD_00080	CDS	1728	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
HGCDMEDD_00081	CDS	1608				hypothetical protein
HGCDMEDD_00082	CDS	759				hypothetical protein
HGCDMEDD_00083	CDS	885	rnfB	7.2.1.2	COG2878	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
HGCDMEDD_00084	CDS	171				Ferredoxin
HGCDMEDD_00085	CDS	453				hypothetical protein
HGCDMEDD_00086	CDS	675				hypothetical protein
HGCDMEDD_00087	CDS	231				hypothetical protein
HGCDMEDD_00088	CDS	1947				hypothetical protein
HGCDMEDD_00089	CDS	1248	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
HGCDMEDD_00090	CDS	1269	macB_1	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
HGCDMEDD_00091	CDS	741	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
HGCDMEDD_00092	CDS	1719				hypothetical protein
HGCDMEDD_00093	CDS	1428	sctC_1			Type 3 secretion system secretin
HGCDMEDD_00094	CDS	666				hypothetical protein
HGCDMEDD_00095	CDS	495				hypothetical protein
HGCDMEDD_00096	CDS	1305	ce_1	5.1.3.11		Cellobiose 2-epimerase
HGCDMEDD_00097	CDS	1248				hypothetical protein
HGCDMEDD_00098	CDS	1017	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
HGCDMEDD_00099	CDS	561	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
HGCDMEDD_00100	CDS	336				hypothetical protein
HGCDMEDD_00101	CDS	285				hypothetical protein
HGCDMEDD_00102	CDS	987			COG1702	PhoH-like protein
HGCDMEDD_00103	CDS	846				hypothetical protein
HGCDMEDD_00104	CDS	768	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
HGCDMEDD_00105	CDS	1290	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
HGCDMEDD_00106	CDS	2445				hypothetical protein
HGCDMEDD_00107	CDS	336				hypothetical protein
