locus_tag	ftype	length_bp	gene	EC_number	COG	product
OEHAFILD_00001	CDS	1119	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
OEHAFILD_00002	CDS	456	cymR			HTH-type transcriptional regulator CymR
OEHAFILD_00003	CDS	1266	cysG		COG0007	Siroheme synthase
OEHAFILD_00004	CDS	1062	yccM		COG0348	Putative electron transport protein YccM
OEHAFILD_00005	CDS	1260				hypothetical protein
OEHAFILD_00006	CDS	1263	mntH		COG1914	Divalent metal cation transporter MntH
OEHAFILD_00007	CDS	189				hypothetical protein
OEHAFILD_00008	CDS	1209	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
OEHAFILD_00009	CDS	1125	iscS_1	2.8.1.7	COG1104	Cysteine desulfurase IscS
OEHAFILD_00010	CDS	222				hypothetical protein
OEHAFILD_00011	CDS	777	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
OEHAFILD_00012	CDS	801	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
OEHAFILD_00013	CDS	1566	cysN	2.7.7.4		Sulfate adenylyltransferase subunit 1
OEHAFILD_00014	CDS	1701	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
OEHAFILD_00015	CDS	537				hypothetical protein
OEHAFILD_00016	CDS	945		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
OEHAFILD_00017	CDS	426				hypothetical protein
OEHAFILD_00018	CDS	579				hypothetical protein
OEHAFILD_00019	CDS	207				hypothetical protein
OEHAFILD_00020	CDS	207				hypothetical protein
OEHAFILD_00021	CDS	342				hypothetical protein
OEHAFILD_00022	CDS	903	dgcM	2.7.7.65	COG2199	Diguanylate cyclase DgcM
OEHAFILD_00023	CDS	1116	acr3		COG0798	Arsenical-resistance protein Acr3
OEHAFILD_00024	CDS	405				hypothetical protein
OEHAFILD_00025	CDS	984	srpG	2.5.1.47	COG0031	Cysteine synthase
OEHAFILD_00026	CDS	723	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
OEHAFILD_00027	CDS	309	esiB_1			Secretory immunoglobulin A-binding protein EsiB
OEHAFILD_00028	CDS	951	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
OEHAFILD_00029	CDS	960	amgK	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
OEHAFILD_00030	CDS	564				hypothetical protein
OEHAFILD_00031	CDS	1152				hypothetical protein
OEHAFILD_00032	tRNA	93				tRNA-Ser(cga)
OEHAFILD_00033	CDS	1443	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
OEHAFILD_00034	CDS	438	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
OEHAFILD_00035	CDS	672				hypothetical protein
OEHAFILD_00036	CDS	510				hypothetical protein
OEHAFILD_00037	CDS	576	algU_1		COG1595	RNA polymerase sigma-H factor
OEHAFILD_00038	CDS	144				hypothetical protein
OEHAFILD_00039	CDS	267				hypothetical protein
OEHAFILD_00040	CDS	651				hypothetical protein
OEHAFILD_00041	CDS	1413	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OEHAFILD_00042	CDS	1755	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
OEHAFILD_00043	tRNA	74				tRNA-Gln(ctg)
OEHAFILD_00044	tRNA	76				tRNA-Glu(ctc)
OEHAFILD_00045	CDS	933	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
OEHAFILD_00046	CDS	1200	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
OEHAFILD_00047	CDS	678	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
OEHAFILD_00048	CDS	642				hypothetical protein
OEHAFILD_00049	tRNA	77				tRNA-Pro(cgg)
OEHAFILD_00050	CDS	1086				hypothetical protein
OEHAFILD_00051	CDS	186				hypothetical protein
OEHAFILD_00052	CDS	654				hypothetical protein
OEHAFILD_00053	CDS	480	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
OEHAFILD_00054	CDS	603				hypothetical protein
OEHAFILD_00055	CDS	189	rpmB		COG0227	50S ribosomal protein L28
OEHAFILD_00056	CDS	303	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OEHAFILD_00057	CDS	2145	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OEHAFILD_00058	CDS	195	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
OEHAFILD_00059	CDS	639	gmk	2.7.4.8	COG0194	Guanylate kinase
OEHAFILD_00060	CDS	456				hypothetical protein
OEHAFILD_00061	CDS	621				hypothetical protein
