locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLBMPJGC_00001	CDS	336				hypothetical protein
OLBMPJGC_00002	CDS	558	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
OLBMPJGC_00003	CDS	579	sprT			Protein SprT
OLBMPJGC_00004	CDS	597				hypothetical protein
OLBMPJGC_00005	CDS	771				hypothetical protein
OLBMPJGC_00006	CDS	387				hypothetical protein
OLBMPJGC_00007	CDS	324				hypothetical protein
OLBMPJGC_00008	CDS	1050				hypothetical protein
OLBMPJGC_00009	CDS	1332				hypothetical protein
OLBMPJGC_00010	CDS	657				hypothetical protein
OLBMPJGC_00011	CDS	363				hypothetical protein
OLBMPJGC_00012	CDS	1215	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
OLBMPJGC_00013	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
OLBMPJGC_00014	CDS	861	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
OLBMPJGC_00015	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
OLBMPJGC_00016	CDS	516				hypothetical protein
OLBMPJGC_00017	CDS	495	cvpA		COG1286	Colicin V production protein
OLBMPJGC_00018	CDS	1521	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
OLBMPJGC_00019	CDS	1182	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
OLBMPJGC_00020	CDS	585				hypothetical protein
OLBMPJGC_00021	CDS	411				hypothetical protein
OLBMPJGC_00022	CDS	2277	btuB			Vitamin B12 transporter BtuB
OLBMPJGC_00023	CDS	465	tolQ_1			Tol-Pal system protein TolQ
OLBMPJGC_00024	CDS	384	tolR_1			Tol-Pal system protein TolR
OLBMPJGC_00025	CDS	843	atm1		COG5265	ATM1-type heavy metal exporter
OLBMPJGC_00026	CDS	1149	cca	2.7.7.72		Multifunctional CCA protein
OLBMPJGC_00027	CDS	1626	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
OLBMPJGC_00028	CDS	642	narL		COG2197	Nitrate/nitrite response regulator protein NarL
OLBMPJGC_00029	CDS	519	lptD_1		COG1452	LPS-assembly protein LptD
OLBMPJGC_00030	CDS	1323	surA_1	5.2.1.8	COG0760	Chaperone SurA
OLBMPJGC_00031	CDS	984	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
OLBMPJGC_00032	CDS	585		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
OLBMPJGC_00033	CDS	927				hypothetical protein
OLBMPJGC_00034	CDS	309				hypothetical protein
OLBMPJGC_00035	CDS	432	yqaA		COG1238	Inner membrane protein YqaA
OLBMPJGC_00036	CDS	666				hypothetical protein
OLBMPJGC_00037	CDS	990				hypothetical protein
OLBMPJGC_00038	CDS	672				hypothetical protein
OLBMPJGC_00039	CDS	852				hypothetical protein
OLBMPJGC_00040	CDS	1515	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
OLBMPJGC_00041	CDS	258				hypothetical protein
OLBMPJGC_00042	CDS	1536				hypothetical protein
OLBMPJGC_00043	CDS	972	uspE_1		COG0589	Universal stress protein E
OLBMPJGC_00044	CDS	1653	kefB			Glutathione-regulated potassium-efflux system protein KefB
OLBMPJGC_00045	CDS	393				hypothetical protein
OLBMPJGC_00046	CDS	1587		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
OLBMPJGC_00047	CDS	264				hypothetical protein
OLBMPJGC_00048	CDS	459	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
OLBMPJGC_00049	CDS	789				hypothetical protein
OLBMPJGC_00050	CDS	2250				hypothetical protein
OLBMPJGC_00051	CDS	537				hypothetical protein
OLBMPJGC_00052	CDS	594				hypothetical protein
OLBMPJGC_00053	CDS	588	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
OLBMPJGC_00054	CDS	348				hypothetical protein
OLBMPJGC_00055	CDS	1947	lpoA			Penicillin-binding protein activator LpoA
OLBMPJGC_00056	CDS	855	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
OLBMPJGC_00057	CDS	804	nirQ_1		COG0714	Denitrification regulatory protein NirQ
OLBMPJGC_00058	CDS	504	xcpT		COG2165	Type II secretion system protein G
OLBMPJGC_00059	CDS	864				hypothetical protein
OLBMPJGC_00060	CDS	2274				hypothetical protein
OLBMPJGC_00061	CDS	2118				hypothetical protein
OLBMPJGC_00062	CDS	684				hypothetical protein
OLBMPJGC_00063	CDS	636				hypothetical protein
OLBMPJGC_00064	CDS	534				hypothetical protein
OLBMPJGC_00065	CDS	387				hypothetical protein
OLBMPJGC_00066	CDS	1560				hypothetical protein
OLBMPJGC_00067	CDS	381				hypothetical protein
OLBMPJGC_00068	CDS	930				hypothetical protein
OLBMPJGC_00069	CDS	96				hypothetical protein
OLBMPJGC_00070	CDS	549	yciB		COG2917	Intracellular septation protein
OLBMPJGC_00071	CDS	303	yciI		COG2350	Protein YciI
OLBMPJGC_00072	CDS	816		5.2.1.8	COG0760	putative parvulin-type peptidyl-prolyl cis-trans isomerase
OLBMPJGC_00073	CDS	1275	cdgJ	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
OLBMPJGC_00074	CDS	963				hypothetical protein
OLBMPJGC_00075	CDS	288				hypothetical protein
OLBMPJGC_00076	CDS	174	rpoS			RNA polymerase sigma factor RpoS
OLBMPJGC_00077	CDS	969				hypothetical protein
OLBMPJGC_00078	CDS	261				hypothetical protein
OLBMPJGC_00079	CDS	1773	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
OLBMPJGC_00080	CDS	2697	pat	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
OLBMPJGC_00081	CDS	336				hypothetical protein
OLBMPJGC_00082	CDS	3120				hypothetical protein
OLBMPJGC_00083	CDS	447				hypothetical protein
OLBMPJGC_00084	CDS	1845	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
OLBMPJGC_00085	CDS	1380	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
OLBMPJGC_00086	CDS	411				Protein archease
OLBMPJGC_00087	CDS	1431	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
OLBMPJGC_00088	CDS	981				hypothetical protein
OLBMPJGC_00089	CDS	2472	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
OLBMPJGC_00090	CDS	1338	pcaF	2.3.1.174		Beta-ketoadipyl-CoA thiolase
OLBMPJGC_00091	CDS	2025	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
OLBMPJGC_00092	CDS	627				hypothetical protein
OLBMPJGC_00093	CDS	234				hypothetical protein
OLBMPJGC_00094	CDS	315	zapA		COG3027	Cell division protein ZapA
OLBMPJGC_00095	CDS	588	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
OLBMPJGC_00096	CDS	354				hypothetical protein
OLBMPJGC_00097	CDS	1521	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
OLBMPJGC_00098	CDS	213	hupR1		COG2204	Hydrogenase transcriptional regulatory protein hupR1
OLBMPJGC_00099	CDS	1371	fixL_1	2.7.13.3		Sensor protein FixL
OLBMPJGC_00100	CDS	1014		1.12.99.6	COG1740	Periplasmic [NiFeSe] hydrogenase small subunit
OLBMPJGC_00101	CDS	1467	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
OLBMPJGC_00102	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
OLBMPJGC_00103	CDS	1191				hypothetical protein
OLBMPJGC_00104	CDS	2364	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
OLBMPJGC_00105	CDS	204				hypothetical protein
OLBMPJGC_00106	CDS	762				hypothetical protein
