locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJGEKGGB_00001	CDS	2076	ptsG	2.7.1.199	COG1263	PTS system glucose-specific EIICBA component
DJGEKGGB_00002	CDS	843	glcT		COG3711	PtsGHI operon antiterminator
DJGEKGGB_00003	CDS	1335	pbuG_1		COG2252	Guanine/hypoxanthine permease PbuG
DJGEKGGB_00004	CDS	1554	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
DJGEKGGB_00005	CDS	2211				hypothetical protein
DJGEKGGB_00006	CDS	1218				hypothetical protein
DJGEKGGB_00007	CDS	957				hypothetical protein
DJGEKGGB_00008	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
DJGEKGGB_00009	CDS	1470	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
DJGEKGGB_00010	CDS	894				hypothetical protein
DJGEKGGB_00011	CDS	1194	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
DJGEKGGB_00012	CDS	153				hypothetical protein
DJGEKGGB_00013	CDS	1635	groL		COG0459	60 kDa chaperonin
DJGEKGGB_00014	CDS	288	groS		COG0234	10 kDa chaperonin
DJGEKGGB_00015	CDS	744				hypothetical protein
DJGEKGGB_00016	CDS	207				hypothetical protein
DJGEKGGB_00017	CDS	783	tatC2		COG0805	Sec-independent protein translocase protein TatCy
DJGEKGGB_00018	CDS	171	tatAy			Sec-independent protein translocase protein TatAy
DJGEKGGB_00019	CDS	678	rex		COG2344	Redox-sensing transcriptional repressor Rex
DJGEKGGB_00020	CDS	1947	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
DJGEKGGB_00021	CDS	1017	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
DJGEKGGB_00022	CDS	438	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
DJGEKGGB_00023	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
DJGEKGGB_00024	CDS	456	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
DJGEKGGB_00025	CDS	261	ricR_1		COG1937	Copper-sensing transcriptional repressor RicR
DJGEKGGB_00026	CDS	915	lrp			Leucine-rich protein
DJGEKGGB_00027	CDS	1098	msmX	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
DJGEKGGB_00028	CDS	219	sasP-C_1			Small, acid-soluble spore protein C
DJGEKGGB_00029	CDS	147				hypothetical protein
DJGEKGGB_00030	CDS	1386	fumC	4.2.1.2		Fumarate hydratase class II
DJGEKGGB_00031	CDS	735	tcyC_1	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyC
DJGEKGGB_00032	CDS	657	tcyB		COG0765	L-cystine transport system permease protein TcyB
DJGEKGGB_00033	CDS	825	tcyA		COG0834	L-cystine-binding protein TcyA
DJGEKGGB_00034	CDS	612				hypothetical protein
DJGEKGGB_00035	CDS	132				hypothetical protein
DJGEKGGB_00036	CDS	387				hypothetical protein
DJGEKGGB_00037	CDS	495				hypothetical protein
DJGEKGGB_00038	CDS	378				hypothetical protein
DJGEKGGB_00039	CDS	2019	yheH_1	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
DJGEKGGB_00040	CDS	1758	yheI_1	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
DJGEKGGB_00041	CDS	315				hypothetical protein
DJGEKGGB_00042	CDS	213	yxlD			Negative regulatory protein YxlD
DJGEKGGB_00043	CDS	321				hypothetical protein
DJGEKGGB_00044	CDS	525	sigY		COG1595	RNA polymerase sigma factor SigY
DJGEKGGB_00045	CDS	1272				hypothetical protein
DJGEKGGB_00046	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
DJGEKGGB_00047	CDS	1503				hypothetical protein
DJGEKGGB_00048	CDS	2058	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
DJGEKGGB_00049	CDS	525	nhaX_1		COG0589	Stress response protein NhaX
DJGEKGGB_00050	CDS	453				hypothetical protein
DJGEKGGB_00051	CDS	1407	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
DJGEKGGB_00052	CDS	1245	gltP		COG1301	Proton/glutamate-aspartate symporter
DJGEKGGB_00053	CDS	429	arsC_1	1.20.4.4	COG0394	Arsenate reductase
DJGEKGGB_00054	CDS	1029	splB	4.1.99.14	COG1533	Spore photoproduct lyase
DJGEKGGB_00055	CDS	282				hypothetical protein
DJGEKGGB_00056	CDS	783	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
DJGEKGGB_00057	CDS	738	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
DJGEKGGB_00058	CDS	726	ribX			Riboflavin transport system permease protein RibX
DJGEKGGB_00059	CDS	294				hypothetical protein
DJGEKGGB_00060	CDS	984	thiY		COG0715	Formylaminopyrimidine-binding protein
DJGEKGGB_00061	CDS	906	srkA_1	2.7.11.1		Stress response kinase A
DJGEKGGB_00062	CDS	903	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
DJGEKGGB_00063	CDS	186				hypothetical protein
DJGEKGGB_00064	CDS	894	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
DJGEKGGB_00065	CDS	372	cadC			Cadmium resistance transcriptional regulatory protein CadC
DJGEKGGB_00066	CDS	330				hypothetical protein
DJGEKGGB_00067	CDS	1296				hypothetical protein
DJGEKGGB_00068	CDS	1419				hypothetical protein
DJGEKGGB_00069	CDS	699			COG1136	putative ABC transporter ATP-binding protein
DJGEKGGB_00070	CDS	186				hypothetical protein
DJGEKGGB_00071	CDS	1287				hypothetical protein
DJGEKGGB_00072	CDS	777	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
DJGEKGGB_00073	CDS	1605	sdcS			Sodium-dependent dicarboxylate transporter SdcS
DJGEKGGB_00074	CDS	630				hypothetical protein
DJGEKGGB_00075	CDS	345				hypothetical protein
DJGEKGGB_00076	CDS	1413				hypothetical protein
DJGEKGGB_00077	CDS	1191				hypothetical protein
DJGEKGGB_00078	CDS	303				hypothetical protein
DJGEKGGB_00079	CDS	255				hypothetical protein
DJGEKGGB_00080	CDS	540	azr	1.7.-.-	COG0431	FMN-dependent NADPH-azoreductase
DJGEKGGB_00081	CDS	636	liaR_1		COG2197	Transcriptional regulatory protein LiaR
DJGEKGGB_00082	CDS	1122				hypothetical protein
DJGEKGGB_00083	CDS	1752	pgcA	5.4.2.2		Phosphoglucomutase
DJGEKGGB_00084	CDS	1542				hypothetical protein
DJGEKGGB_00085	CDS	1674	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase
DJGEKGGB_00086	CDS	426	bdbC			disulfide formation protein
DJGEKGGB_00087	CDS	474				hypothetical protein
DJGEKGGB_00088	CDS	396				hypothetical protein
DJGEKGGB_00089	CDS	885				hypothetical protein
DJGEKGGB_00090	CDS	615		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
DJGEKGGB_00091	CDS	408	mhqP	1.-.-.-	COG2259	Putative oxidoreductase MhqP
DJGEKGGB_00092	CDS	831	ytbE_1	1.-.-.-	COG0656	putative oxidoreductase YtbE
DJGEKGGB_00093	CDS	2268	helD_1	3.6.4.12	COG3973	DNA helicase IV
DJGEKGGB_00094	CDS	1269	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
DJGEKGGB_00095	CDS	939				hypothetical protein
DJGEKGGB_00096	CDS	462	mscL_1		COG1970	Large-conductance mechanosensitive channel
