locus_tag	ftype	length_bp	gene	EC_number	COG	product
ABHHHMIN_00001	CDS	2772	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
ABHHHMIN_00002	CDS	747	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
ABHHHMIN_00003	CDS	195	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
ABHHHMIN_00004	CDS	381				hypothetical protein
ABHHHMIN_00005	CDS	1236	nanM_1	5.1.3.24		N-acetylneuraminate epimerase
ABHHHMIN_00006	CDS	1128	nanM_2	5.1.3.24		N-acetylneuraminate epimerase
ABHHHMIN_00007	CDS	1272				hypothetical protein
ABHHHMIN_00008	CDS	180				hypothetical protein
ABHHHMIN_00009	CDS	435				hypothetical protein
ABHHHMIN_00010	CDS	903	hchA	3.1.2.-	COG0693	Protein/nucleic acid deglycase 1
ABHHHMIN_00011	CDS	1605				hypothetical protein
ABHHHMIN_00012	CDS	387				hypothetical protein
ABHHHMIN_00013	CDS	213	mgtE		COG2239	Magnesium transporter MgtE
ABHHHMIN_00014	CDS	3450	pycA	6.4.1.1		Pyruvate carboxylase
ABHHHMIN_00015	CDS	1371	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
ABHHHMIN_00016	CDS	762	yeeZ		COG0451	Protein YeeZ
ABHHHMIN_00017	CDS	393				hypothetical protein
ABHHHMIN_00018	CDS	1854	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
ABHHHMIN_00019	CDS	1896	htpG		COG0326	Chaperone protein HtpG
ABHHHMIN_00020	CDS	432				hypothetical protein
ABHHHMIN_00021	CDS	1644	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
ABHHHMIN_00022	CDS	303				hypothetical protein
ABHHHMIN_00023	CDS	564	rpoE_1			ECF RNA polymerase sigma-E factor
ABHHHMIN_00024	CDS	366				hypothetical protein
ABHHHMIN_00025	CDS	1203				hypothetical protein
ABHHHMIN_00026	CDS	645				hypothetical protein
ABHHHMIN_00027	CDS	534				hypothetical protein
ABHHHMIN_00028	CDS	438				hypothetical protein
ABHHHMIN_00029	CDS	1767	sppA	3.4.21.-	COG0616	Protease 4
ABHHHMIN_00030	CDS	738	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ABHHHMIN_00031	CDS	699				hypothetical protein
ABHHHMIN_00032	CDS	1029				hypothetical protein
ABHHHMIN_00033	CDS	888				hypothetical protein
ABHHHMIN_00034	CDS	660				hypothetical protein
ABHHHMIN_00035	CDS	411				hypothetical protein
ABHHHMIN_00036	CDS	273				hypothetical protein
ABHHHMIN_00037	CDS	618				hypothetical protein
ABHHHMIN_00038	CDS	336				hypothetical protein
ABHHHMIN_00039	CDS	1671	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
ABHHHMIN_00040	CDS	1527				hypothetical protein
ABHHHMIN_00041	CDS	951				hypothetical protein
ABHHHMIN_00042	CDS	1146	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
ABHHHMIN_00043	CDS	498				hypothetical protein
ABHHHMIN_00044	CDS	762				hypothetical protein
ABHHHMIN_00045	CDS	582				hypothetical protein
ABHHHMIN_00046	CDS	2394				hypothetical protein
ABHHHMIN_00047	CDS	804				hypothetical protein
ABHHHMIN_00048	CDS	2652				hypothetical protein
ABHHHMIN_00049	CDS	969		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
ABHHHMIN_00050	CDS	1167				hypothetical protein
ABHHHMIN_00051	CDS	867				hypothetical protein
ABHHHMIN_00052	CDS	933				hypothetical protein
ABHHHMIN_00053	CDS	1647				hypothetical protein
ABHHHMIN_00054	CDS	516	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
ABHHHMIN_00055	CDS	1548				hypothetical protein
ABHHHMIN_00056	CDS	756				hypothetical protein
ABHHHMIN_00057	CDS	672	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
ABHHHMIN_00058	CDS	573				hypothetical protein
ABHHHMIN_00059	CDS	678	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
ABHHHMIN_00060	CDS	828	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
ABHHHMIN_00061	CDS	492				hypothetical protein
ABHHHMIN_00062	CDS	168				hypothetical protein
ABHHHMIN_00063	CDS	177				hypothetical protein
ABHHHMIN_00064	CDS	150				hypothetical protein
ABHHHMIN_00065	CDS	2505				hypothetical protein
ABHHHMIN_00066	CDS	1053				hypothetical protein
ABHHHMIN_00067	CDS	747	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
ABHHHMIN_00068	CDS	939	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
ABHHHMIN_00069	CDS	672	aas	6.2.1.20		Bifunctional protein Aas
ABHHHMIN_00070	CDS	960				hypothetical protein
ABHHHMIN_00071	CDS	1359	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
ABHHHMIN_00072	CDS	720	btuF			Vitamin B12-binding protein
ABHHHMIN_00073	CDS	1242				hypothetical protein
ABHHHMIN_00074	CDS	693				hypothetical protein
ABHHHMIN_00075	tRNA	75				tRNA-His(gtg)
ABHHHMIN_00076	CDS	2160	mutS2	3.1.-.-		Endonuclease MutS2
ABHHHMIN_00077	CDS	954				hypothetical protein
ABHHHMIN_00078	CDS	483				hypothetical protein
ABHHHMIN_00079	CDS	699				hypothetical protein
ABHHHMIN_00080	CDS	576				hypothetical protein
ABHHHMIN_00081	CDS	801				hypothetical protein
ABHHHMIN_00082	CDS	1047	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
ABHHHMIN_00083	CDS	861	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
ABHHHMIN_00084	CDS	591				hypothetical protein
ABHHHMIN_00085	CDS	333				hypothetical protein
ABHHHMIN_00086	CDS	960				hypothetical protein
ABHHHMIN_00087	CDS	852				hypothetical protein
