locus_tag	ftype	length_bp	gene	EC_number	COG	product
OKCLJGBK_00001	CDS	342	yciH		COG0023	putative protein YciH
OKCLJGBK_00002	CDS	549	pyrR_1		COG2065	Bifunctional protein PyrR
OKCLJGBK_00003	CDS	933	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
OKCLJGBK_00004	CDS	336			COG1366	Putative anti-sigma factor antagonist
OKCLJGBK_00005	CDS	912	rnz	3.1.26.11	COG1234	Ribonuclease Z
OKCLJGBK_00006	CDS	1875	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
OKCLJGBK_00007	CDS	2706	gyrA_1	5.6.2.2		DNA gyrase subunit A
OKCLJGBK_00008	CDS	555				hypothetical protein
OKCLJGBK_00009	CDS	1284	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
OKCLJGBK_00010	CDS	1422				hypothetical protein
OKCLJGBK_00011	CDS	1395	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OKCLJGBK_00012	CDS	1062	aroC	4.2.3.5		Chorismate synthase
OKCLJGBK_00013	CDS	579				hypothetical protein
OKCLJGBK_00014	CDS	5202				hypothetical protein
OKCLJGBK_00015	CDS	486				hypothetical protein
OKCLJGBK_00016	CDS	1491	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
OKCLJGBK_00017	CDS	879	folD		COG0190	Bifunctional protein FolD protein
OKCLJGBK_00018	CDS	591				hypothetical protein
OKCLJGBK_00019	CDS	915				hypothetical protein
OKCLJGBK_00020	CDS	600	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
OKCLJGBK_00021	CDS	1164	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
OKCLJGBK_00022	CDS	417	yhfA		COG1765	Protein YhfA
OKCLJGBK_00023	CDS	414				hypothetical protein
OKCLJGBK_00024	CDS	495				hypothetical protein
OKCLJGBK_00025	CDS	1245	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OKCLJGBK_00026	CDS	1083	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
OKCLJGBK_00027	CDS	402				hypothetical protein
OKCLJGBK_00028	CDS	2946				hypothetical protein
OKCLJGBK_00029	CDS	1587	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
OKCLJGBK_00030	CDS	1029				hypothetical protein
OKCLJGBK_00031	CDS	1212	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
OKCLJGBK_00032	CDS	1134	oatA_1	2.3.1.-		O-acetyltransferase OatA
OKCLJGBK_00033	CDS	3471				hypothetical protein
OKCLJGBK_00034	CDS	1713				hypothetical protein
OKCLJGBK_00035	CDS	675	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
OKCLJGBK_00036	CDS	549	tsaC	2.7.7.87		Threonylcarbamoyl-AMP synthase
OKCLJGBK_00037	CDS	924	todF	3.7.1.25		2-hydroxy-6-oxo-2,4-heptadienoate hydrolase
OKCLJGBK_00038	CDS	1419	cca	2.7.7.72		CCA-adding enzyme
OKCLJGBK_00039	CDS	528				hypothetical protein
OKCLJGBK_00040	CDS	687				hypothetical protein
OKCLJGBK_00041	CDS	879				hypothetical protein
OKCLJGBK_00042	CDS	447				hypothetical protein
OKCLJGBK_00043	CDS	879	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
OKCLJGBK_00044	CDS	537				hypothetical protein
OKCLJGBK_00045	CDS	336				hypothetical protein
OKCLJGBK_00046	CDS	1554				hypothetical protein
OKCLJGBK_00047	CDS	1827				hypothetical protein
