locus_tag	ftype	length_bp	gene	EC_number	COG	product
EOPFGGKH_00001	CDS	2364				hypothetical protein
EOPFGGKH_00002	CDS	1209	macA		COG0845	Macrolide export protein MacA
EOPFGGKH_00003	CDS	1491	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
EOPFGGKH_00004	CDS	189				hypothetical protein
EOPFGGKH_00005	CDS	1062				hypothetical protein
EOPFGGKH_00006	CDS	327				hypothetical protein
EOPFGGKH_00007	CDS	486				hypothetical protein
EOPFGGKH_00008	CDS	540				hypothetical protein
EOPFGGKH_00009	CDS	375				hypothetical protein
EOPFGGKH_00010	CDS	576				hypothetical protein
EOPFGGKH_00011	CDS	369				hypothetical protein
EOPFGGKH_00012	CDS	1020				hypothetical protein
EOPFGGKH_00013	CDS	294				hypothetical protein
EOPFGGKH_00014	CDS	876				hypothetical protein
EOPFGGKH_00015	CDS	837				hypothetical protein
EOPFGGKH_00016	CDS	738				hypothetical protein
EOPFGGKH_00017	CDS	720				hypothetical protein
EOPFGGKH_00018	CDS	348				hypothetical protein
EOPFGGKH_00019	CDS	558				hypothetical protein
EOPFGGKH_00020	CDS	741			COG0217	putative transcriptional regulatory protein
EOPFGGKH_00021	CDS	510	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
EOPFGGKH_00022	CDS	609	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
EOPFGGKH_00023	CDS	1056	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
EOPFGGKH_00024	CDS	699	tolQ_1		COG0811	Tol-Pal system protein TolQ
EOPFGGKH_00025	CDS	447	tolR_1		COG0848	Tol-Pal system protein TolR
EOPFGGKH_00026	CDS	780				hypothetical protein
EOPFGGKH_00027	CDS	1305	tolB		COG0823	Tol-Pal system protein TolB
EOPFGGKH_00028	CDS	282	yliI_1	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
EOPFGGKH_00029	CDS	2652				hypothetical protein
EOPFGGKH_00030	tRNA	76				tRNA-Ala(cgc)
EOPFGGKH_00031	CDS	318	cndB2			Chloroacetanilide N-alkylformylase 2, ferredoxin component
EOPFGGKH_00032	CDS	309				hypothetical protein
EOPFGGKH_00033	CDS	642				hypothetical protein
EOPFGGKH_00034	CDS	1371	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
EOPFGGKH_00035	CDS	696	ompR_1			Transcriptional regulatory protein OmpR
EOPFGGKH_00036	CDS	123				hypothetical protein
EOPFGGKH_00037	CDS	813				hypothetical protein
EOPFGGKH_00038	CDS	924	mamB			Magnetosome protein MamB
EOPFGGKH_00039	CDS	387				hypothetical protein
EOPFGGKH_00040	CDS	1059	arsM	2.1.1.137		Arsenite methyltransferase
EOPFGGKH_00041	CDS	1377	fbiD_1	2.7.7.68		Phosphoenolpyruvate guanylyltransferase
EOPFGGKH_00042	CDS	960	moaA_1			GTP 3',8-cyclase
EOPFGGKH_00043	CDS	375				hypothetical protein
EOPFGGKH_00044	CDS	597	lemA		COG1704	Protein LemA
EOPFGGKH_00045	CDS	1914	htpX	3.4.24.-		Protease HtpX
EOPFGGKH_00046	CDS	792				hypothetical protein
EOPFGGKH_00047	CDS	1140				hypothetical protein
EOPFGGKH_00048	CDS	4035				hypothetical protein
EOPFGGKH_00049	CDS	231				hypothetical protein
EOPFGGKH_00050	CDS	2130	btuB_1			Vitamin B12 transporter BtuB
EOPFGGKH_00051	CDS	2244	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
EOPFGGKH_00052	CDS	258				hypothetical protein
EOPFGGKH_00053	CDS	1284	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
EOPFGGKH_00054	CDS	1143	proB	2.7.2.11		Glutamate 5-kinase
EOPFGGKH_00055	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
EOPFGGKH_00056	CDS	1854	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
EOPFGGKH_00057	CDS	1197				hypothetical protein
EOPFGGKH_00058	CDS	348		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
EOPFGGKH_00059	CDS	1035				hypothetical protein
EOPFGGKH_00060	CDS	1095				hypothetical protein
EOPFGGKH_00061	CDS	1374				hypothetical protein
EOPFGGKH_00062	CDS	798				hypothetical protein
EOPFGGKH_00063	CDS	264				hypothetical protein
EOPFGGKH_00064	CDS	2439				hypothetical protein
EOPFGGKH_00065	CDS	2334	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
EOPFGGKH_00066	CDS	1263				hypothetical protein
EOPFGGKH_00067	CDS	762				hypothetical protein
EOPFGGKH_00068	CDS	750				hypothetical protein
EOPFGGKH_00069	CDS	1314	mamZ_1			Magnetosome protein MamZ
EOPFGGKH_00070	CDS	468		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
EOPFGGKH_00071	CDS	765	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
EOPFGGKH_00072	CDS	267				hypothetical protein
EOPFGGKH_00073	CDS	1632	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
EOPFGGKH_00074	CDS	423				hypothetical protein
EOPFGGKH_00075	CDS	462	iorA	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
EOPFGGKH_00076	CDS	411				hypothetical protein
EOPFGGKH_00077	CDS	1335				hypothetical protein
EOPFGGKH_00078	CDS	957	yngG_1	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
EOPFGGKH_00079	CDS	1203	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
EOPFGGKH_00080	CDS	621	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
EOPFGGKH_00081	CDS	1404	leuC1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit 1
EOPFGGKH_00082	CDS	561				hypothetical protein
EOPFGGKH_00083	CDS	444	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
EOPFGGKH_00084	CDS	630	mobA_1	2.7.7.77		Molybdenum cofactor guanylyltransferase
EOPFGGKH_00085	CDS	594	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
EOPFGGKH_00086	CDS	468		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
EOPFGGKH_00087	CDS	810				hypothetical protein
EOPFGGKH_00088	CDS	858	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
EOPFGGKH_00089	CDS	594	yrdA		COG0663	Protein YrdA
EOPFGGKH_00090	CDS	741	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
EOPFGGKH_00091	CDS	1086	zapE		COG1485	Cell division protein ZapE
