locus_tag	ftype	length_bp	gene	EC_number	COG	product
IMJFMOCF_00001	CDS	741				hypothetical protein
IMJFMOCF_00002	CDS	573				hypothetical protein
IMJFMOCF_00003	CDS	702	yqjG_1	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
IMJFMOCF_00004	CDS	2184				hypothetical protein
IMJFMOCF_00005	CDS	180				hypothetical protein
IMJFMOCF_00006	CDS	1206	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
IMJFMOCF_00007	CDS	783				hypothetical protein
IMJFMOCF_00008	CDS	3594				hypothetical protein
IMJFMOCF_00009	CDS	705				hypothetical protein
IMJFMOCF_00010	CDS	873				hypothetical protein
IMJFMOCF_00011	CDS	366				hypothetical protein
IMJFMOCF_00012	CDS	1386	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
IMJFMOCF_00013	CDS	1350	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
IMJFMOCF_00014	CDS	882	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
IMJFMOCF_00015	CDS	684				hypothetical protein
IMJFMOCF_00016	CDS	708				hypothetical protein
IMJFMOCF_00017	CDS	1323	dinF		COG0534	DNA damage-inducible protein F
IMJFMOCF_00018	CDS	1047				hypothetical protein
IMJFMOCF_00019	CDS	609				hypothetical protein
IMJFMOCF_00020	CDS	732				hypothetical protein
IMJFMOCF_00021	CDS	405	rssB_1			Regulator of RpoS
IMJFMOCF_00022	CDS	768	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IMJFMOCF_00023	CDS	909	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
IMJFMOCF_00024	CDS	420				hypothetical protein
IMJFMOCF_00025	CDS	444				hypothetical protein
IMJFMOCF_00026	CDS	1761			COG0659	putative sulfate transporter
IMJFMOCF_00027	CDS	300	hlyU_1		COG0640	Transcriptional activator HlyU
IMJFMOCF_00028	CDS	861		3.-.-.-		putative metallo-hydrolase
IMJFMOCF_00029	CDS	1314				hypothetical protein
IMJFMOCF_00030	CDS	564				hypothetical protein
IMJFMOCF_00031	CDS	318				hypothetical protein
IMJFMOCF_00032	CDS	387	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
IMJFMOCF_00033	CDS	2370	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
IMJFMOCF_00034	CDS	1104				hypothetical protein
IMJFMOCF_00035	CDS	1149				hypothetical protein
IMJFMOCF_00036	CDS	792				hypothetical protein
IMJFMOCF_00037	CDS	468				hypothetical protein
IMJFMOCF_00038	CDS	1503	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
IMJFMOCF_00039	CDS	1299				hypothetical protein
IMJFMOCF_00040	CDS	705				hypothetical protein
IMJFMOCF_00041	CDS	813				hypothetical protein
IMJFMOCF_00042	CDS	1173				hypothetical protein
IMJFMOCF_00043	CDS	1092	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
IMJFMOCF_00044	CDS	1326	dinB	2.7.7.7		DNA polymerase IV
IMJFMOCF_00045	CDS	897	mak	2.7.1.4	COG1940	Fructokinase
IMJFMOCF_00046	CDS	666				hypothetical protein
IMJFMOCF_00047	CDS	309				hypothetical protein
IMJFMOCF_00048	CDS	378	divK			Polar-differentiation response regulator DivK
IMJFMOCF_00049	CDS	1374	pleD			Response regulator PleD
IMJFMOCF_00050	CDS	168	rpmG		COG0267	50S ribosomal protein L33
IMJFMOCF_00051	CDS	1164	ycaD_1			putative MFS-type transporter YcaD
IMJFMOCF_00052	CDS	639				hypothetical protein
IMJFMOCF_00053	CDS	720				hypothetical protein
IMJFMOCF_00054	CDS	405				hypothetical protein
IMJFMOCF_00055	CDS	2310	rnr	3.1.13.1	COG0557	Ribonuclease R
IMJFMOCF_00056	CDS	2640	topA	5.6.2.1		DNA topoisomerase 1
IMJFMOCF_00057	CDS	1122				hypothetical protein
IMJFMOCF_00058	CDS	648	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
IMJFMOCF_00059	CDS	1302	pyrC	3.5.2.3	COG0044	Dihydroorotase
IMJFMOCF_00060	CDS	948	pyrB	2.1.3.2		Aspartate carbamoyltransferase
IMJFMOCF_00061	CDS	1560	pdhS	2.7.13.3		Cell-division control histidine kinase PdhS
IMJFMOCF_00062	CDS	456	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
IMJFMOCF_00063	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
IMJFMOCF_00064	CDS	1479	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
IMJFMOCF_00065	CDS	1455	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
IMJFMOCF_00066	CDS	360				hypothetical protein
