locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGIPAJLF_00001	CDS	870	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
EGIPAJLF_00002	CDS	759	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
EGIPAJLF_00003	CDS	1314	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
EGIPAJLF_00004	CDS	393				hypothetical protein
EGIPAJLF_00005	CDS	924				hypothetical protein
EGIPAJLF_00006	CDS	648				hypothetical protein
EGIPAJLF_00007	CDS	1287				hypothetical protein
EGIPAJLF_00008	CDS	618	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
EGIPAJLF_00009	CDS	1158				hypothetical protein
EGIPAJLF_00010	CDS	852	yngG_1	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
EGIPAJLF_00011	CDS	1269				hypothetical protein
EGIPAJLF_00012	CDS	171				hypothetical protein
EGIPAJLF_00013	CDS	1458				hypothetical protein
EGIPAJLF_00014	CDS	939				hypothetical protein
EGIPAJLF_00015	CDS	858	clpB		COG0542	Chaperone protein ClpB
EGIPAJLF_00016	CDS	966	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
EGIPAJLF_00017	CDS	954	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
EGIPAJLF_00018	CDS	1887				hypothetical protein
EGIPAJLF_00019	CDS	1704	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
EGIPAJLF_00020	CDS	1023	carE	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
EGIPAJLF_00021	CDS	873	carD	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
EGIPAJLF_00022	CDS	486				hypothetical protein
EGIPAJLF_00023	CDS	1053	mltG	4.2.2.-		Endolytic murein transglycosylase
EGIPAJLF_00024	CDS	1257				hypothetical protein
EGIPAJLF_00025	CDS	1359	luxQ	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
EGIPAJLF_00026	CDS	321	pgk/tpi		COG0126	Bifunctional PGK/TIM
EGIPAJLF_00027	CDS	255				hypothetical protein
EGIPAJLF_00028	CDS	1029	norM		COG0534	Multidrug resistance protein NorM
EGIPAJLF_00029	CDS	891	era			GTPase Era
EGIPAJLF_00030	CDS	948				hypothetical protein
EGIPAJLF_00031	CDS	606	engB		COG0218	putative GTP-binding protein EngB
EGIPAJLF_00032	CDS	996				hypothetical protein
EGIPAJLF_00033	CDS	2418	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
EGIPAJLF_00034	CDS	1041	selD	2.7.9.3	COG0709	Selenide, water dikinase
EGIPAJLF_00035	CDS	261				hypothetical protein
EGIPAJLF_00036	CDS	1068				hypothetical protein
EGIPAJLF_00037	CDS	333				hypothetical protein
EGIPAJLF_00038	CDS	1419	ndhB_1	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
EGIPAJLF_00039	CDS	1473	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
EGIPAJLF_00040	CDS	615	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
EGIPAJLF_00041	CDS	1170	fsr			Fosmidomycin resistance protein
EGIPAJLF_00042	CDS	609	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
EGIPAJLF_00043	CDS	750				hypothetical protein
EGIPAJLF_00044	CDS	2235				hypothetical protein
EGIPAJLF_00045	CDS	1614	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
EGIPAJLF_00046	CDS	450				hypothetical protein
EGIPAJLF_00047	CDS	615	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
EGIPAJLF_00048	CDS	738	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
EGIPAJLF_00049	CDS	1053				hypothetical protein
EGIPAJLF_00050	CDS	681	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
EGIPAJLF_00051	CDS	330				DNA base-flipping protein
EGIPAJLF_00052	CDS	582	lemA		COG1704	Protein LemA
EGIPAJLF_00053	CDS	447				hypothetical protein
EGIPAJLF_00054	CDS	819				hypothetical protein
EGIPAJLF_00055	CDS	177				hypothetical protein
EGIPAJLF_00056	CDS	228				hypothetical protein
EGIPAJLF_00057	CDS	942				hypothetical protein
EGIPAJLF_00058	CDS	456				hypothetical protein
EGIPAJLF_00059	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
EGIPAJLF_00060	CDS	861	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
EGIPAJLF_00061	CDS	969	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
EGIPAJLF_00062	CDS	2631				hypothetical protein
EGIPAJLF_00063	CDS	759				hypothetical protein
EGIPAJLF_00064	CDS	537	slyD_1	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
EGIPAJLF_00065	CDS	426				hypothetical protein
EGIPAJLF_00066	CDS	1347	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
EGIPAJLF_00067	CDS	1038				hypothetical protein
EGIPAJLF_00068	CDS	345	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
EGIPAJLF_00069	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
EGIPAJLF_00070	CDS	894	glgA	2.4.1.21	COG0297	Glycogen synthase
EGIPAJLF_00071	CDS	1299				hypothetical protein
EGIPAJLF_00072	CDS	783	macB_1	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
EGIPAJLF_00073	CDS	234				hypothetical protein
EGIPAJLF_00074	CDS	891				hypothetical protein
EGIPAJLF_00075	CDS	252	acpP_1			Acyl carrier protein
EGIPAJLF_00076	CDS	1242			COG1373	putative protein
EGIPAJLF_00077	CDS	1341	atoE		COG2031	Putative short-chain fatty acid transporter
EGIPAJLF_00078	CDS	1377	sdcS			Sodium-dependent dicarboxylate transporter SdcS
EGIPAJLF_00079	CDS	1128	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
EGIPAJLF_00080	CDS	1443	resA_1			Thiol-disulfide oxidoreductase ResA
EGIPAJLF_00081	CDS	531				hypothetical protein
EGIPAJLF_00082	CDS	2661	lptD_1			LPS-assembly protein LptD
EGIPAJLF_00083	CDS	810	aptA_1	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
EGIPAJLF_00084	CDS	966	aptB_1	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
EGIPAJLF_00085	CDS	768				hypothetical protein
EGIPAJLF_00086	CDS	171				hypothetical protein
EGIPAJLF_00087	CDS	387				hypothetical protein
EGIPAJLF_00088	CDS	741	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
EGIPAJLF_00089	CDS	1275	lnrM		COG0842	Linearmycin resistance permease protein LnrM
