locus_tag	ftype	length_bp	gene	EC_number	COG	product
COBJBMOM_00001	CDS	1371	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
COBJBMOM_00002	CDS	144				hypothetical protein
COBJBMOM_00003	CDS	1938				hypothetical protein
COBJBMOM_00004	CDS	1866				hypothetical protein
COBJBMOM_00005	CDS	768				hypothetical protein
COBJBMOM_00006	CDS	153				hypothetical protein
COBJBMOM_00007	CDS	1761	carB_1			Carbamoyl-phosphate synthase large chain
COBJBMOM_00008	CDS	891	yisK		COG0179	putative protein YisK
COBJBMOM_00009	CDS	675	opuBD		COG1174	Choline transport system permease protein OpuBD
COBJBMOM_00010	CDS	1623				hypothetical protein
COBJBMOM_00011	CDS	741	liaR_1		COG2197	Transcriptional regulatory protein LiaR
COBJBMOM_00012	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
COBJBMOM_00013	CDS	1692				hypothetical protein
COBJBMOM_00014	CDS	1275				hypothetical protein
COBJBMOM_00015	CDS	4230	ycf3_1			Photosystem I assembly protein Ycf3
COBJBMOM_00016	CDS	246				hypothetical protein
COBJBMOM_00017	CDS	2277				hypothetical protein
COBJBMOM_00018	CDS	996	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
COBJBMOM_00019	CDS	894				hypothetical protein
COBJBMOM_00020	CDS	1944	bchD	6.6.1.1	COG1240	Magnesium-chelatase 60 kDa subunit
COBJBMOM_00021	CDS	1101				hypothetical protein
COBJBMOM_00022	CDS	1587				hypothetical protein
COBJBMOM_00023	CDS	1761				hypothetical protein
COBJBMOM_00024	CDS	222				hypothetical protein
COBJBMOM_00025	CDS	1287				hypothetical protein
COBJBMOM_00026	CDS	3615				hypothetical protein
COBJBMOM_00027	CDS	594				hypothetical protein
COBJBMOM_00028	CDS	822	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
COBJBMOM_00029	CDS	192				hypothetical protein
COBJBMOM_00030	CDS	675				hypothetical protein
COBJBMOM_00031	CDS	330				hypothetical protein
COBJBMOM_00032	CDS	624				hypothetical protein
COBJBMOM_00033	CDS	462				hypothetical protein
COBJBMOM_00034	CDS	1809			COG1132	putative ABC transporter ATP-binding protein
COBJBMOM_00035	CDS	213				hypothetical protein
COBJBMOM_00036	CDS	1524	glpK	2.7.1.30	COG0554	Glycerol kinase
COBJBMOM_00037	CDS	1728	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
COBJBMOM_00038	CDS	171				hypothetical protein
COBJBMOM_00039	CDS	735				hypothetical protein
COBJBMOM_00040	CDS	804				hypothetical protein
COBJBMOM_00041	CDS	1050	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
COBJBMOM_00042	CDS	186				hypothetical protein
COBJBMOM_00043	CDS	966	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
COBJBMOM_00044	CDS	3951	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurL
COBJBMOM_00045	CDS	573	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
COBJBMOM_00046	CDS	423				hypothetical protein
COBJBMOM_00047	CDS	228				hypothetical protein
COBJBMOM_00048	CDS	318				hypothetical protein
COBJBMOM_00049	CDS	1053				hypothetical protein
COBJBMOM_00050	CDS	210				hypothetical protein
COBJBMOM_00051	CDS	1476				hypothetical protein
COBJBMOM_00052	CDS	360				hypothetical protein
