locus_tag	ftype	length_bp	gene	EC_number	COG	product
OMMMGLKA_00001	CDS	963	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
OMMMGLKA_00002	CDS	450				hypothetical protein
OMMMGLKA_00003	CDS	594	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
OMMMGLKA_00004	CDS	1605	uvrA_1		COG0178	UvrABC system protein A
OMMMGLKA_00005	CDS	591				hypothetical protein
OMMMGLKA_00006	CDS	1134			COG0327	GTP cyclohydrolase 1 type 2 
OMMMGLKA_00007	CDS	795				hypothetical protein
OMMMGLKA_00008	CDS	723				hypothetical protein
OMMMGLKA_00009	CDS	474				hypothetical protein
OMMMGLKA_00010	CDS	279				hypothetical protein
OMMMGLKA_00011	CDS	1494				hypothetical protein
OMMMGLKA_00012	CDS	669				hypothetical protein
OMMMGLKA_00013	CDS	1287	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
OMMMGLKA_00014	CDS	1008	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
OMMMGLKA_00015	CDS	822	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
OMMMGLKA_00016	CDS	1068	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
OMMMGLKA_00017	CDS	510	pyrR_1			Bifunctional protein pyrR
OMMMGLKA_00018	CDS	528	aroK	2.7.1.71	COG0703	Shikimate kinase
OMMMGLKA_00019	CDS	249	ycgM		COG0179	putative protein YcgM
OMMMGLKA_00020	CDS	453	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
OMMMGLKA_00021	CDS	783	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
OMMMGLKA_00022	CDS	486				hypothetical protein
OMMMGLKA_00023	CDS	312				hypothetical protein
OMMMGLKA_00024	CDS	999				hypothetical protein
OMMMGLKA_00025	CDS	1158	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
OMMMGLKA_00026	CDS	849	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
OMMMGLKA_00027	CDS	1125				hypothetical protein
OMMMGLKA_00028	CDS	471	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
OMMMGLKA_00029	CDS	705				hypothetical protein
OMMMGLKA_00030	CDS	990				hypothetical protein
OMMMGLKA_00031	CDS	1632	groL		COG0459	60 kDa chaperonin
OMMMGLKA_00032	CDS	276	groS		COG0234	10 kDa chaperonin
OMMMGLKA_00033	CDS	333				hypothetical protein
OMMMGLKA_00034	CDS	420				hypothetical protein
OMMMGLKA_00035	CDS	441	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
OMMMGLKA_00036	CDS	408	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
OMMMGLKA_00037	CDS	1743			COG1132	putative ABC transporter ATP-binding protein
OMMMGLKA_00038	CDS	831	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
OMMMGLKA_00039	CDS	1245		2.3.1.-		Putative pyridoxal phosphate-dependent acyltransferase
OMMMGLKA_00040	CDS	624	bamD			Outer membrane protein assembly factor BamD
OMMMGLKA_00041	CDS	339				hypothetical protein
OMMMGLKA_00042	CDS	417				hypothetical protein
OMMMGLKA_00043	CDS	582	tdk	2.7.1.21	COG1435	Thymidine kinase
OMMMGLKA_00044	CDS	1131	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
OMMMGLKA_00045	CDS	1191	eryB	1.1.1.402	COG0578	D-erythritol 1-phosphate dehydrogenase
OMMMGLKA_00046	CDS	690				hypothetical protein
OMMMGLKA_00047	CDS	1077	uvrA_2		COG0178	UvrABC system protein A
OMMMGLKA_00048	CDS	1740	uvrA_3		COG0178	UvrABC system protein A
OMMMGLKA_00049	CDS	519	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
OMMMGLKA_00050	CDS	471	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
OMMMGLKA_00051	CDS	1236				hypothetical protein
OMMMGLKA_00052	CDS	1209				hypothetical protein
OMMMGLKA_00053	CDS	867				hypothetical protein
OMMMGLKA_00054	CDS	180				hypothetical protein
OMMMGLKA_00055	CDS	1041	selD	2.7.9.3	COG0709	Selenide, water dikinase
OMMMGLKA_00056	CDS	591	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
OMMMGLKA_00057	CDS	1554	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
OMMMGLKA_00058	CDS	642				hypothetical protein
OMMMGLKA_00059	CDS	294			COG0776	DNA-binding protein HU
OMMMGLKA_00060	CDS	426	ssb			Single-stranded DNA-binding protein
OMMMGLKA_00061	CDS	210				hypothetical protein
OMMMGLKA_00062	CDS	1461				hypothetical protein
OMMMGLKA_00063	CDS	1200				hypothetical protein
OMMMGLKA_00064	CDS	645				hypothetical protein
OMMMGLKA_00065	CDS	531				hypothetical protein
OMMMGLKA_00066	CDS	1377				hypothetical protein
OMMMGLKA_00067	CDS	3192				hypothetical protein
OMMMGLKA_00068	CDS	1422				hypothetical protein
OMMMGLKA_00069	CDS	552				hypothetical protein
OMMMGLKA_00070	CDS	2805	infB			Translation initiation factor IF-2
OMMMGLKA_00071	CDS	1134	nusA		COG0195	Transcription termination/antitermination protein NusA
OMMMGLKA_00072	CDS	1497	lysS	6.1.1.6		Lysine--tRNA ligase
OMMMGLKA_00073	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
OMMMGLKA_00074	CDS	1158	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
OMMMGLKA_00075	CDS	564	frr		COG0233	Ribosome-recycling factor
OMMMGLKA_00076	CDS	711	pyrH	2.7.4.22	COG0528	Uridylate kinase
OMMMGLKA_00077	CDS	774	tsf		COG0264	Elongation factor Ts
OMMMGLKA_00078	CDS	975	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
OMMMGLKA_00079	CDS	618	mfd	3.6.4.-		Transcription-repair-coupling factor
OMMMGLKA_00080	CDS	750	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
OMMMGLKA_00081	CDS	1065	queA_1	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
OMMMGLKA_00082	CDS	621				hypothetical protein
OMMMGLKA_00083	CDS	1386	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
OMMMGLKA_00084	CDS	588				hypothetical protein
OMMMGLKA_00085	CDS	360	serS	6.1.1.11	COG0172	Serine--tRNA ligase
OMMMGLKA_00086	CDS	666	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
OMMMGLKA_00087	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
OMMMGLKA_00088	CDS	1524				hypothetical protein
