locus_tag	ftype	length_bp	gene	EC_number	COG	product
POFIGMMJ_00001	CDS	258				hypothetical protein
POFIGMMJ_00002	CDS	411				hypothetical protein
POFIGMMJ_00003	CDS	360	vapC9	3.1.-.-	COG1412	Ribonuclease VapC9
POFIGMMJ_00004	CDS	486				hypothetical protein
POFIGMMJ_00005	CDS	159				hypothetical protein
POFIGMMJ_00006	CDS	498				hypothetical protein
POFIGMMJ_00007	CDS	789				hypothetical protein
POFIGMMJ_00008	CDS	309			COG0051	30S ribosomal protein S10
POFIGMMJ_00009	CDS	486				hypothetical protein
POFIGMMJ_00010	CDS	1281	tuf		COG5256	Elongation factor 1-alpha
POFIGMMJ_00011	CDS	405	eif2b		COG1601	Translation initiation factor 2 subunit beta
POFIGMMJ_00012	CDS	1005	thiI_1	2.8.1.4		tRNA sulfurtransferase
POFIGMMJ_00013	CDS	453				hypothetical protein
POFIGMMJ_00014	CDS	1761	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
POFIGMMJ_00015	CDS	474				hypothetical protein
POFIGMMJ_00016	CDS	1281	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
POFIGMMJ_00017	CDS	384				hypothetical protein
POFIGMMJ_00018	CDS	369				hypothetical protein
POFIGMMJ_00019	CDS	285				hypothetical protein
POFIGMMJ_00020	CDS	969	tfb			Transcription initiation factor IIB
POFIGMMJ_00021	CDS	516		3.6.1.-		Inosine/xanthosine triphosphatase
POFIGMMJ_00022	CDS	1020		1.3.7.11	COG0644	Digeranylgeranylglycerophospholipid reductase
POFIGMMJ_00023	CDS	759				hypothetical protein
POFIGMMJ_00024	CDS	174				hypothetical protein
POFIGMMJ_00025	CDS	450				hypothetical protein
POFIGMMJ_00026	CDS	1245				hypothetical protein
POFIGMMJ_00027	CDS	846				hypothetical protein
POFIGMMJ_00028	CDS	1971				hypothetical protein
POFIGMMJ_00029	CDS	969	mraY	2.7.8.13		Phospho-N-acetylmuramoyl-pentapeptide-transferase
POFIGMMJ_00030	CDS	333	tfs			Transcription factor S
POFIGMMJ_00031	CDS	1116	nreA		COG1602	DNA repair protein NreA
POFIGMMJ_00032	CDS	606				hypothetical protein
POFIGMMJ_00033	CDS	861	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
POFIGMMJ_00034	CDS	348				hypothetical protein
POFIGMMJ_00035	CDS	1179	sufS	2.8.1.7	COG0520	Cysteine desulfurase
POFIGMMJ_00036	CDS	732				hypothetical protein
