locus_tag	ftype	length_bp	gene	EC_number	COG	product
KHHEJENG_00001	CDS	762	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
KHHEJENG_00002	CDS	1341	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
KHHEJENG_00003	CDS	543	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
KHHEJENG_00004	CDS	207				hypothetical protein
KHHEJENG_00005	CDS	276				hypothetical protein
KHHEJENG_00006	CDS	684				hypothetical protein
KHHEJENG_00007	CDS	261	can	4.2.1.1	COG0288	Carbonic anhydrase 2
KHHEJENG_00008	CDS	3456	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
KHHEJENG_00009	CDS	1359	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
KHHEJENG_00010	CDS	960	cheV		COG0784	Chemotaxis protein CheV
KHHEJENG_00011	CDS	408				hypothetical protein
KHHEJENG_00012	CDS	1545	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
KHHEJENG_00013	CDS	1086	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
KHHEJENG_00014	CDS	687	cysW		COG4208	Sulfate transport system permease protein CysW
KHHEJENG_00015	CDS	708	modA		COG0725	Molybdate-binding protein ModA
KHHEJENG_00016	CDS	1641				hypothetical protein
KHHEJENG_00017	CDS	426	greA		COG0782	Transcription elongation factor GreA
KHHEJENG_00018	CDS	1413	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
KHHEJENG_00019	CDS	249				hypothetical protein
KHHEJENG_00020	CDS	963	acuC			Acetoin utilization protein AcuC
KHHEJENG_00021	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
KHHEJENG_00022	CDS	687	yiaD		COG2885	putative lipoprotein YiaD
KHHEJENG_00023	CDS	534	def_1	3.5.1.88	COG0242	Peptide deformylase
KHHEJENG_00024	CDS	879		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
KHHEJENG_00025	CDS	462				hypothetical protein
KHHEJENG_00026	CDS	291				hypothetical protein
KHHEJENG_00027	CDS	279				hypothetical protein
KHHEJENG_00028	CDS	405	exbD_1		COG0848	Biopolymer transport protein ExbD
KHHEJENG_00029	CDS	609	tolQ_1			Tol-Pal system protein TolQ
KHHEJENG_00030	CDS	1362	tolQ_2			Tol-Pal system protein TolQ
KHHEJENG_00031	CDS	711				hypothetical protein
KHHEJENG_00032	CDS	1842				hypothetical protein
KHHEJENG_00033	CDS	1248	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
KHHEJENG_00034	CDS	1077	rnd	3.1.13.5	COG0349	Ribonuclease D
KHHEJENG_00035	CDS	276				hypothetical protein
KHHEJENG_00036	CDS	1383	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
KHHEJENG_00037	CDS	192				hypothetical protein
KHHEJENG_00038	CDS	768	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
KHHEJENG_00039	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
KHHEJENG_00040	CDS	207				hypothetical protein
KHHEJENG_00041	CDS	351				hypothetical protein
