locus_tag	ftype	length_bp	gene	EC_number	COG	product
MJBIOKNC_00001	CDS	243				hypothetical protein
MJBIOKNC_00002	CDS	858				hypothetical protein
MJBIOKNC_00003	CDS	642				hypothetical protein
MJBIOKNC_00004	CDS	912	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
MJBIOKNC_00005	CDS	456	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
MJBIOKNC_00006	CDS	357				hypothetical protein
MJBIOKNC_00007	CDS	204				hypothetical protein
MJBIOKNC_00008	CDS	1056	obg_1	3.6.5.-		GTPase Obg
MJBIOKNC_00009	CDS	999				hypothetical protein
MJBIOKNC_00010	CDS	255				hypothetical protein
MJBIOKNC_00011	CDS	966	btuC_1		COG0609	Cobalamin import system permease protein BtuC
MJBIOKNC_00012	CDS	369	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
MJBIOKNC_00013	CDS	348	rtc	6.5.1.5	COG0430	RNA 3'-terminal phosphate cyclase
MJBIOKNC_00014	CDS	204			COG2036	Archaeal histone A
MJBIOKNC_00015	CDS	411				hypothetical protein
MJBIOKNC_00016	tRNA	74				tRNA-Cys(gca)
MJBIOKNC_00017	CDS	273				hypothetical protein
MJBIOKNC_00018	CDS	582				hypothetical protein
MJBIOKNC_00019	CDS	477				hypothetical protein
MJBIOKNC_00020	CDS	462				hypothetical protein
MJBIOKNC_00021	CDS	411				hypothetical protein
MJBIOKNC_00022	CDS	339	dps	1.16.-.-	COG2406	DNA protection during starvation protein
MJBIOKNC_00023	CDS	2256				hypothetical protein
MJBIOKNC_00024	CDS	1227	hdrA_1	1.8.98.5	COG1148	H(2):CoB-CoM heterodisulfide,ferredoxin reductase subunit A
MJBIOKNC_00025	CDS	147				hypothetical protein
MJBIOKNC_00026	CDS	525				hypothetical protein
MJBIOKNC_00027	CDS	408				hypothetical protein
MJBIOKNC_00028	CDS	369				hypothetical protein
MJBIOKNC_00029	CDS	531				hypothetical protein
MJBIOKNC_00030	CDS	309				hypothetical protein
MJBIOKNC_00031	CDS	501				hypothetical protein
MJBIOKNC_00032	CDS	156				hypothetical protein
